"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FUELPRE1","FUELPRE2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","VEHNO","WHEELBAS","VERSION"
"786",1,NA,0,152," 76F",76,NA,0,6,0,0,0,0,16,0,162,12,NA,162,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,49,NA,0,NA,8,687.376,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","9","",1,265,28
"787",1,NA,0,154," 77G",77,132,0,6,2,2,3,3,5,0,132,12,NA,132,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,2,NA,1,NA,NA,2,NA,0,NA,8,1070.134,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","M","","W","",1,265,28
"788",1,NA,0,153," 78E",78,146,0,0,10,13,8,3,0,-42,146,2,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,50,NA,8,678.778,NA,NA,NA,NA,NA,NA,NA,NA,"P","","E","E","","W","",1,268,28
"789",1,NA,0,152," 78E",78,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,8,678.778,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",2,285,28
"790",1,NA,0,146," 79K",79,142,0,57,59,59,56,58,56,0,142,12,NA,142,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,58,NA,0,NA,8,75.079,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,247,28
"791",1,NA,0,158," 80G",80,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,156,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,17,NA,1,NA,NA,2,NA,0,NA,8,1197.112,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",1,286,28
"792",2,1,0,158," 80G",80,105,0,0,0,2,6,11,0,2,154,12,6,154,1,1,NA,NA,NA,0,0,0,1,NA,"F","B",NA,NA,NA,NA,17,NA,1,NA,NA,3,1,0,180,8,1197.112,1,1,1,1,0,0,9,138,"D","D","G","L","E","W","W",2,258,28
"793",2,3,0,151," 80G",80,125,0,1,1,2,1,1,1,2,140,6,12,140,1,1,NA,NA,NA,0,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,4,180,0,8,1197.112,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","G","L","E","W","W",3,264,28
"794",1,2,0,154," 81H",81,32,0,0,0,1,6,10,25,60,152,12,12,152,2,3,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,51,63,0,10,8,1851.552,NA,NA,NA,NA,NA,NA,NA,NA,"R","R","H","E","W","E","W",1,257,28
"795",1,NA,0,154," 82E",82,28,0,15,0,0,0,0,0,-51,130,12,NA,130,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,17,NA,1,NA,NA,1,NA,0,NA,8,238.1,NA,NA,NA,NA,NA,NA,NA,NA,"L","","E","E","","E","",2,265,28
"796",1,NA,0,152," 83G",83,158,0,4,8,14,22,29,9,0,158,12,NA,158,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,8,976.787,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,264,28
"797",1,NA,0,167," 83G",83,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,8,976.787,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","L","","W","",2,330,28
"798",1,NA,0,151," 84G",84,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,145,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,17,NA,1,NA,NA,2,NA,0,NA,8,976.787,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",1,253,28
"799",1,NA,0,155," 85G",85,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,88,NA,340,NA,8,353.034,NA,NA,NA,NA,NA,NA,NA,NA,"F","","G","W","","W","",1,264,28
"800",4,3,0,158," 86H",86,73,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,42,998,0,8,546.031,NA,NA,NA,NA,NA,NA,NA,NA,"P","9","H","G","9","O","9",1,285,28
"801",1,NA,0,154," 87H",87,19,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,150,6,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,8,546.031,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","E","",1,280,28
"802",2,1,0,156," 88D",88,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,4,NA,NA,NA,NA,0,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,48,998,0,8,109.711,NA,NA,NA,NA,NA,NA,NA,NA,"B","9","D","R","9","O","9",1,281,28
"803",2,1,0,157," 89E",89,28,0,0,2,0,0,0,0,-57,140,12,12,140,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,51,50,0,0,8,406.45,NA,NA,NA,NA,NA,NA,NA,NA,"L","9","E","E","9","E","9",1,265,28
"804",1,2,0,156," 90G",90,113,0,0,9,19,25,26,6,26,113,8,12,998,3,1,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,240,0,8,1667.431,NA,NA,NA,NA,NA,NA,NA,NA,"P","Z","G","E","M","W","S",1,262,28
"805",1,2,0,150," 90G",90,60,0,0,0,2,5,5,2,39,138,12,6,138,1,6,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,10,170,8,1667.431,NA,NA,NA,NA,NA,NA,NA,NA,"Z","F","G","E","E","W","S",2,264,28
"806",3,2,0,148," 91B",91,37,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,4,2,NA,NA,NA,0,0,0,1,NA,"R","U",NA,NA,NA,NA,1,NA,1,NA,NA,31,44,998,998,8,192.47,NA,NA,NA,NA,NA,NA,NA,NA,"Y","F","B","A","D","O","W",1,262,28
"807",1,2,0,155," 92K",92,92,1,40,24,15,8,2,3,-32,156,12,0,156,2,9,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,54,54,350,998,8,98.545,NA,NA,NA,NA,NA,NA,NA,NA,"Y","L","K","E","E","W","S",1,273,28
"808",1,2,0,151," 93F",93,150,0,40,44,43,37,30,2,0,150,6,12,160,5,1,NA,NA,NA,0,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,8,1635.501,6,7,8,6,2,0,1,160,"D","D","F","E","E","W","W",2,272,28
"809",2,NA,0,153," 93F",93,136,0,2,9,13,9,10,11,7,150,6,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,8,1635.501,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",3,265,28
"810",1,NA,0,156," 94F",94,154,0,20,30,33,22,6,0,0,154,12,NA,154,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,8,507.809,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,262,28
"811",1,NA,0,156," 95G",95,24,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,158,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,8,790.577,NA,NA,NA,NA,NA,NA,NA,NA,"R","","G","E","","E","",2,270,28
"812",1,2,0,153," 96H",96,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,12,158,9,1,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,0,0,8,1222.772,2,1,2,1,2,1,-73,158,"R","L","H","E","E","S","E",1,289,28
"813",1,NA,0,139," 97F",97,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,160,1,NA,NA,NA,NA,0,0,0,NA,NA,"F","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,0,NA,8,781.596,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,275,28
"814",1,2,0,147," 97F",97,150,0,8,33,35,35,34,10,0,150,6,12,150,4,1,NA,NA,NA,0,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,8,781.596,0,0,0,1,1,1,-7,136,"D","D","F","E","E","W","W",2,262,28
"815",3,2,0,160," 97F",97,94,0,0,1,2,2,1,0,7,150,12,6,160,1,1,NA,NA,NA,0,0,0,1,NA,"F","B",NA,NA,NA,NA,17,NA,1,NA,NA,4,2,0,180,8,781.596,2,1,0,0,0,0,25,160,"D","D","F","L","L","W","W",3,281,28
"816",1,NA,0,156," 98F",98,31,0,0,24,44,59,74,54,79,160,12,NA,160,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,53,NA,0,NA,8,781.596,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","N","",1,281,28
"817",1,NA,0,156," 99H",99,16,0,1,1,0,0,1,1,-62,142,12,NA,142,5,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,8,1882.035,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","E","",1,276,28
"818",2,1,0,154,"100E",100,122,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,2,1,NA,NA,NA,0,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,44,998,0,8,227.356,1,1,1,1,1,2,56,144,"Y","R","E","D","E","O","E",1,268,28
"819",1,2,0,155,"101F",101,250,0,0,4,1,5,6,1,-20,308,7,3,998,1,1,NA,NA,NA,0,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,48,200,100,8,599.106,NA,NA,NA,NA,NA,NA,NA,NA,"D","B","F","E","E","W","W",2,242,28
"820",1,NA,0,154,"102H",102,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,160,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,8,1442.609,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","E","","W","",1,262,28
"821",1,NA,0,153,"102H",102,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,148,1,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,8,1442.609,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","E","","W","",2,270,28
"822",1,NA,0,152,"103K",103,136,0,26,28,25,25,30,36,8,156,12,NA,156,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,8,75.079,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,285,28
"823",1,NA,0,155,"103K",103,133,0,65,56,45,39,36,34,-9,152,6,NA,152,6,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,190,NA,8,75.079,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",2,273,28
"824",1,2,0,159,"104F",104,198,0,2,13,20,27,17,2,19,228,3,12,998,3,1,NA,NA,NA,0,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,80,350,8,566.667,1,0,0,0,2,1,14,296,"D","D","F","E","E","W","W",1,326,28
"825",1,3,0,168,"104F",104,144,0,8,12,18,21,20,23,-28,172,12,6,174,1,1,NA,NA,NA,0,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,1,4,350,180,8,566.667,8,1,0,0,0,0,-71,174,"D","L","F","E","L","W","E",2,303,28
"826",2,NA,0,147,"104F",104,11,0,1,0,0,0,0,0,-59,130,12,NA,130,6,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,8,566.667,NA,NA,NA,NA,NA,NA,NA,NA,"L","","F","E","","E","",3,261,28
"827",1,NA,0,174,"105H",105,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,54,NA,10,NA,8,1364.498,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","L","","W","",1,348,28
"828",1,NA,0,175,"106F",106,43,0,0,1,2,4,7,66,74,190,12,NA,190,4,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,17,NA,1,NA,NA,53,NA,0,NA,8,599.071,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","W","",1,351,28
"829",1,NA,0,158,"107G",107,130,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,88,NA,998,NA,8,932.658,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","D","","W","",1,282,28
"830",2,1,0,146,"108H",108,120,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,3,1,NA,NA,NA,0,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,44,998,0,8,1442.526,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","H","D","E","O","W",1,264,28
"831",1,NA,0,151,"109E",109,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,6,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,8,148.938,NA,NA,NA,NA,NA,NA,NA,NA,"R","","E","L","","S","",2,264,28
"832",1,2,0,157,"110F",110,46,0,9,0,0,0,0,0,-49,144,12,12,144,1,NA,NA,NA,NA,NA,0,0,1,1,"F","F",NA,NA,NA,NA,16,1,1,1,NA,2,3,0,0,8,392.467,NA,NA,NA,NA,NA,NA,NA,NA,"L","9","F","E","9","W","9",1,284,28
"833",1,NA,0,146,"110F",110,250,0,1,18,17,14,2,3,-4,303,11,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,8,392.467,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,248,28
"834",2,NA,0,154,"110F",110,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,164,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10,NA,8,392.467,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",3,274,28
"835",1,NA,0,172,"111H",111,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,8,945.035,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","L","","W","",1,357,28
"836",1,NA,0,149,"111H",111,54,0,0,0,0,0,11,18,52,158,1,NA,158,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,8,945.035,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","W","",2,250,28
"837",1,2,0,155,"112F",112,188,0,0,5,13,9,9,8,-53,188,1,8,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,40,250,8,703.199,0,0,2,7,NA,NA,-181,40,"P","B","F","E","L","W","N",1,271,28
"838",1,NA,0,160,"112F",112,49,0,0,0,1,3,4,14,52,154,12,NA,154,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,8,703.199,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",2,285,28
"839",2,NA,0,150,"112F",112,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,8,703.199,NA,NA,NA,NA,NA,NA,NA,NA,"C","","F","E","","N","",3,272,28
"840",1,NA,0,163,"113G",113,108,0,1,5,5,6,6,0,143,108,9,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,270,NA,8,1094.769,NA,NA,NA,NA,NA,NA,NA,NA,"F","","G","E","","W","",2,278,28
"841",2,1,0,149,"114H",114,250,0,7,7,4,1,11,3,0,411,0,12,998,1,1,NA,NA,NA,0,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,44,44,998,0,8,1693.26,NA,NA,NA,NA,NA,NA,NA,NA,"D","R","H","E","E","W","E",1,259,28
"842",1,2,0,155,"115K",115,135,1,23,40,45,35,18,5,-151,135,2,0,998,4,3,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,70,998,8,55.743,12,10,22,22,23,15,156,98,"Z","F","K","A","E","W","W",1,273,28
"843",1,2,0,172,"115K",115,95,0,12,12,13,17,6,1,-169,95,8,0,998,1,2,NA,NA,NA,NA,NA,NA,NA,NA,"L","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,230,998,8,55.743,6,11,4,0,4,0,106,180,"B","Y","K","E","A","W","W",2,275,28
"844",1,NA,0,159,"116E",116,190,0,0,10,32,36,29,1,13,231,9,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,270,NA,8,460.834,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,277,28
"845",1,NA,0,148,"116E",116,140,0,22,17,16,16,18,25,0,140,12,NA,140,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,8,460.834,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",2,250,28
"846",1,2,0,158,"117G",117,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,5,NA,NA,NA,NA,0,0,0,NA,NA,"F","F",NA,NA,NA,NA,1,NA,NA,NA,NA,53,57,0,NA,8,1890.541,NA,NA,NA,NA,NA,NA,NA,NA,"R","9","G","E","9","E","9",1,264,28
"847",1,NA,0,140,"118E",118,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,8,203.244,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",1,257,28
"848",1,NA,0,152,"118E",118,83,0,9,4,0,0,2,2,-25,134,12,NA,134,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,8,203.244,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",2,253,28
"849",1,NA,0,158,"119F",119,250,0,0,0,0,0,1,1,10,351,12,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,58,NA,0,NA,8,517.183,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","S","",1,278,28
"850",1,NA,0,153,"121K",121,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,8,53.957,NA,NA,NA,NA,NA,NA,NA,NA,"9","","K","9","","9","",1,270,28
"851",1,2,0,145,"121K",121,65,1,57,47,38,27,13,0,-41,144,11,NA,144,3,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,50,330,NA,8,53.957,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","K","E","9","W","9",2,264,28
"852",1,NA,0,NA,"122E",122,125,0,0,0,0,2,3,5,14,154,12,NA,154,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,17,NA,1,NA,NA,2,NA,0,NA,8,431.09,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",1,302,28
"853",1,NA,0,151,"122E",122,97,0,33,36,37,26,9,0,-28,154,6,NA,154,5,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,8,431.09,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",2,267,28
"854",1,NA,0,160,"123G",123,77,0,32,28,16,11,6,0,-38,154,12,NA,154,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,54,NA,350,NA,8,1768.516,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",1,284,28
"855",1,NA,0,156,"124E",124,97,0,49,38,32,30,21,9,-31,160,12,NA,160,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,8,1097.864,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,270,28
"856",1,2,0,163,"125G",125,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,180,9,1,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,48,2,350,10,8,2496.728,NA,NA,NA,NA,NA,NA,NA,NA,"L","D","G","E","E","S","W",1,299,28
"857",2,3,0,154,"125G",125,125,0,1,11,22,11,4,0,59,164,7,12,998,2,9,NA,NA,NA,0,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,48,210,0,8,2496.728,NA,NA,NA,NA,NA,NA,NA,NA,"Y","R","G","E","E","W","S",2,265,28
"858",1,NA,0,151,"126F",126,34,0,4,22,37,24,13,1,-12,150,12,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,8,1570.692,NA,NA,NA,NA,NA,NA,NA,NA,"C","","F","E","","N","",1,270,28
"859",1,2,0,157,"127E",127,20,0,NA,NA,NA,NA,NA,NA,NA,NA,12,0,156,6,2,NA,NA,NA,0,0,0,1,NA,"F","U",NA,NA,NA,NA,1,NA,1,NA,NA,54,60,350,998,8,102.223,NA,NA,NA,NA,NA,NA,NA,NA,"L","F","E","E","D","E","W",1,280,28
"860",1,NA,0,156,"128G",128,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,51,NA,0,NA,8,404.955,NA,NA,NA,NA,NA,NA,NA,NA,"L","","G","E","","E","",1,269,28
"861",1,NA,0,158,"130G",130,23,0,5,3,0,0,0,0,-64,152,11,NA,152,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,17,NA,1,NA,NA,2,NA,330,NA,8,309.088,NA,NA,NA,NA,NA,NA,NA,NA,"L","","G","E","","E","",1,286,28
"862",1,2,0,154,"131G",131,8,1,0,1,1,1,3,3,41,160,12,9,160,7,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,51,51,0,270,8,304.459,0,1,3,2,0,0,-48,125,"R","P","G","A","E","S","W",1,265,28
"863",1,NA,0,144,"132H",132,21,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,148,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,8,470.902,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","E","",1,248,28
"864",2,1,0,156,"133E",133,63,0,7,16,11,10,11,3,-45,154,12,12,154,1,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,59,43,0,0,8,83.601,NA,NA,NA,NA,NA,NA,NA,NA,"L","9","E","E","9","W","9",1,270,28
"865",1,NA,0,163,"134G",134,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,"F","",NA,NA,NA,NA,1,15,1,1,NA,1,NA,NA,NA,8,342.965,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",2,274,28
"866",1,3,0,147,"135H",135,14,1,0,18,15,14,15,14,-32,144,12,12,144,2,1,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,68,68,0,0,8,530.459,NA,NA,NA,NA,NA,NA,NA,NA,"L","R","H","E","E","N","N",1,262,28
"867",1,NA,0,170,"136F",136,128,0,16,12,11,13,12,9,-26,180,12,NA,180,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,8,73.994,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,278,28
"868",1,NA,0,150,"136F",136,102,0,18,15,10,7,5,3,-25,152,12,NA,152,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,8,73.994,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",2,270,28
"869",1,3,0,158,"137G",137,184,1,0,0,13,13,3,0,-61,245,2,9,998,2,2,NA,NA,NA,0,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,48,51,70,270,8,115.197,1,4,19,21,13,1,-75,106,"Z","P","G","E","A","W","W",1,277,28
