"","VERSION","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID"
"4382",25,"pole before coming to rest.  Vehicle #2 drove off the road on the north west",12,128,"E",5,"128E"
"4383",25,"corner of the intersection and came to rest in a lawn.",12,128,"E",6,"128E"
"4384",25,"Vehicle #1 was traveling south bound on a one-way three lane road.  Vehicle #1",12,129,"F",1,"129F"
"4385",25,"lost control of vehicle due to a wet road and went off road to the left hitting",12,129,"F",2,"129F"
"4386",25,"the median wall.",12,129,"F",3,"129F"
"4387",25,"Vehicle #1 was traveling east and was intending a straight path through the",12,130,"H",1,"130H"
"4388",25,"intersection. Vehicle #2 was traveling north and was also intending a straight",12,130,"H",2,"130H"
"4389",25,"path.  The front of Vehicle #1 contacted the left side of Vehicle #2.  Both",12,130,"H",3,"130H"
"4390",25,"vehicles rotated and the right side of Vehilce #1 contacted the left side of",12,130,"H",4,"130H"
"4391",25,"Vehicle #2 before coming to rest.",12,130,"H",5,"130H"
"4392",25,"Vehicle #1 was traveling north through intersection.  Vehicle #2 was traveling",12,131,"H",1,"131H"
"4393",25,"east through intersection.  Vehicle #2 front hit Vehicle #1 left side.",12,131,"H",2,"131H"
"4394",25,"Vehicle #1 was traveling north on two-lane two-way subdivision road.  Vehicle #1",12,132,"H",1,"132H"
"4395",25,"went off the road to the right, re-entered road and then off the road to the",12,132,"H",2,"132H"
"4396",25,"left striking cement bricks.",12,132,"H",3,"132H"
"4397",25,"Vehicle #1 was traveling north on a 4 lane expressway.  The vehicle lost control",12,133,"H",1,"133H"
"4398",25,"and departed the road on the left side where the left rear contacted a steel",12,133,"H",2,"133H"
"4399",25,"guardrail.",12,133,"H",3,"133H"
"4400",25,"Vehicle # 1 was traveling North bound on a 3 lane oneway. Vehicle #1 lost",12,134,"H",1,"134H"
"4401",25,"control on the wet roadway and went off the road to the left hit the median",12,134,"H",2,"134H"
"4402",25,"wall.",12,134,"H",3,"134H"
"4403",25,"V1 was traveling west bound on a three lane one way roadway with a positive",12,135,"F",1,"135F"
"4404",25,"barrier.  V1 reached down to get something out of her purse and left the road",12,135,"F",2,"135F"
"4405",25,"way to the left stricking the guardrail head-on.",12,135,"F",3,"135F"
"4406",25,"Vehicle # 1 was traveling south and was intending a straight path.  A pedestrain",12,136,"F",1,"136F"
"4407",25,"walked out in the road so the driver steered the wheel to the right.  The",12,136,"F",2,"136F"
"4408",25,"vehicle departed the road on the right side where the front contacted a pole.",12,136,"F",3,"136F"
"4409",25,"Vehicle #2 to was traveling south bound on a two way two lane road.  Vehicle #1",12,137,"F",1,"137F"
"4410",25,"was traveling South bound on same two way two lane roadway.  Vehicle #2 slowed",12,137,"F",2,"137F"
"4411",25,"for vehicle in front of them turning.  Vehicle #1 did not slow down, Vehicle #1",12,137,"F",3,"137F"
"4412",25,"front then hit Vehicle #2 in the back.",12,137,"F",4,"137F"
"4413",25,"Vehicle #1 was traveling east and was intending on turning left into a private",12,138,"H",1,"138H"
"4414",25,"driveway.  Vehicle #2 was traveling west and was intending a straight path.  The",12,138,"H",2,"138H"
"4415",25,"front of Vehicle #2 contacted the right side of Vehicle #1.",12,138,"H",3,"138H"
"4416",25,"Vehicle #1 was traveling northbound.  Vehicle #2 was stopped at intersection",12,139,"F",1,"139F"
"4417",25,"traveling northbound.  Vehicle #1 was unable to stop and rear ended Vehicle #2.",12,139,"F",2,"139F"
"4418",25,"Vehicle #1 was traveling west on a 4 lane expressway during rainy conditions.",12,140,"H",1,"140H"
"4419",25,"The vehicle departed off the right side of the road where the front contacted a",12,140,"H",2,"140H"
"4420",25,"guardrail.",12,140,"H",3,"140H"
"4421",25,"Vehicle #1 was traveling west and was intending a straight path.  Vehicle #2 was",12,141,"H",1,"141H"
"4422",25,"stopped at a traffic light.  The front of Vehicle #1 contacted the back of",12,141,"H",2,"141H"
"4423",25,"Vehicle #2.",12,141,"H",3,"141H"
"4424",25,"Vehicle #2 was stopped in the intersection after successfully avoided hitting",12,142,"D",1,"142D"
"4425",25,"another vehicle.  Vehicle #1 was traveling behind Vehicle #2.  Vehicle #1 was",12,142,"D",2,"142D"
"4426",25,"unable to stop. The front of V1 contacted the back of V2.",12,142,"D",3,"142D"
"4427",25,"Vehicle #1 was traveling southeast and was intending on making a left hand turn.",12,143,"G",1,"143G"
"4428",25,"Vehicle #2 was stopped facing southwest waiting for the traffic light to",12,143,"G",2,"143G"
"4429",25,"change.  The front of Vehilce #1 contacted the right side of Vehicle #2.",12,143,"G",3,"143G"
"4430",25,"Vehicle #1 was traveling east, intending to turn north after crossing",12,144,"H",1,"144H"
"4431",25,"intersection.  Vehicle #1 could not see to due sun blinding driver and driver",12,144,"H",2,"144H"
"4432",25,"went across five lanes and off road striking a sign and pole before coming to",12,144,"H",3,"144H"
"4433",25,"rest.",12,144,"H",4,"144H"
"4434",25,"Vehicle #1 was traveling south on a 3 lane expressway and was intending on going",12,145,"H",1,"145H"
"4435",25,"through the curve.  The vehicle departed the road on the right side where the",12,145,"H",2,"145H"
"4436",25,"front contacted a culvert.  The vehicle ramped up the culvert and became",12,145,"H",3,"145H"
"4437",25,"airbourne.  When the vehilce landed it rolled over  8 quarter turns coming to",12,145,"H",4,"145H"
"4438",25,"rest on its wheels.   The vehicle then caught on fire.",12,145,"H",5,"145H"
"4439",25,"Vehicle #1 was traveling northwest and was intending going around the curve.",12,146,"E",1,"146E"
"4440",25,"The vehicle departed the road on the left side where the front contacted two",12,146,"E",2,"146E"
"4441",25,"small poles before coming to rest.",12,146,"E",3,"146E"
"4442",25,"Vehicle #1 was pulling out of a private driveway, intending to turn left.",12,147,"F",1,"147F"
"4443",25,"Vehicle #2 was traveling west in a straight path.  Vehicle #1 pulled out in",12,147,"F",2,"147F"
"4444",25,"front of Vehicle #2 causing Vehicle #2 front to hit the left side of Vehicle #1.",12,147,"F",3,"147F"
"4445",25,"Vehicle #1 was traveling north bound.  Vehicle #2 was the second vehicle stopped",12,148,"H",1,"148H"
"4446",25,"north bound at intersection.  Vehicle #1 rear ended Vehicle #2.  Vehicle #1 was",12,148,"H",2,"148H"
"4447",25,"unable to stop due to wet road.",12,148,"H",3,"148H"
"4448",25,"Vehicle #1 was traveling west and was intending a straight path.  The vehicle",12,149,"B",1,"149B"
"4449",25,"departed the road on the right side.  The vehicle then overcorrected and then",12,149,"B",2,"149B"
"4450",25,"left the road on the left side.  The left rear of the vehicle then struck a",12,149,"B",3,"149B"
"4451",25,"utility pole.  This pole impact caused the vehicle to spin counter clockwise",12,149,"B",4,"149B"
"4452",25,"across an intersecting road.  The vehicle then departed the road again and the",12,149,"B",5,"149B"
"4453",25,"left side contacted a building.",12,149,"B",6,"149B"
"4454",25,"Vehicle #1 was actively, fleeing from police, driving north bound through",12,150,"B",1,"150B"
"4455",25,"intersection.  Vehicle #2 was crossing the 5 lane roadway, driving from east",12,150,"B",2,"150B"
"4456",25,"side of road to the west side, north of the intersection.  Vehicle #1 front hit",12,150,"B",3,"150B"
"4457",25,"the left side of Vehicle #2.",12,150,"B",4,"150B"
"4458",25,"Vehicle #1 was traveling north west and intending to go straight.  The vehicle",12,151,"K",1,"151K"
"4459",25,"departed the road on the right side where the front contacted a fire hydrant.",12,151,"K",2,"151K"
"4460",25,"The front of the vehicle then hit a utility pole and began to rollover.  The",12,151,"K",3,"151K"
"4461",25,"vehicle rolled over 1 complete turn before coming to rest on its wheels.",12,151,"K",4,"151K"
"4462",25,"Vehicle #1 was traveling south bound intending to turn left but went off the",12,152,"H",1,"152H"
"4463",25,"road at a T-intersection. Vehicle #1 hit a tree and then came to final rest.",12,152,"H",2,"152H"
"4464",25,"V1 was traveling north on a 2lane, 2way roadway. V1 departed the roadway to the",13,62,"H",1," 62H"
"4465",25,"right side, returned to the roadway right side, and departed the roadway on the",13,62,"H",2," 62H"
"4466",25,"right again.  V1  struck a tree with its front bumper, then rolled onto its",13,62,"H",3," 62H"
"4467",25,"right side contacting a small pine tree.",13,62,"H",4," 62H"
"4468",25,"V1 was heading south on a one lane exit ramp, that is curved to the right. V1",13,63,"H",1," 63H"
"4469",25,"departed the roadway to the left side where it rolled onto its left side.",13,63,"H",2," 63H"
"4470",25,"V1 was traveling south on a 2lane, 2way city roadway, attempting to pass a",13,64,"D",1," 64D"
"4471",25,"vehicle that was stopped in its travel lane.  V2 was traveling north on the same",13,64,"D",2," 64D"
"4472",25,"roadway as V1. V1 contacted V2 in the front bumper with its front bumper.",13,64,"D",3," 64D"
"4473",25,"V1 was traveling south on a curved right highway exit ramp, when it departed the",13,65,"F",1," 65F"
"4474",25,"roadway to the left side where it rolled over.",13,65,"F",2," 65F"
"4475",25,"V1 was traveling on a 2lane, 1way, non-divided highway that is curved to the",13,66,"D",1," 66D"
"4476",25,"right. V1 left the roadway to the left side, then re-entered the roadway, before",13,66,"D",2," 66D"
"4477",25,"departing the roadway to the right side where it rolled over.",13,66,"D",3," 66D"
"4478",25,"V1 was traveling east on a 3lane, non divided roadway aproaching a sign",13,67,"D",1," 67D"
"4479",25,"controlled intersection. V2 was traveling noth on a curved left 2lane roadway",13,67,"D",2," 67D"
"4480",25,"entering the same intersection as V1. V1 contacted V2 in the left side with its",13,67,"D",3," 67D"
"4481",25,"front bumper.",13,67,"D",4," 67D"
"4482",25,"V1 was traveling east on a 5-lane (with center turn lane) 2-way roadway. V2 was",13,68,"H",1," 68H"
"4483",25,"stopped on the same roadway as V1. V1 contacted V2 in the rear with its front",13,68,"H",2," 68H"
"4484",25,"bumper.",13,68,"H",3," 68H"
"4485",25,"V1 was traveling east on a 2lane, 2way non-divided roadway. V1 went off the",13,69,"B",1," 69B"
"4486",25,"roadway to the right side were it first struck a culvert with its front bumper.",13,69,"B",2," 69B"
"4487",25,"V1 continued on rolling over several times before coming to rest.",13,69,"B",3," 69B"
"4488",25,"V1 was traveling north on a 2lane, 2way roadway attempting to turn left into a",13,70,"H",1," 70H"
"4489",25,"private drive. V2 was traveling south on the same roadway as V1. V1 contacted V2",13,70,"H",2," 70H"
"4490",25,"in the front bumper with its front bumper.",13,70,"H",3," 70H"
"4491",25,"V1 was traveling east on a 2lane 2way curved left roadway. V1 departed the",13,71,"F",1," 71F"
"4492",25,"roadway to the right side, where it 1st struck a tree with its right side. V1",13,71,"F",2," 71F"
"4493",25,"continued on striking a large tree with its front bumper.",13,71,"F",3," 71F"
"4494",25,"V1 was traveling west on a 4-lane, 2-way level roadway. V1 departed the roadway",13,72,"H",1," 72H"
"4495",25,"to the right side, where it first struck a curb with its front tires, then",13,72,"H",2," 72H"
"4496",25,"struck a fire hydrant with its front bumper.",13,72,"H",3," 72H"
"4497",25,"V1 was traveling west on a 2lane, 2way roadway approaching a sign controlled",13,73,"F",1," 73F"
"4498",25,"intersection. V2 was traveling north on a 2lane, 2way roadway entering the same",13,73,"F",2," 73F"
"4499",25,"intersection as V1. V1 contacted V2 in the right side with its front bumper. V2",13,73,"F",3," 73F"
"4500",25,"rolled onto its left side after being struck by V1.",13,73,"F",4," 73F"
"4501",25,"V2 was stopped facing south on a 2lane, 2way, roadway with at a ""T"" type",13,74,"G",1," 74G"
"4502",25,"intersection.  V1 was traveling south on the same roadway as V2. V1 contacted V2",13,74,"G",2," 74G"
"4503",25,"in the rear with its front bumper.",13,74,"G",3," 74G"
"4504",25,"V1 was traveling south on a 2lane, 1way highway in the left lane. V1 went off",13,75,"H",1," 75H"
"4505",25,"the roadway to the left side, and then returned to the highway before it",13,75,"H",2," 75H"
"4506",25,"departed again this time to the right side this time where it rolled onto its",13,75,"H",3," 75H"
"4507",25,"top.",13,75,"H",4," 75H"
"4508",25,"V1 was traveling east on a 2lane, 2way roadway that was curved to the right. V1",13,76,"F",1," 76F"
"4509",25,"departed the roadway to the left side where it struck a power pole with its",13,76,"F",2," 76F"
"4510",25,"front bumper.",13,76,"F",3," 76F"
"4511",25,"V1 was stopped at a sign controlled intersection facing east on a 2lane, 2way",13,77,"G",1," 77G"
"4512",25,"roadway. V2 was travelling south on a 2lane (with center turn lane) 2way roadway",13,77,"G",2," 77G"
"4513",25,"approaching the same intersection as V1. V1 was contacted in the front left",13,77,"G",3," 77G"
"4514",25,"corner by the front bumper of V2.",13,77,"G",4," 77G"
"4515",25,"V1 was traveling north on a 2lane, 2way dirt roadway. V1 departed the roadway to",13,78,"D",1," 78D"
"4516",25,"the right side, returned to the roadway from the right, and left the roadway on",13,78,"D",2," 78D"
"4517",25,"the right again.  V1 rolled over striking a tree with its roof.",13,78,"D",3," 78D"
"4518",25,"V1 was traveling north on a 2lane, 1way, not physically divided highway. V1 left",13,79,"H",1," 79H"
"4519",25,"the roadway to the right side where it rolled over striking a tree with its",13,79,"H",2," 79H"
"4520",25,"left top.",13,79,"H",3," 79H"
"4521",25,"V1 was heading north on a 3lane divided, 1way highway in the far left lane. V2,",13,80,"H",1," 80H"
"4522",25,"3, 4, 5 were all stopped on the same roadway, and lane as V1. V1 contacted V2 in",13,80,"H",2," 80H"
"4523",25,"the rear with its front bumper. V2 then contacted V3 in the rear with its front",13,80,"H",3," 80H"
"4524",25,"bumper. V3 then contacted V4 in the rear with its front bumper. V4 contacted V5",13,80,"H",4," 80H"
"4525",25,"in the rear with its front bumper.",13,80,"H",5," 80H"
"4526",25,"V1 was traveling west on a 2lane, 2way roadway entering a sign controlled",13,81,"K",1," 81K"
"4527",25,"intersection. V2 was traveling north also on a 2lane, 2way roadway entering the",13,81,"K",2," 81K"
"4528",25,"same intersection as V1. V1 was contacted in the front left fender by the front",13,81,"K",3," 81K"
"4529",25,"of V2. The vehicles then rotated side slapping each other, before departing the",13,81,"K",4," 81K"
"4530",25,"roadway and coming to rest in a ditch.",13,81,"K",5," 81K"
"4531",25,"V1 was accelerating on a 2lane, 2way city roadway. V2 and V3 were parked on the",13,82,"D",1," 82D"
"4532",25,"right side of the roadway. V1 contacted V2 in the rear with its front bumper. V2",13,82,"D",2," 82D"
"4533",25,"then moved forward contacting V3 in the rear with its front bumper.",13,82,"D",3," 82D"
"4534",25,"V1 was traveling north on a 2lane, 2way curved left roadway. V1 departed the",13,83,"F",1," 83F"
"4535",25,"roadway to the right side were it 1st struck a street sign with its front",13,83,"F",2," 83F"
"4536",25,"bumper. V1 continued striking another sign with its front bumper. V1 traveled",13,83,"F",3," 83F"
"4537",25,"off the roadway a little further, striking a concrete pillar, then a telephone",13,83,"F",4," 83F"
"4538",25,"pole with its front bumper as well before coming to rest.",13,83,"F",5," 83F"
"4539",25,"V1 was traveling west bound on a 2lane, 2way, non-divided roadway. V1 departed",13,84,"H",1," 84H"
"4540",25,"the roadway to the left side were it rolled over 4quarter turns coming to rest",13,84,"H",2," 84H"
"4541",25,"on its wheels.",13,84,"H",3," 84H"
"4542",25,"V1 was traveling southbound in lane two of an interstate roadway, approaching an",41,101,"K",1,"101K"
"4543",25,"interchange.  The driver began to change lanes to the right, in order to move",41,101,"K",2,"101K"
"4544",25,"into the exit lane.  V1 traveled off the right side of the roadway, into the",41,101,"K",3,"101K"
"4545",25,"gore area (safety zone).  The front of V1 made contact with the impact",41,101,"K",4,"101K"
"4546",25,"attenuator.  V1 continued across the interstate exit lane.  The front of V1 made",41,101,"K",5,"101K"
"4547",25,"contact with a guardrail.  V1 came to final rest facing south in the exit lane.",41,101,"K",6,"101K"
"4548",25,"V1 was traveling southbound in lane two of a three lane undivided roadway",41,102,"D",1,"102D"
"4549",25,"attempting to make a left turn to travel eastbound.  V2 was traveling northbound",41,102,"D",2,"102D"
"4550",25,"in lane one of a three lane undivided roadway. V3 was parked and unattended in",41,102,"D",3,"102D"
"4551",25,"a parking lot on the northeast corner of the intersection. As V1 and V2 entered",41,102,"D",4,"102D"
"4552",25,"the intersection at the same time the front of V2 contacted the right side of",41,102,"D",5,"102D"
"4553",25,"V1. V1 then rotated in a counter-clockwise direction and came to rest facing",41,102,"D",6,"102D"
"4554",25,"north off the roadway. V2 traveled in a north easterly direction and departed",41,102,"D",7,"102D"
"4555",25,"the roadway. The front of V2 as it left the roadway contacted a street sign, the",41,102,"D",8,"102D"
"4556",25,"left side of V3 and a stop sign.",41,102,"D",9,"102D"
"4557",25,"V1 was traveling westbound in lane one of a two lane undivided roadway. V2 was",41,103,"E",1,"103E"
"4558",25,"traveling northbound in lane one of a two lane undivided roadway. As both",41,103,"E",2,"103E"
"4559",25,"vehicles entered the intersection at the same time the front of V1 contacted the",41,103,"E",3,"103E"
"4560",25,"right side of V2. V2 then traveled in a northeasterly direction and the front",41,103,"E",4,"103E"
"4561",25,"of V2 contacted V3 a parked vehicle, a light pole and then a concrete fence.",41,103,"E",5,"103E"
"4562",25,"V1 was traveling southbound in the right through lane.  V2 was properly parked",41,104,"G",1,"104G"
"4563",25,"and unattended on the roadway in a space designated for on street parking.  V1",41,104,"G",2,"104G"
"4564",25,"traveled over the right lane line.  The front of V1 made contact with the back",41,104,"G",3,"104G"
"4565",25,"of V2.  V1 continued to travel in a southbound direction.  V1 traveled off the",41,104,"G",4,"104G"
"4566",25,"left side of the roadway.  The front of V1 made contact with a wooden fence",41,104,"G",5,"104G"
"4567",25,"before coming to final rest facing southbound on the sidewalk.",41,104,"G",6,"104G"
"4568",25,"V1 was traveling southbound in lane one.  V3 was traveling behind V1 in the same",41,105,"B",1,"105B"
"4569",25,"lane.  V2 was backing out of a driveway onto the same roadway as V1 and V3.  As",41,105,"B",2,"105B"
"4570",25,"V2 entered the roadway, the front of V1 made contact with the back right corner",41,105,"B",3,"105B"
"4571",25,"of V2.  After impact, V1 rolled onto its left side and the driver of V1 was",41,105,"B",4,"105B"
"4572",25,"partially ejected.  The front of V3 then made contact with the back of the",41,105,"B",5,"105B"
"4573",25,"overturned V1.",41,105,"B",6,"105B"
"4574",25,"V1 was traveling southbound in lane six of an interstate roadway, when the",41,106,"G",1,"106G"
"4575",25,"driver's tires hydroplaned on the wet pavement.  V1 traveled off the left side",41,106,"G",2,"106G"
"4576",25,"of the road.  The front of V1 made contact with the concrete median barrier.",41,106,"G",3,"106G"
"4577",25,"V1 was making a left turn to travel southbound in lane two of a three lane",41,107,"H",1,"107H"
"4578",25,"divided roadway that was under construction. V2 was traveling southbound in lane",41,107,"H",2,"107H"
"4579",25,"two of the same roadway. As V1 cleared the intersection and began traveling",41,107,"H",3,"107H"
"4580",25,"southbound in lane two the front of V2 contacted the back of V1.",41,107,"H",4,"107H"
"4581",25,"V1 was traveling southbound in lane five of a six lane divided roadway with a",41,108,"K",1,"108K"
"4582",25,"center median strip. For unknown reasons V1 departed the roadway to the left and",41,108,"K",2,"108K"
"4583",25,"the front of V1 contacted the center concrete traffic barrier. V1 then road up",41,108,"K",3,"108K"
"4584",25,"the concrete traffic barrier and flipped over three quarter times coming to",41,108,"K",4,"108K"
"4585",25,"final rest on its left side. During the rollover the driver was partially",41,108,"K",5,"108K"
"4586",25,"ejected through the left front driver's side window and became trapped under the",41,108,"K",6,"108K"
"4587",25,"vehicle.",41,108,"K",7,"108K"
"4588",25,"V1 was traveling northbound in the right through lane, approaching an",41,109,"K",1,"109K"
"4589",25,"intersection.  V2 was traveling westbound in the left turn lane, approaching the",41,109,"K",2,"109K"
"4590",25,"same intersection.  As the two vehicles entered the intersection, the front of",41,109,"K",3,"109K"
"4591",25,"V1 made contact with the left side of V2.  The first impact was followed by a",41,109,"K",4,"109K"
"4592",25,"secondary impact between the right side of V1 and the left side of V2.  V2 was",41,109,"K",5,"109K"
"4593",25,"redirected to the north, toward the median.  V2's RF tire made contact with the",41,109,"K",6,"109K"
"4594",25,"curbed median.",41,109,"K",7,"109K"
"4595",25,"V1 was traveling southbound in lane one of a two lane roadway. V2 was traveling",41,110,"F",1,"110F"
"4596",25,"eastbound in lane one of a two lane roadway. As both vehicles entered the",41,110,"F",2,"110F"
"4597",25,"intersection at the same time the front of V2 contacted the right side of V1. V2",41,110,"F",3,"110F"
"4598",25,"then rotated clockwise and the left side of V2 contacted a wooden power pole",41,110,"F",4,"110F"
"4599",25,"and a stop sign. V1 departed the roadway to the right and the front of V1",41,110,"F",5,"110F"
"4600",25,"contacted a plastic garbage can. V1 then continued off the roadway and the front",41,110,"F",6,"110F"
"4601",25,"of V1 contacted several small plants and bushes before coming to final rest.",41,110,"F",7,"110F"
"4602",25,"V1 was traveling westbound in the left turn lane, approaching an intersection.",41,111,"H",1,"111H"
"4603",25,"As the vehicle entered the intersection, the undercarriage made contact with a",41,111,"H",2,"111H"
"4604",25,"vehicle jack that had fallen from the bed of a pickup truck.",41,111,"H",3,"111H"
"4605",25,"V1 was traveling southbound in lane one of a four lane divided roadway with a",41,112,"B",1,"112B"
"4606",25,"center median concrete traffic barrier. V1 changed lanes, entered lane two to",41,112,"B",2,"112B"
"4607",25,"pass a slower vehicle and then re-entered lane one. As V1 re-entered lane one it",41,112,"B",3,"112B"
"4608",25,"lost control and the front of V1 contacted the concrete traffic barrier on the",41,112,"B",4,"112B"
"4609",25,"west side of the roadway. V1's left side then yawed into the back of V2.",41,112,"B",5,"112B"
"4610",25,"V1 was traveling southbound in lane four.  V2 was traveling northbound in lane",41,113,"K",1,"113K"
"4611",25,"two.  The driver of V1 lost control of the vehicle.  The LF tire made contact",41,113,"K",2,"113K"
"4612",25,"with the curb as V1 traveled onto the center median.  As V1 continued southbound",41,113,"K",3,"113K"
"4613",25,"along the median, the vehicle began to rotate in a clockwise direction.  The",41,113,"K",4,"113K"
"4614",25,"left side of V1 made contact with a sign post on the median before entering the",41,113,"K",5,"113K"
"4615",25,"northbound travel lanes.  The left side of V1 made contact with the front of V2.",41,113,"K",6,"113K"
"4616",25,"After impact, V1 continued in a northwest direction.  The right side of V1",41,113,"K",7,"113K"
"4617",25,"struck the curb.  V1 then departed the roadway, rolling over.",41,113,"K",8,"113K"
"4618",25,"V1 was traveling southbound in lane one of a two lane undivided roadway. V2 was",41,114,"E",1,"114E"
"4619",25,"traveling westbound in lane one of a two lane undivided roadway. As both",41,114,"E",2,"114E"
"4620",25,"vehicles entered the intersection at the same time the front of V1 contacted the",41,114,"E",3,"114E"
"4621",25,"right side of V2.",41,114,"E",4,"114E"
"4622",25,"V1 was traveling southbound in lane five on an interstate roadway.  V2, a",41,115,"K",1,"115K"
"4623",25,"truck-tractor pulling one trailer, was also traveling southbound in lane five",41,115,"K",2,"115K"
"4624",25,"ahead of V1.  V2 began to slow with traffic due to roadway construction.  The",41,115,"K",3,"115K"
"4625",25,"front of V1 made contact with the back of V2.",41,115,"K",4,"115K"
"4626",25,"V1 was traveling southbound in lane two of a five lane divided roadway with a",41,116,"D",1,"116D"
"4627",25,"center median strip. V2 was traveling southbound in lane four of the same",41,116,"D",2,"116D"
"4628",25,"roadway. V1 lost control due to weather conditions and swerved into lane one",41,116,"D",3,"116D"
"4629",25,"then back to lane two crossing lanes three and four, as V1 crossed into lane",41,116,"D",4,"116D"
"4630",25,"four the front of V2 contacted the left side of V1.",41,116,"D",5,"116D"
"4631",25,"V1 was traveling eastbound in the left through lane, approaching an",41,117,"E",1,"117E"
"4632",25,"intersection.  V2 was traveling northbound in the right turn lane, approaching",41,117,"E",2,"117E"
"4633",25,"the same intersection.  V2 completed the right turn to head eastbound, and",41,117,"E",3,"117E"
"4634",25,"immediately began to change lanes into the left through lane.  V1 passed through",41,117,"E",4,"117E"
"4635",25,"the intersection and the front right corner of V1 made contact with the back",41,117,"E",5,"117E"
"4636",25,"left corner of V2.  The impact caused V1 to roll left, onto the curbed median.",41,117,"E",6,"117E"
"4637",25,"V1 continued eastbound, traveling over the median, coming to final rest in the",41,117,"E",7,"117E"
"4638",25,"westbound left turn lane on it's roof.",41,117,"E",8,"117E"
"4639",25,"V1 was traveling eastbound in lane one, negotiating a curve to travel northbound",41,118,"F",1,"118F"
"4640",25,"in lane one of a three lane roadway. V2 was traveling westbound in lane two of",41,118,"F",2,"118F"
"4641",25,"a four lane roadway. V1 entered the westbound lanes of travel traveling",41,118,"F",3,"118F"
"4642",25,"eastbound. As V1 and V2 entered the same lane at the same time the front of V1",41,118,"F",4,"118F"
"4643",25,"contacted the front of V2.",41,118,"F",5,"118F"
"4644",25,"V1 was traveling southbound in lane two of a five lane divided roadway. V2 was",41,119,"B",1,"119B"
"4645",25,"traveling in lane two directly in front of V1 on the same roadway. V3 was",41,119,"B",2,"119B"
"4646",25,"traveling southbound in lane three of the same roadway. V1 departed its lane to",41,119,"B",3,"119B"
"4647",25,"the right into lane one then departed the roadway to the right, returned to the",41,119,"B",4,"119B"
"4648",25,"roadway and re-entered lane two, at this point the left side of V1 contacted the",41,119,"B",5,"119B"
"4649",25,"right side of V2. V2's left side then contacted the right side of V3. V1",41,119,"B",6,"119B"
"4650",25,"continued southbound rotated counter-clockwise tripped over its right side tires",41,119,"B",7,"119B"
"4651",25,"and came to final rest on its roof. During the course of V1's rollover the",41,119,"B",8,"119B"
"4652",25,"right front passenger was ejected through an unknown medium.",41,119,"B",9,"119B"
"4653",25,"V1 was traveling northbound in lane four of an interstate roadway, when the LR",41,120,"D",1,"120D"
"4654",25,"tire blew out.  The driver lost control of the vehicle.  V1 began to rotate",41,120,"D",2,"120D"
"4655",25,"clockwise as it traveled across the northbound lanes and off the right side of",41,120,"D",3,"120D"
"4656",25,"the road.  The back of V1 made contact with a concrete traffic barrier.",41,120,"D",4,"120D"
"4657",25,"V1 was traveling southbound in lane one.  V2 was traveling behind V1 in the same",41,121,"G",1,"121G"
"4658",25,"lane.  V3 and V5 were traveling behind V1 in lane two.  V4 was traveling behind",41,121,"G",2,"121G"
"4659",25,"V1 in lane three.  V1's drive shaft became detached and fell underneath V1,",41,121,"G",3,"121G"
"4660",25,"making contact with the undercarriage.  The left and right rear wheels then made",41,121,"G",4,"121G"
"4661",25,"contact with the drive shaft, kicking it up into the air.  The partially",41,121,"G",5,"121G"
"4662",25,"airborne drive shaft made contact with the left side of V2.  The drive shaft",41,121,"G",6,"121G"
"4663",25,"then entered lane two.  The left front and left rear tires of V3 made contact",41,121,"G",7,"121G"
"4664",25,"with the drive shaft.  The drive shaft was then redirected into lane three.  The",41,121,"G",8,"121G"
"4665",25,"right front and right rear tires of V4 made contact with the drive shaft.  The",41,121,"G",9,"121G"
"4666",25,"drive shaft then reentered lane two, making contact with the left front tire of",41,121,"G",10,"121G"
"4667",25,"V5.",41,121,"G",11,"121G"
"4668",25,"V1 was traveling southbound in lane one crossing through an intersection. V1",41,122,"K",1,"122K"
"4669",25,"departed the roadway to the right and the right front tire contacted a raised",41,122,"K",2,"122K"
"4670",25,"curb. V1 continued off the roadway and the front of V1 contacted a concrete sign",41,122,"K",3,"122K"
"4671",25,"pillar.",41,122,"K",4,"122K"
"4672",25,"V1 was traveling northbound in lane one of a four lane divided roadway. V1",41,123,"E",1,"123E"
"4673",25,"attempted to make a right turn, lost control drove off the roadway roadway to",41,123,"E",2,"123E"
"4674",25,"the left and the right front tire contacted the raised curb then the front of V1",41,123,"E",3,"123E"
"4675",25,"contacted a concrete light pole.",41,123,"E",4,"123E"
"4676",25,"V1 was traveling northbound in lane one of a six lane divided roadway with a",41,124,"C",1,"124C"
"4677",25,"center median strip. V2 was traveling in lane three of the same roadway. For",41,124,"C",2,"124C"
"4678",25,"unknown reasons V1 lost control and turned left driving under the trailer",41,124,"C",3,"124C"
"4679",25,"section of V2. V1 then side slapped the right rear tires of the trailer section",41,124,"C",4,"124C"
"4680",25,"of the semi-truck.",41,124,"C",5,"124C"
"4681",25,"V1 was traveling northbound in lane four of a six lane divided roadway with a",41,125,"K",1,"125K"
"4682",25,"center median strip. A non-contact vehicle was traveling next to V1 in lane",41,125,"K",2,"125K"
"4683",25,"five. The non-contact vehicle changed lanes abruptly from lane five to lane",41,125,"K",3,"125K"
"4684",25,"four. V1 successfully avoided contact with the non-contact vehicle but then",41,125,"K",4,"125K"
