"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FUELPRE1","FUELPRE2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","VEHNO","WHEELBAS","VERSION"
"779",1,2,0,167," 25F",25,64,0,3,48,NA,NA,NA,NA,58,180,12,0,180,2,3,NA,NA,NA,0,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,44,31,0,998,11,181.573,NA,NA,NA,NA,NA,NA,NA,NA,"Z","D","F","E","D","W","O",1,353,25
"780",2,1,0,151," 26G",26,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","9",NA,NA,NA,NA,1,NA,1,NA,NA,42,50,NA,NA,11,444.17,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","G","9","9","9","9",1,260,25
"781",1,2,0,157," 27H",27,170,0,0,10,18,20,12,0,4,214,9,NA,998,3,1,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,280,NA,11,625.766,NA,NA,NA,NA,NA,NA,NA,NA,"P","B","H","E","E","W","W",1,276,25
"782",1,2,0,167," 27H",27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","9",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,NA,NA,11,625.766,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","H","9","9","9","9",2,285,25
"783",1,2,0,162," 28H",28,150,0,27,6,NA,NA,NA,NA,0,150,11,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,330,NA,11,625.766,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","H","E","9","W","9",2,303,25
"784",2,NA,0,156," 28H",28,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,11,625.766,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",3,281,25
"785",1,NA,0,145," 29K",29,88,0,60,50,39,25,11,0,-30,148,12,NA,148,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,11,42.823,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,247,25
"786",1,NA,0,148," 29K",29,46,0,41,36,24,12,0,0,-49,144,12,NA,144,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,11,42.823,NA,NA,NA,NA,NA,NA,NA,NA,"L","","K","E","","W","",2,262,25
"787",2,1,0,155," 30K",30,46,1,21,71,74,70,34,7,-26,140,12,1,140,3,2,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,0,40,11,42.823,15,17,13,6,4,2,-166,143,"Y","Z","K","E","A","W","W",1,273,25
"788",1,NA,0,145," 31K",31,250,0,1,13,41,34,22,1,-35,251,3,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,80,NA,11,42.823,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","K","E","","W","",1,264,25
"789",1,NA,0,153," 31K",31,139,0,20,11,17,12,6,7,-5,150,12,NA,150,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,11,42.823,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",2,274,25
"790",1,2,0,163," 32E",32,90,0,27,38,22,13,0,0,-36,162,11,12,162,6,1,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,17,NA,1,NA,NA,3,2,330,0,11,115.297,NA,NA,NA,NA,NA,NA,NA,NA,"Y","R","E","A","L","W","W",1,292,25
"791",2,NA,0,170," 32E",32,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,300,NA,11,115.297,NA,NA,NA,NA,NA,NA,NA,NA,"R","","E","L","","S","",2,296,25
"792",1,NA,0,NA," 33F",33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,11,327.707,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","E","","9","",1,353,25
"793",1,NA,0,158," 33F",33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,17,NA,1,NA,NA,1,NA,NA,NA,11,327.707,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",2,281,25
"794",1,NA,0,152," 34G",34,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,11,801.647,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",1,260,25
"795",1,NA,0,169," 34G",34,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,11,801.647,NA,NA,NA,NA,NA,NA,NA,NA,"L","","G","E","","W","",2,300,25
"796",3,1,0,144," 35K",35,32,1,0,62,68,70,64,0,-36,152,12,NA,152,3,NA,NA,NA,NA,0,0,0,1,NA,"F","9",NA,NA,NA,NA,1,NA,1,NA,NA,42,51,0,NA,11,42.823,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","K","E","9","N","9",1,284,25
"797",1,2,0,154," 36E",36,59,0,9,17,22,24,35,49,163,59,1,2,998,4,2,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,17,NA,1,NA,NA,2,2,40,70,11,107.062,1,10,9,2,0,0,-133,120,"F","Z","E","E","E","W","W",1,265,25
"798",1,2,0,155," 36E",36,30,0,6,1,6,6,5,0,-58,146,10,8,146,4,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,310,240,11,107.062,2,8,7,7,5,2,-172,110,"L","B","E","E","E","E","W",2,273,25
"799",1,2,0,156," 37F",37,38,0,14,33,53,44,27,16,-19,102,9,0,998,4,7,NA,NA,NA,0,0,0,1,NA,"L","T",NA,NA,NA,NA,1,NA,1,NA,NA,51,51,280,998,11,304.3,NA,NA,NA,NA,NA,NA,NA,NA,"P","F","F","A","Z","N","W",1,272,25
"800",1,NA,1,173," 38G",38,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,11,744.387,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","E","","9","",1,353,25
"801",1,2,0,155," 38G",38,87,1,7,14,24,31,37,46,27,142,6,12,148,3,1,NA,NA,NA,0,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,11,744.387,0,0,1,4,3,10,38,148,"Z","Z","G","E","E","W","W",2,273,25
"802",2,4,0,147," 38G",38,84,1,21,17,15,10,4,0,-30,144,6,12,144,2,1,NA,NA,NA,NA,0,0,1,1,"B","F",NA,NA,NA,NA,1,15,1,1,NA,2,4,170,0,11,744.387,2,1,1,0,0,0,-15,144,"Y","D","G","E","L","W","W",3,270,25
"803",2,1,0,148," 39H",39,92,0,0,4,28,29,19,6,20,160,2,12,998,3,1,NA,NA,NA,0,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,60,60,0,11,1048.725,11,8,12,14,9,14,6,156,"P","D","H","A","E","W","W",1,320,25
"804",1,NA,0,151," 40K",40,24,0,54,37,26,16,6,0,-63,150,11,NA,150,6,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,340,NA,11,42.823,NA,NA,NA,NA,NA,NA,NA,NA,"L","","K","A","","E","",1,270,25
"805",1,NA,0,154," 40K",40,148,0,8,15,NA,NA,NA,NA,0,148,1,NA,148,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,11,42.823,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",2,262,25
"806",1,NA,0,156," 42F",42,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,11,107.412,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",1,284,25
"807",1,NA,0,155," 43G",43,150,0,4,4,5,5,7,7,0,150,12,NA,150,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,11,262.754,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,262,25
"808",1,2,0,158," 43G",43,150,0,43,48,48,52,47,40,0,150,6,12,150,4,1,NA,NA,NA,0,0,0,1,NA,"B","F",NA,NA,NA,NA,17,NA,1,NA,NA,1,3,180,0,11,262.754,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","G","E","L","W","W",2,276,25
"809",1,2,0,146," 44H",44,250,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","9",NA,NA,NA,NA,1,NA,1,NA,NA,31,41,998,NA,11,370.18,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","H","A","9","O","9",1,252,25
"810",1,5,0,158," 45K",45,70,1,8,27,32,24,15,0,-38,148,12,12,148,2,1,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,17,NA,1,NA,NA,1,42,350,0,11,42.823,NA,NA,NA,NA,NA,NA,NA,NA,"Y","R","K","E","E","W","N",2,289,25
"811",1,NA,0,157," 46K",46,98,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,144,6,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,11,42.823,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","G","","W","",1,276,25
"812",1,2,0,152," 47E",47,56,0,1,0,0,0,0,0,-44,144,12,12,144,1,6,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,51,0,0,11,141.376,NA,NA,NA,NA,NA,NA,NA,NA,"Y","R","E","E","G","W","E",1,268,25
"813",1,2,0,145," 48F",48,192,0,3,39,48,11,5,0,91,192,3,3,998,3,1,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,80,100,11,401.832,5,6,3,1,1,0,-156,136,"Y","Z","F","A","E","W","W",1,263,25
"814",3,1,0,153," 48F",48,60,1,4,21,29,29,24,5,2,152,12,1,152,2,1,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,88,1,0,30,11,401.832,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","F","E","E","W","W",2,265,25
"815",2,1,0,150," 49H",49,28,0,28,20,14,10,6,5,-59,146,12,12,146,6,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,43,10,0,11,1384.855,NA,NA,NA,NA,NA,NA,NA,NA,"L","9","H","A","9","E","9",1,251,25
"816",1,NA,0,159," 50K",50,250,0,0,15,28,22,11,0,60,216,9,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,260,NA,11,42.823,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,289,25
"817",1,2,0,149," 51D",51,144,0,16,15,13,8,3,6,0,144,11,7,144,1,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,64,64,320,210,11,45.107,4,6,13,8,4,0,-148,104,"D","B","D","E","E","W","W",1,262,25
"818",1,NA,0,150," 52F",52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,11,308.201,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","E","","9","",1,251,25
"819",1,NA,0,145," 52F",52,136,0,9,23,28,37,19,0,0,136,11,NA,136,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,11,308.201,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,264,25
"820",1,NA,0,158," 53H",53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,NA,NA,"9","",NA,NA,NA,NA,17,NA,NA,NA,NA,89,NA,NA,NA,11,1062.171,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",1,276,25
"821",1,2,0,158," 54D",54,82,1,20,27,47,53,55,4,-164,102,5,0,998,4,2,NA,NA,NA,0,0,0,1,NA,"R","T",NA,NA,NA,NA,1,NA,1,NA,NA,49,31,160,998,11,42.823,NA,NA,NA,NA,NA,NA,NA,NA,"B","D","D","E","D","W","O",1,276,25
"822",1,2,0,147," 55F",55,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"R","9",NA,NA,NA,NA,1,NA,1,NA,NA,2,50,80,NA,11,237.412,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","F","E","9","W","9",1,262,25
"823",1,NA,0,149," 55F",55,146,0,6,10,12,16,20,21,0,146,12,NA,146,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,11,237.412,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,266,25
"824",1,NA,0,185," 56H",56,76,0,29,30,28,20,11,2,-212,118,1,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,11,818.207,NA,NA,NA,NA,NA,NA,NA,NA,"B","","H","E","","W","",1,281,25
"825",2,1,0,152," 57D",57,146,0,31,43,50,49,41,32,0,146,12,0,146,3,7,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,38,350,998,11,71.942,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","D","E","G","W","W",1,267,25
"826",1,NA,0,153," 58H",58,34,0,1,2,3,4,4,5,56,145,6,NA,145,1,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,190,NA,11,1694.095,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","E","",2,262,25
"827",3,1,0,142," 59B",59,120,1,NA,NA,NA,NA,NA,NA,NA,NA,0,7,998,4,2,NA,NA,NA,0,0,0,1,NA,"T","L",NA,NA,NA,NA,1,NA,1,NA,NA,31,51,998,220,11,40.191,3,13,20,16,13,0,-120,77,"D","B","B","D","A","O","W",1,272,25
"828",1,NA,0,157," 60K",60,138,0,5,7,8,9,10,11,0,138,11,NA,138,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,340,NA,11,55.241,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,274,25
"829",1,NA,0,156," 60K",60,196,0,0,22,26,23,19,0,10,236,2,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,17,NA,1,NA,NA,1,NA,70,NA,11,55.241,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",2,281,25
"830",1,NA,0,158," 61K",61,150,0,7,3,5,4,0,2,0,150,12,NA,150,9,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,59,NA,10,NA,11,105.772,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","A","","W","",1,276,25
"831",1,NA,0,157," 62K",62,41,0,31,58,60,62,58,45,120,61,2,NA,998,4,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,60,NA,11,42.823,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","A","","W","",1,279,25
"832",1,NA,0,145," 64K",64,106,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,11,50.816,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","D","","O","",1,241,25
"833",1,2,0,155," 65B",65,65,1,78,81,68,42,20,9,-42,150,12,NA,150,4,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,52,41,0,NA,11,40.191,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","B","E","9","W","9",1,271,25
"834",2,5,0,149," 66F",66,86,1,3,19,25,18,4,0,29,113,10,0,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,290,998,11,1013.201,NA,NA,NA,NA,NA,NA,NA,NA,"P","P","F","A","A","W","W",1,283,25
"835",1,NA,0,156," 67E",67,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,148,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,11,120.856,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",2,273,25
"836",1,2,0,151," 69E",69,94,0,6,6,15,19,22,21,22,138,12,0,138,2,2,NA,NA,NA,0,0,0,1,NA,"F","T",NA,NA,NA,NA,17,NA,1,NA,NA,2,31,10,998,11,140.004,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","E","E","D","W","O",1,253,25
"837",1,NA,0,144," 70C",70,102,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,11,60.155,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","D","","O","",1,248,25
"838",1,2,0,149," 72B",72,140,0,24,30,32,25,15,2,0,140,12,4,140,2,1,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,10,110,11,43.306,NA,NA,NA,NA,NA,NA,NA,NA,"D","B","B","E","E","W","W",1,262,25
"839",1,3,0,153," 72B",72,200,0,2,61,69,55,33,14,-25,226,10,1,998,5,1,2,NA,1,0,0,0,2,NA,"L","R",4,NA,2,NA,1,NA,1,NA,NA,1,41,300,40,11,43.306,0,0,1,5,4,2,0,46,"Z","P","B","E","E","W","W",2,262,25
"840",1,4,0,NA," 75F",75,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,11,12,998,2,1,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,51,51,340,350,11,591.043,NA,NA,NA,NA,NA,NA,NA,NA,"Z","F","F","A","E","W","W",1,287,25
"841",1,2,0,159," 76B",76,98,0,16,88,92,96,77,35,-8,145,12,12,145,4,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,0,0,11,85.306,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","B","E","E","W","9",1,269,25
"842",1,NA,0,160," 77F",77,58,0,0,8,12,16,10,2,44,148,12,NA,148,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,11,419.641,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,285,25
"843",1,2,0,156," 77F",77,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,12,NA,1,1,NA,NA,NA,0,0,0,NA,NA,"B","F",NA,NA,NA,NA,1,NA,NA,NA,NA,1,3,170,350,11,419.641,NA,NA,NA,NA,NA,NA,NA,NA,"Y","L","F","E","E","W","W",2,262,25
"844",1,NA,0,155," 79F",79,145,0,17,45,55,58,57,41,0,145,6,NA,145,6,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,190,NA,11,345.263,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,272,25
"845",1,2,0,175," 80H",80,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,12,NA,NA,1,NA,NA,NA,0,0,0,NA,NA,"B","F",NA,NA,NA,NA,1,NA,NA,NA,NA,2,42,170,350,11,1189.9,NA,NA,NA,NA,NA,NA,NA,NA,"9","L","H","9","E","9","W",1,351,25
"846",1,NA,0,150," 80H",80,108,0,50,47,40,25,15,0,-18,145,1,NA,145,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,11,1189.9,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",2,271,25
"847",1,NA,0,155," 81E",81,72,0,0,3,16,27,29,14,39,150,11,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,330,NA,11,122.647,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",1,262,25
"848",1,NA,0,157," 81E",81,28,0,0,0,0,2,7,27,60,156,1,NA,156,6,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,11,122.647,NA,NA,NA,NA,NA,NA,NA,NA,"R","","E","E","","E","",2,294,25
"849",2,1,0,147," 82G",82,108,0,NA,NA,NA,NA,NA,NA,NA,NA,0,6,998,3,1,NA,NA,NA,0,0,0,1,NA,"T","R",NA,NA,NA,NA,1,NA,1,NA,NA,31,50,998,170,11,852.752,NA,NA,NA,NA,NA,NA,NA,NA,"D","P","G","D","E","O","N",1,246,25
"850",1,NA,0,152," 83K",83,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,4,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,11,120.433,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,271,25
"851",2,4,0,150," 85H",85,144,1,1,2,9,12,8,1,-82,144,7,6,998,1,1,NA,NA,NA,0,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,54,210,170,11,4436.915,8,0,2,0,0,1,-52,296,"Z","D","H","E","E","W","W",2,263,25
"852",1,NA,0,153," 86C",86,50,0,63,43,30,12,9,0,-50,150,12,NA,150,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,11,60.155,NA,NA,NA,NA,NA,NA,NA,NA,"L","","C","E","","W","",1,285,25
"853",1,NA,0,152," 87H",87,102,0,0,0,0,1,0,0,-20,140,12,NA,140,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,11,1117.699,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,287,25
"854",1,2,0,153," 88J",88,48,0,1,0,0,4,6,10,54,156,12,4,156,1,1,NA,NA,NA,NA,0,0,1,1,"F","R",NA,NA,NA,NA,1,15,1,1,NA,2,2,10,120,11,60.155,0,2,1,0,0,0,-64,109,"R","Z","J","E","E","W","W",1,270,25
"855",1,2,0,147," 88J",88,168,0,15,23,20,22,3,1,74,168,7,10,998,2,1,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,210,290,11,60.155,0,4,8,4,2,0,-162,111,"Y","B","J","E","E","W","W",2,262,25
"856",1,2,0,147," 89K",89,94,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"T","9",NA,NA,NA,NA,1,NA,1,NA,NA,31,41,998,NA,11,51.387,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","K","D","9","O","9",1,261,25
"857",2,1,0,148," 90K",90,112,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,2,1,NA,NA,NA,0,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,51,998,10,11,47.573,1,11,NA,NA,NA,NA,12,138,"D","Z","K","D","E","O","N",1,262,25
"858",1,NA,0,149," 92E",92,98,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,11,1934.749,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","D","","O","",1,262,25
"859",1,NA,0,155," 93H",93,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,11,15713.335,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","W","",1,271,25
"860",3,5,0,165," 94K",94,23,1,19,26,35,44,60,26,106,55,4,5,998,4,1,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,42,50,110,140,11,55.608,8,10,7,7,3,1,-102,250,"Y","Z","K","E","E","N","W",1,276,25
"861",2,3,0,146," 96K",96,34,1,51,78,89,67,41,0,-40,140,12,0,140,4,2,3,NA,1,0,2,4,1,NA,"F","T",6,NA,1,NA,1,NA,1,NA,NA,42,31,10,998,11,70.351,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","K","E","D","N","O",1,262,25
"862",2,1,0,147," 97K",97,52,0,0,2,14,27,11,0,-23,222,9,12,998,3,3,NA,NA,NA,0,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,63,280,350,11,70.351,NA,NA,NA,NA,NA,NA,NA,NA,"P","L","K","A","W","W","N",1,262,25
"863",3,1,0,149," 98E",98,98,0,NA,NA,NA,NA,NA,NA,NA,NA,0,5,998,2,2,NA,NA,NA,0,0,0,1,NA,"T","R",NA,NA,NA,NA,1,NA,1,NA,NA,31,2,998,160,11,123.533,0,6,13,11,7,2,-180,92,"D","B","E","D","E","O","W",1,267,25
