"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","TOWRES","VEHNO","WHEELBAS","VERSION"
"4973",2,3,0,150," 41D",41,52,1,12,23,34,31,20,23,-1,144,11,9,144,1,2,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,340,270,73,48.035,0,16,19,17,9,4,137,85,"C","F","D","E","E","W","W",1,1,272,20
"4974",1,NA,0,156," 42E",42,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,73,133.342,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",0,1,262,20
"4975",1,NA,0,157," 43F",43,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,73,418.275,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,2,281,20
"4976",1,NA,0,165," 44G",44,24,0,0,0,0,0,2,8,74,172,1,NA,172,5,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,73,471.554,NA,NA,NA,NA,NA,NA,NA,NA,"R","","G","E","","E","",1,1,282,20
"4977",1,NA,0,157," 44G",44,70,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,154,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,73,471.554,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",NA,2,286,20
"4978",1,2,0,152," 46D",46,118,0,7,22,38,43,43,55,0,152,12,9,152,3,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,350,270,73,45.858,0,4,7,5,2,0,33,110,"D","P","D","E","E","W","W",1,1,275,20
"4979",1,2,0,153," 46D",46,189,0,0,29,24,24,23,33,107,201,2,3,998,3,1,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,50,90,73,45.858,NA,NA,NA,NA,NA,NA,NA,NA,"Y","B","D","E","E","W","E",1,2,274,20
"4980",1,NA,0,156," 47F",47,15,0,4,0,0,0,0,0,-65,144,12,NA,144,8,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,399.312,NA,NA,NA,NA,NA,NA,NA,NA,"L","","F","E","","E","",1,1,276,20
"4981",1,2,0,156," 50D",50,125,0,22,22,28,28,18,7,-15,156,11,11,156,1,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,50,320,340,73,65.846,NA,NA,NA,NA,NA,NA,NA,NA,"D","P","D","E","E","W","W",1,2,272,20
"4982",1,NA,0,154," 51E",51,68,0,19,27,33,25,14,0,-36,140,12,NA,140,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,73,182.782,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,2,267,20
"4983",1,NA,0,160," 52E",52,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,73,182.782,NA,NA,NA,NA,NA,NA,NA,NA,"B","","E","E","","9","",1,2,334,20
"4984",1,NA,0,154," 53G",53,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,144,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,73,646.394,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,1,272,20
"4985",1,NA,0,148," 53G",53,97,0,0,10,11,24,19,1,130,114,12,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,73,646.394,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",1,2,261,20
"4986",1,NA,0,153," 54B",54,250,0,0,70,80,80,42,9,0,387,89,NA,998,5,NA,NA,NA,0,0,NA,NA,"L","",NA,NA,NA,NA,1,NA,NA,NA,NA,77,NA,260,NA,73,28.399,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","A","","W","",1,1,270,20
"4987",1,2,0,151," 55J",55,200,1,3,22,24,21,6,3,51,218,10,2,998,3,2,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,42,310,50,73,29.02,2,4,6,8,7,1,-56,75,"Y","P","J","A","E","W","N",1,1,270,20
"4988",1,NA,0,160," 55J",55,169,0,34,22,21,15,17,26,0,184,2,NA,184,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,50,NA,73,29.02,NA,NA,NA,NA,NA,NA,NA,NA,"D","","J","E","","W","",1,2,334,20
"4989",1,2,0,170," 56E",56,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,50,50,NA,NA,73,185.331,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","E","E","9","N","N",1,1,320,20
"4990",1,NA,0,156," 57F",57,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,154,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,73,581.357,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","E","","9","",NA,1,281,20
"4991",1,NA,0,152," 57F",57,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,150,9,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,73,581.357,NA,NA,NA,NA,NA,NA,NA,NA,"L","","F","E","","E","",1,2,262,20
"4992",1,NA,0,152," 58H",58,136,0,11,21,33,37,34,33,0,144,12,NA,144,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,73,1288.216,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,1,257,20
"4993",1,NA,0,145," 58H",58,93,0,4,17,32,16,11,8,0,138,12,NA,138,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,73,1288.216,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,2,264,20
"4994",1,NA,0,149," 59E",59,30,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,154,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,139.381,NA,NA,NA,NA,NA,NA,NA,NA,"R","","E","E","","E","",1,1,258,20
"4995",1,NA,0,153," 59E",59,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,144,NA,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,170,NA,73,139.381,NA,NA,NA,NA,NA,NA,NA,NA,"L","","E","E","","9","",1,2,258,20
"4996",1,NA,0,147," 61G",61,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,150,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,56,NA,290,NA,73,492.91,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",NA,1,253,20
"4997",1,NA,0,148," 62H",62,82,0,15,12,9,5,2,1,-38,158,12,NA,158,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,73,968.822,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",0,2,266,20
"4998",2,1,0,159," 63D",63,17,0,8,3,1,2,6,13,67,152,12,12,152,6,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,51,50,0,0,73,43.096,NA,NA,NA,NA,NA,NA,NA,NA,"R","9","D","E","E","E","9",1,1,289,20
"4999",1,2,0,158," 64E",64,250,0,NA,NA,NA,NA,NA,NA,NA,NA,2,12,998,1,1,NA,NA,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,50,60,0,73,116.159,13,0,0,0,0,0,-59,150,"D","L","E","E","E","W","E",NA,2,287,20
"5000",1,2,0,147," 65F",65,35,1,2,2,6,9,10,15,48,140,81,3,140,3,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,30,90,73,364.376,2,3,4,5,2,1,-100,94,"R","Z","F","E","M","E","W",1,1,262,20
"5001",1,2,0,139," 67H",67,41,0,NA,NA,NA,NA,NA,NA,NA,NA,6,12,156,NA,NA,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,73,807.412,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","H","9","9","9","9",0,2,275,20
"5002",2,NA,0,149," 67H",67,121,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,146,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,73,807.412,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",0,3,253,20
"5003",1,2,0,161," 68K",68,250,0,0,22,37,38,29,17,118,234,3,3,998,3,1,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,80,90,73,23.367,0,0,0,0,0,1,-245,99,"Y","B","K","E","E","W","W",1,1,334,20
"5004",1,2,0,156," 68K",68,141,0,21,24,22,25,17,16,0,144,12,9,144,2,2,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,350,270,73,23.367,0,1,13,9,0,0,-90,178,"D","Z","K","E","E","W","W",1,2,276,20
"5005",1,NA,0,147," 69K",69,149,0,10,21,25,34,28,24,0,152,6,NA,152,2,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","L","","W","",1,1,269,20
"5006",1,NA,0,153," 69K",69,160,0,18,18,17,16,18,18,0,160,12,NA,160,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,2,262,20
"5007",3,2,0,NA," 70K",70,50,1,0,6,46,80,66,59,41,188,12,12,188,3,1,NA,NA,0,0,1,1,"F","F",NA,NA,NA,NA,1,1,1,1,NA,42,41,0,0,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"Z","C","K","E","L","W","N",1,1,338,20
"5008",1,3,0,185," 71F",71,56,1,9,8,8,7,5,3,-53,162,12,12,162,1,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,44,0,0,73,1673.263,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","F","E","9","W","9",0,1,291,20
"5009",1,NA,0,162," 71F",71,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,160,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,190,NA,73,1673.263,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","L","","W","",0,2,303,20
"5010",1,2,0,153," 73K",73,46,0,93,59,43,27,9,0,-54,154,12,0,154,4,3,NA,NA,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,10,998,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"L","Y","K","E","D","W","O",1,1,281,20
"5011",1,NA,0,159," 73K",73,46,0,59,48,33,20,8,0,-53,152,12,NA,152,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"L","","K","E","","W","",1,2,289,20
"5012",1,NA,0,NA," 74E",74,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,158,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,166.806,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,1,352,20
"5013",1,2,0,170," 74E",74,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,12,156,1,NA,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,73,166.806,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","E","E","9","W","9",1,2,295,20
"5014",1,NA,0,159," 77C",77,96,0,0,51,57,58,49,54,23,142,12,NA,142,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,55,NA,0,NA,73,29.023,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","C","E","","W","",1,1,294,20
"5015",1,NA,0,157," 78C",78,90,0,36,30,21,14,11,0,-30,150,11,NA,150,2,NA,2,NA,1,4,1,NA,"F","",4,NA,2,NA,1,NA,1,NA,NA,54,NA,340,NA,73,29.023,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","C","E","","W","",1,1,275,20
"5016",1,NA,0,144," 79F",79,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,140,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,330,NA,73,718.537,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",1,1,250,20
"5017",1,NA,0,141," 80H",80,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,73,1592.191,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",0,1,257,20
"5018",1,NA,0,167," 80H",80,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162,NA,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,73,1592.191,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",0,2,295,20
"5019",1,3,0,151," 81B",81,140,0,22,11,20,26,23,43,0,154,71,0,154,2,3,NA,NA,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,320,998,73,52.376,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","B","E","D","W","O",1,1,269,20
"5020",2,NA,0,154," 81B",81,45,0,61,40,25,13,4,0,-51,146,12,NA,146,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,73,52.376,NA,NA,NA,NA,NA,NA,NA,NA,"L","","B","E","","W","",1,3,257,20
"5021",1,NA,0,141," 82K",82,237,0,6,48,77,78,40,10,10,304,2,NA,998,5,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,70,NA,73,92.113,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","A","","W","",1,1,263,20
"5022",1,NA,0,146," 84G",84,34,0,0,0,0,0,0,1,-59,152,12,NA,152,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,762.794,NA,NA,NA,NA,NA,NA,NA,NA,"L","","G","E","","E","",0,1,250,20
"5023",1,NA,0,165," 84G",84,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,168,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,160,NA,73,762.794,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","E","","W","",0,2,282,20
"5024",1,NA,0,148," 86E",86,136,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,73,71.967,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",NA,1,262,20
"5025",1,NA,0,150," 87F",87,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,146,6,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,73,225.751,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","S","",0,1,272,20
"5026",2,1,0,148," 87F",87,34,0,1,2,1,1,4,8,57,148,12,6,148,3,2,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,3,1,0,190,73,225.751,1,4,5,11,14,5,83,156,"R","Y","F","E","E","E","S",1,2,262,20
"5027",1,NA,0,151," 88G",88,30,0,0,1,1,2,5,5,59,148,1,NA,148,5,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,73,254.507,NA,NA,NA,NA,NA,NA,NA,NA,"R","","G","E","","E","",1,1,264,20
"5028",1,NA,0,154," 89H",89,31,0,4,3,0,0,0,0,-61,154,11,NA,154,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,330,NA,73,500.237,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","E","",1,1,266,20
"5029",1,NA,0,146," 90F",90,148,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,148,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,330,NA,73,3653.414,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",0,2,248,20
"5030",1,2,0,153," 91J",91,104,0,0,2,3,3,2,0,0,140,12,0,140,1,3,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,60,31,0,998,73,32.57,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","J","E","A","W","O",1,1,264,20
"5031",1,NA,0,148," 93J",93,138,0,53,60,68,71,75,62,0,138,12,NA,138,4,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,68,NA,0,NA,73,29.023,NA,NA,NA,NA,NA,NA,NA,NA,"D","","J","E","","W","",1,1,262,20
"5032",1,NA,0,156," 94K",94,53,0,44,70,74,61,34,9,-6,154,12,NA,154,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,73,43.096,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,1,277,20
"5033",1,NA,0,149," 96E",96,152,0,1,5,13,13,15,25,0,156,12,NA,156,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,73,296.483,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,1,283,20
"5034",1,2,1,164," 96E",96,120,0,NA,NA,NA,NA,NA,NA,NA,NA,2,9,998,2,2,NA,NA,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,52,60,270,73,296.483,NA,NA,NA,NA,NA,NA,NA,NA,"B","B","E","E","E","W","W",NA,2,291,20
"5035",1,NA,0,157," 97A",97,250,0,5,14,39,30,9,8,40,340,NA,NA,998,4,NA,NA,NA,0,0,1,1,"L","",NA,NA,NA,NA,1,7,1,1,NA,2,NA,NA,NA,73,28.399,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","A","A","","W","",1,1,281,20
"5036",1,NA,0,156," 98K",98,83,0,7,32,54,61,65,73,32,146,12,NA,146,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","K","E","","W","",1,1,277,20
"5037",1,NA,0,176," 99K",99,53,0,24,8,2,0,0,0,-43,140,12,NA,140,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,1,312,20
"5038",2,1,0,161," 99K",99,208,0,18,41,38,57,51,8,22,262,9,6,998,4,2,NA,NA,0,0,1,NA,"L","B",NA,NA,NA,NA,1,NA,1,NA,NA,3,1,270,180,73,23.367,0,0,0,0,12,46,65,174,"Z","R","K","A","E","W","W",1,2,334,20
"5039",2,NA,0,141," 99K",99,146,0,15,23,37,47,48,53,0,156,12,NA,156,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,3,290,20
"5040",1,NA,0,148,"100C",100,66,0,0,0,2,5,10,35,36,162,12,NA,162,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,29.023,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","C","E","","W","",1,1,319,20
"5041",1,2,0,154,"101G",101,95,0,NA,NA,NA,NA,NA,NA,NA,NA,2,8,148,NA,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,50,230,73,1132.721,NA,NA,NA,NA,NA,NA,NA,NA,"Y","B","G","E","L","W","U",NA,2,267,20
"5042",1,NA,0,NA,"102K",102,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,60,NA,0,NA,73,23.367,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","L","","W","",1,1,315,20
"5043",1,NA,0,149,"103D",103,72,0,0,0,4,5,7,0,-38,148,2,NA,148,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,60,NA,73,157.733,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,1,273,20
"5044",1,2,0,142,"103D",103,130,0,0,16,17,13,12,10,-56,145,11,0,998,2,3,NA,NA,0,0,1,NA,"L","T",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,330,998,73,157.733,NA,NA,NA,NA,NA,NA,NA,NA,"P","Y","D","M","D","W","O",1,2,272,20
"5045",1,2,0,157,"104E",104,28,0,0,7,22,33,42,28,34,150,12,12,150,2,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,51,88,0,350,73,437.853,NA,NA,NA,NA,NA,NA,NA,NA,"Z","Y","E","E","E","N","W",1,1,286,20
"5046",2,1,0,155,"106K",106,93,0,75,61,49,33,20,4,0,150,12,12,150,3,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,59,2,0,10,73,23.367,7,8,6,3,2,1,-168,144,"D","Z","K","E","E","W","W",1,1,280,20
"5047",1,NA,0,154,"107E",107,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,73,77.116,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","E","","9","",1,1,267,20
"5048",1,NA,0,168,"107E",107,92,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,164,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,73,77.116,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,2,323,20
"5049",1,NA,0,145,"108F",108,119,0,0,0,3,3,14,18,40,136,1,NA,136,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,73,241.902,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,1,264,20
"5050",3,2,0,144,"108F",108,31,0,8,0,1,1,0,5,-56,144,12,9,144,1,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,68,2,0,260,73,241.902,NA,NA,NA,NA,NA,NA,NA,NA,"L","F","F","L","E","E","W",1,3,241,20
"5051",1,NA,0,153,"110H",110,65,0,37,43,40,28,19,16,-32,154,12,NA,154,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,51,NA,350,NA,73,536.026,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",1,1,281,20
"5052",1,NA,0,148,"111H",111,119,0,0,9,23,39,42,34,13,146,6,NA,146,3,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,190,NA,73,536.026,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",1,1,252,20
"5053",1,NA,0,154,"111H",111,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,73,536.026,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",NA,2,272,20
"5054",1,NA,0,156,"112B",112,250,0,17,52,73,86,90,37,-55,355,64,NA,998,5,NA,7,NA,0,0,2,NA,"R","",6,NA,1,NA,1,NA,1,NA,NA,77,NA,110,NA,73,28.399,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","A","","W","",1,1,276,20
"5055",1,NA,1,NA,"113E",113,156,0,22,15,23,20,8,15,0,170,1,NA,170,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,73,198.635,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,1,282,20
"5056",1,2,0,153,"113E",113,207,0,NA,NA,NA,NA,NA,NA,NA,NA,10,12,998,NA,1,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,58,310,0,73,198.635,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","E","E","L","W","W",1,2,274,20
"5057",1,NA,0,150,"116H",116,16,0,7,1,0,0,0,0,-52,132,12,NA,132,6,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,73,1380.689,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","E","",1,1,272,20
