"","AAIS","AAIS08","AINJSER","AINJSER8","AINJURED","AINJURD8","ALCINV","ATREAT","CASEID","CASENO","DAYWEEK","DRGINV","EVENTS","MANCOLL","MONTH","PSU","PSUSTRAT","RATWGT","STRATIF","TIME","VEHFORMS","YEAR","VERSION","ADMINSS"
"1870",1,1,0,0,1,1,2,4,"139C",139,3,2,2,4,10,48,9,166.083,"C",1752,3,2013,26,0
"1871",1,1,0,0,1,1,2,6,"140G",140,2,1,3,1,10,48,9,4102.174,"G",1617,4,2013,26,0
"1872",2,2,0,0,1,1,1,3,"141K",141,2,2,2,4,10,48,9,149.221,"K",1110,3,2013,26,0
"1873",3,3,2,1,3,3,2,3,"142F",142,2,2,3,4,10,48,9,2642.635,"F",1010,2,2013,26,0
"1874",NA,NA,NA,NA,NA,NA,1,NA,"143H",143,1,2,1,1,10,48,9,7883.848,"H",144,2,2013,26,0
"1875",5,5,1,1,1,1,NA,1,"144B",144,1,NA,3,6,9,48,9,163.449,"B",1211,2,2013,26,0
"1876",4,2,1,0,2,2,2,3,"145J",145,1,2,1,4,10,48,9,166.083,"J",1226,2,2013,26,0
"1877",1,1,0,0,2,2,1,4,"146D",146,1,2,2,1,10,48,9,847.573,"D",200,3,2013,26,0
"1878",NA,NA,NA,NA,NA,NA,1,NA,"147K",147,4,NA,2,0,11,48,9,149.221,"K",530,1,2013,26,0
"1879",1,1,0,0,1,1,2,4,"148D",148,5,2,2,1,11,48,9,438.708,"D",815,2,2013,26,0
"1880",NA,NA,NA,NA,NA,NA,2,NA,"149F",149,4,2,2,0,11,48,9,3884.673,"F",2015,1,2013,26,0
"1881",2,2,0,0,1,1,2,4,"150E",150,5,2,1,0,11,48,9,1821.229,"E",1540,1,2013,26,0
"1882",0,0,0,0,0,0,2,0,"151H",151,4,2,1,1,11,48,9,8908.748,"H",1210,2,2013,26,0
"1883",NA,NA,NA,NA,NA,NA,2,NA,"152B",152,5,2,2,0,11,48,9,163.449,"B",1300,1,2013,26,0
"1884",2,1,1,1,2,2,2,1,"153B",153,6,2,1,6,11,48,9,163.449,"B",1925,2,2013,26,0
"1885",0,0,0,0,0,0,2,0,"154G",154,4,2,1,4,11,48,9,17498.337,"G",1540,2,2013,26,0
"1886",1,1,0,0,1,1,2,4,"155D",155,2,2,1,4,11,48,9,260.639,"D",1626,2,2013,26,0
"1887",1,1,0,0,1,1,2,4,"156F",156,6,2,5,0,11,48,9,2307.901,"F",700,2,2013,26,0
"1888",0,0,0,0,0,0,2,0,"157H",157,1,2,1,4,11,48,9,6885.227,"H",1908,2,2013,26,0
"1889",NA,NA,NA,NA,NA,NA,2,NA,"158D",158,5,2,2,4,12,48,9,584.944,"D",725,2,2013,26,0
"1890",0,0,0,0,0,0,2,0,"159K",159,3,2,1,1,12,48,9,149.221,"K",2246,2,2013,26,0
"1891",1,1,0,0,1,1,2,4,"160C",160,5,2,3,1,12,48,9,176.048,"C",1008,2,2013,26,0
"1892",1,1,0,0,1,1,2,4,"161D",161,1,2,2,4,12,48,9,1107.216,"D",1445,2,2013,26,0
"1893",NA,NA,NA,NA,NA,NA,2,NA,"162D",162,4,2,1,1,12,48,9,2309.934,"D",1330,2,2013,26,0
"1894",5,5,1,1,4,4,2,3,"163K",163,2,2,3,2,12,48,9,192.494,"K",1822,3,2013,26,0
"1895",3,3,1,1,1,1,2,3,"164K",164,3,1,2,1,12,48,9,192.494,"K",1657,3,2013,26,0
"1896",NA,NA,NA,NA,NA,NA,2,NA,"165K",165,5,1,2,0,12,48,9,215.375,"K",2130,1,2013,26,0
"1897",2,1,0,0,1,1,2,3,"166K",166,2,2,2,4,12,48,9,149.221,"K",1509,2,2013,26,0
"1898",NA,NA,NA,NA,NA,NA,1,NA,"167H",167,3,2,1,0,12,48,9,2995.862,"H",530,1,2013,26,0
"1899",0,0,0,0,0,0,2,0,"  1G",1,6,2,2,1,1,49,7,57.786,"G",1625,3,2013,26,0
"1900",1,1,0,0,1,1,2,0,"  2G",2,3,2,2,1,1,49,7,29.963,"G",700,3,2013,26,0
"1901",NA,NA,NA,NA,NA,NA,2,NA,"  3H",3,3,2,3,0,1,49,7,77.084,"H",630,1,2013,26,0
"1902",3,3,2,2,2,2,1,1,"  4B",4,3,1,6,0,1,49,7,10.429,"B",736,1,2013,26,0
"1903",7,9,0,0,1,1,2,4,"  5C",5,6,2,2,4,1,49,7,9.167,"C",625,2,2013,26,0
"1904",NA,NA,NA,NA,NA,NA,2,NA,"  6F",6,7,2,2,0,1,49,7,452.9,"F",640,2,2013,26,0
"1905",4,4,1,1,1,1,NA,1,"  7A",7,3,NA,1,0,1,49,7,10.429,"A",945,1,2013,26,0
"1906",1,1,0,0,1,1,1,3,"  8J",8,7,2,2,4,1,49,7,9.167,"J",138,2,2013,26,0
"1907",NA,NA,NA,NA,NA,NA,2,NA,"  9K",9,5,2,1,4,1,49,7,10.567,"K",915,2,2013,26,0
"1908",3,3,2,2,2,2,2,3," 10K",10,5,2,1,0,1,49,7,10.567,"K",723,1,2013,26,0
"1909",7,9,0,0,1,1,2,4," 11F",11,3,2,2,4,1,49,7,879.067,"F",1034,2,2013,26,0
"1910",NA,NA,NA,NA,NA,NA,2,NA," 12H",12,6,2,3,4,1,49,7,5410.998,"H",1228,2,2013,26,0
"1911",3,3,1,1,3,3,2,3," 13K",13,1,2,1,0,1,49,7,17.308,"K",1213,1,2013,26,0
"1912",NA,NA,NA,NA,NA,NA,2,NA," 14K",14,3,2,1,NA,1,49,7,17.308,"K",1940,2,2013,26,0
"1913",0,0,0,0,0,0,2,4," 15K",15,5,2,1,2,1,49,7,17.308,"K",1750,2,2013,26,0
"1914",NA,NA,NA,NA,NA,NA,2,NA," 16K",16,1,2,1,0,1,49,7,10.567,"K",1600,1,2013,26,0
"1915",0,0,0,0,0,0,2,0," 17K",17,7,2,1,1,1,49,7,10.567,"K",930,2,2013,26,0
"1916",7,9,0,0,4,4,2,3," 18K",18,6,2,3,4,1,49,7,10.567,"K",655,3,2013,26,0
"1917",NA,NA,NA,NA,NA,NA,2,NA," 19F",19,7,2,3,5,1,49,7,789.43,"F",746,2,2013,26,0
"1918",0,0,0,0,0,0,1,0," 20G",20,6,2,1,0,2,49,7,2054.624,"G",5,1,2013,26,0
"1919",1,1,0,0,1,1,NA,4," 21J",21,7,NA,3,0,1,49,7,11.001,"J",2047,3,2013,26,0
"1920",3,3,1,1,1,1,2,3," 22K",22,5,2,1,4,2,49,7,16.908,"K",1645,2,2013,26,0
"1921",NA,NA,NA,NA,NA,NA,1,NA," 23F",23,1,2,1,1,2,49,7,179.273,"F",415,2,2013,26,0
"1922",7,9,0,0,1,1,2,0," 24G",24,5,2,3,1,2,49,7,243.987,"G",1737,4,2013,26,0
"1923",NA,NA,NA,NA,NA,NA,2,NA," 25H",25,3,2,1,0,1,49,7,627.681,"H",1142,1,2013,26,0
"1924",1,1,0,0,1,1,2,4," 26C",26,5,2,4,1,2,49,7,9.848,"C",927,5,2013,26,0
"1925",0,0,0,0,0,0,2,0," 27E",27,2,2,2,5,2,49,7,271.889,"E",1005,2,2013,26,0
"1926",4,3,1,1,4,4,1,1," 28B",28,7,2,5,0,3,49,7,5.215,"B",255,1,2013,26,0
"1927",1,1,0,0,6,6,2,4," 29E",29,6,2,1,4,2,49,7,154.384,"E",1852,2,2013,26,0
"1928",NA,NA,NA,NA,NA,NA,2,NA," 30H",30,4,2,1,4,2,49,7,1175.526,"H",1520,2,2013,26,0
"1929",1,1,0,0,1,1,2,4," 31E",31,3,2,2,4,3,49,7,521.362,"E",1630,2,2013,26,0
"1930",3,4,1,1,2,2,2,3," 32K",32,2,2,1,4,3,49,7,12.698,"K",815,2,2013,26,0
"1931",NA,NA,NA,NA,NA,NA,1,NA," 33K",33,6,2,2,0,3,49,7,12.698,"K",2315,1,2013,26,0
"1932",NA,NA,NA,NA,NA,NA,1,NA," 34B",34,2,NA,3,0,3,49,7,10.429,"B",30,1,2013,26,0
"1933",NA,NA,NA,NA,NA,NA,2,NA," 35F",35,3,2,3,0,2,49,7,842.111,"F",1307,1,2013,26,0
"1934",NA,NA,NA,NA,NA,NA,2,NA," 36K",36,1,2,4,0,3,49,7,9.431,"K",400,1,2013,26,0
"1935",1,1,0,0,1,1,2,4," 37C",37,4,2,1,4,3,49,7,75.119,"C",1718,2,2013,26,0
"1936",NA,NA,NA,NA,NA,NA,2,NA," 38K",38,6,2,2,4,3,49,7,50.511,"K",815,2,2013,26,0
"1937",0,0,0,0,0,0,2,6," 39K",39,4,2,6,1,3,49,7,10.567,"K",1035,5,2013,26,0
"1938",1,1,0,0,1,1,2,3," 40F",40,2,2,1,4,3,49,7,219.373,"F",1221,2,2013,26,0
"1939",1,1,0,0,1,1,2,5," 41H",41,1,2,4,4,3,49,7,768.084,"H",1830,3,2013,26,0
"1940",1,1,0,0,1,1,1,4," 42C",42,7,2,4,0,3,49,7,9.167,"C",115,1,2013,26,0
"1941",7,9,0,0,1,1,NA,8," 43F",43,7,NA,1,0,3,49,7,318.445,"F",300,1,2013,26,0
"1942",0,0,0,0,0,0,2,0," 44H",44,6,2,1,NA,3,49,7,1114.96,"H",1900,2,2013,26,0
"1943",NA,NA,NA,NA,NA,NA,1,NA," 45B",45,7,2,3,6,4,49,7,10.429,"B",15,2,2013,26,0
"1944",4,5,1,1,1,1,1,1," 46B",46,7,2,1,0,4,49,7,10.227,"B",2220,1,2013,26,0
"1945",0,0,0,0,0,0,2,0," 47H",47,4,2,1,0,4,49,7,4319.438,"H",450,1,2013,26,0
"1946",1,1,0,0,1,1,NA,4," 48E",48,4,NA,4,5,4,49,7,523.893,"E",900,4,2013,26,0
"1947",NA,NA,NA,NA,NA,NA,2,NA," 49K",49,1,2,2,0,4,49,7,12.76,"K",140,1,2013,26,0
"1948",NA,NA,NA,NA,NA,NA,2,NA," 50B",50,7,2,4,0,4,49,7,5.215,"B",352,1,2013,26,0
"1949",2,2,0,0,3,3,1,3," 51D",51,1,2,2,4,4,49,7,53.153,"D",218,2,2013,26,0
"1950",0,0,0,0,0,0,2,0," 52G",52,2,2,1,2,4,49,7,538.269,"G",1945,2,2013,26,0
"1951",1,1,0,0,2,2,2,4," 53C",53,5,2,2,1,5,49,7,22.106,"C",2051,3,2013,26,0
"1952",NA,NA,NA,NA,NA,NA,2,NA," 54K",54,5,2,3,0,5,49,7,14.865,"K",800,1,2013,26,0
"1953",0,0,0,0,0,0,2,0," 55K",55,6,2,2,1,4,49,7,14.865,"K",1754,3,2013,26,0
"1954",NA,NA,NA,NA,NA,NA,2,NA," 56K",56,7,2,2,0,5,49,7,10.567,"K",225,1,2013,26,0
"1955",NA,NA,NA,NA,NA,NA,2,NA," 57H",57,4,2,1,0,5,49,7,1800.454,"H",1235,1,2013,26,0
"1956",3,2,1,0,1,1,1,3," 58K",58,7,2,2,1,5,49,7,5.759,"K",2110,2,2013,26,0
"1957",1,1,0,0,1,1,1,3," 59J",59,2,2,1,4,5,49,7,9.396,"J",1520,2,2013,26,0
"1958",7,9,0,0,1,1,2,8," 60K",60,4,2,2,6,5,49,7,14.442,"K",1634,2,2013,26,0
"1959",0,0,0,0,0,0,2,0," 61D",61,3,2,3,4,5,49,7,10.779,"D",1558,2,2013,26,0
"1960",1,1,0,0,2,2,2,4," 62F",62,3,2,4,5,5,49,7,80.201,"F",630,4,2013,26,0
"1961",0,0,0,0,0,0,2,0," 63H",63,1,2,2,1,5,49,7,280.805,"H",410,2,2013,26,0
"1962",NA,NA,NA,NA,NA,NA,NA,NA," 64K",64,7,NA,1,0,5,49,7,11.454,"K",15,2,2013,26,0
"1963",NA,NA,NA,NA,NA,NA,2,NA," 65K",65,7,2,1,0,5,49,7,11.454,"K",2225,1,2013,26,0
"1964",NA,NA,NA,NA,NA,NA,1,NA," 66K",66,5,NA,1,2,5,49,7,11.454,"K",2325,2,2013,26,0
"1965",NA,NA,NA,NA,NA,NA,1,NA," 67K",67,3,2,5,0,5,49,7,10.567,"K",130,1,2013,26,0
"1966",5,5,2,1,2,2,2,1," 68A",68,1,2,2,0,5,49,7,6.844,"A",735,1,2013,26,0
"1967",1,1,0,0,1,1,2,6," 69D",69,3,2,2,4,5,49,7,110.956,"D",1856,2,2013,26,0
"1968",2,2,0,0,1,1,2,4," 70K",70,5,2,1,4,6,49,7,17.454,"K",1215,2,2013,26,0
"1969",NA,NA,NA,NA,NA,NA,1,NA," 71K",71,6,NA,1,0,6,49,7,17.454,"K",253,1,2013,26,0
"1970",1,1,0,0,1,1,2,6," 72D",72,4,2,2,1,6,49,7,268.055,"D",1335,3,2013,26,0
"1971",NA,NA,NA,NA,NA,NA,NA,NA," 73J",73,7,NA,2,0,6,49,7,14.534,"J",2220,2,2013,26,0
"1972",0,0,0,0,0,0,2,0," 74K",74,3,2,2,NA,6,49,7,22.338,"K",1413,2,2013,26,0
"1973",NA,NA,NA,NA,NA,NA,2,NA," 75K",75,2,2,1,0,6,49,7,5.284,"K",1909,1,2013,26,0
"1974",2,2,0,0,3,3,2,3," 76D",76,2,2,2,4,6,49,7,35.083,"D",800,2,2013,26,0
"1975",7,9,0,0,1,1,2,0," 77G",77,4,2,4,4,6,49,7,355.279,"G",825,2,2013,26,0
"1976",1,1,0,0,2,2,NA,4," 78J",78,2,NA,4,1,6,49,7,9.167,"J",2315,4,2013,26,0
"1977",3,3,1,1,1,1,2,4," 79D",79,4,1,2,0,6,49,7,134.098,"D",759,1,2013,26,0
"1978",NA,NA,NA,NA,NA,NA,2,NA," 80K",80,2,2,3,0,6,49,7,11.175,"K",250,1,2013,26,0
"1979",2,2,0,0,1,1,1,4," 81F",81,6,NA,2,0,7,49,7,2028.615,"F",48,2,2013,26,0
"1980",0,0,0,0,0,0,2,0," 82F",82,3,2,1,4,7,49,7,1385.434,"F",1600,2,2013,26,0
"1981",NA,NA,NA,NA,NA,NA,1,NA," 83K",83,2,2,1,4,7,49,7,15.516,"K",45,2,2013,26,0
"1982",2,2,0,0,2,2,2,3," 84K",84,5,1,2,5,7,49,7,15.516,"K",550,2,2013,26,0
"1983",6,6,3,3,3,3,1,1," 85B",85,7,NA,1,2,8,49,7,9.152,"B",415,2,2013,26,0
"1984",7,9,0,0,1,1,2,5," 86K",86,4,2,1,4,7,49,7,12.364,"K",1217,2,2013,26,0
"1985",3,3,1,1,1,1,1,3," 87K",87,7,2,2,0,7,49,7,12.364,"K",1639,1,2013,26,0
"1986",4,4,1,1,1,1,NA,1," 88B",88,6,NA,2,0,7,49,7,11.198,"B",1623,1,2013,26,0
"1987",4,3,1,1,2,2,1,3," 89J",89,5,2,2,0,7,49,7,9.843,"J",215,1,2013,26,0
"1988",7,9,0,0,1,1,1,5," 90K",90,2,2,3,1,7,49,7,15.129,"K",258,2,2013,26,0
"1989",7,9,0,0,2,2,2,6," 91E",91,6,2,1,4,8,49,7,105.574,"E",1630,2,2013,26,0
"1990",0,0,0,0,0,0,2,0," 92H",92,3,2,1,4,8,49,7,803.873,"H",1200,2,2013,26,0
"1991",NA,NA,NA,NA,NA,NA,2,NA," 93B",93,3,2,2,0,8,49,7,5.215,"B",2332,1,2013,26,0
"1992",1,1,0,0,1,1,2,4," 94F",94,4,1,1,0,8,49,7,318.445,"F",1545,1,2013,26,0
"1993",NA,NA,NA,NA,NA,NA,2,NA," 95H",95,6,2,3,5,8,49,7,1114.96,"H",1642,2,2013,26,0
"1994",7,9,0,0,2,2,1,3," 96K",96,5,2,10,0,8,49,7,10.567,"K",1905,2,2013,26,0
"1995",7,9,0,0,1,1,2,4," 97D",97,3,2,1,4,8,49,7,43.854,"D",818,2,2013,26,0
"1996",1,1,0,0,1,1,2,4," 98F",98,6,2,3,1,8,49,7,326.308,"F",1730,4,2013,26,0
"1997",0,0,0,0,0,0,2,4,"100F",100,6,2,1,1,8,49,7,584.21,"F",1025,2,2013,26,0
"1998",3,2,1,0,2,2,2,3,"101K",101,6,2,1,0,8,49,7,6.543,"K",1115,1,2013,26,0
"1999",NA,NA,NA,NA,NA,NA,1,NA,"102B",102,1,2,2,0,9,49,7,8.93,"B",433,1,2013,26,0
"2000",NA,NA,NA,NA,NA,NA,2,NA,"103K",103,6,2,2,0,9,49,7,12.064,"K",647,1,2013,26,0
"2001",NA,NA,NA,NA,NA,NA,2,NA,"104K",104,7,2,3,0,9,49,7,10.567,"K",150,1,2013,26,0
"2002",6,6,1,1,1,1,1,1,"105B",105,1,1,3,2,9,49,7,5.215,"B",15,3,2013,26,0
"2003",NA,NA,NA,NA,NA,NA,2,NA,"106H",106,5,2,2,1,9,49,7,1987.657,"H",1145,3,2013,26,0
"2004",1,1,0,0,1,1,2,4,"107C",107,2,2,2,4,9,49,7,9.167,"C",749,2,2013,26,0
"2005",0,0,0,0,0,0,2,4,"108E",108,2,2,1,4,9,49,7,105.936,"E",1125,2,2013,26,0
"2006",0,0,0,0,0,0,2,0,"109H",109,5,2,1,4,9,49,7,806.626,"H",1904,2,2013,26,0
"2007",NA,NA,NA,NA,NA,NA,2,NA,"110K",110,4,2,1,0,9,49,7,10.567,"K",105,1,2013,26,0
"2008",7,9,0,0,1,1,2,5,"111G",111,6,2,1,4,9,49,7,871.075,"G",725,2,2013,26,0
"2009",NA,NA,NA,NA,NA,NA,1,NA,"112D",112,4,2,1,0,10,49,7,23.776,"D",245,1,2013,26,0
"2010",0,0,0,0,0,0,2,0,"113G",113,4,2,5,5,10,49,7,240.776,"G",655,4,2013,26,0
"2011",7,9,0,0,2,2,2,3,"114K",114,1,2,2,0,10,49,7,25.837,"K",200,1,2013,26,0
"2012",7,9,0,0,1,1,2,8,"115E",115,1,2,1,4,10,49,7,212.594,"E",1335,2,2013,26,0
"2013",4,4,1,1,2,2,2,3,"116J",116,3,2,1,4,10,49,7,9.167,"J",1320,2,2013,26,0
"2014",1,1,0,0,1,1,1,4,"117J",117,6,2,6,0,10,49,7,7.047,"J",2250,1,2013,26,0
"2015",2,2,0,0,1,1,1,4,"118C",118,7,2,3,1,10,49,7,12.009,"C",225,2,2013,26,0
"2016",NA,NA,NA,NA,NA,NA,2,NA,"119H",119,3,2,1,1,10,49,7,2524.49,"H",1755,2,2013,26,0
"2017",NA,NA,NA,NA,NA,NA,2,NA,"120K",120,4,2,2,0,11,49,7,11.043,"K",2001,1,2013,26,0
"2018",NA,NA,NA,NA,NA,NA,2,NA,"121K",121,3,2,3,4,10,49,7,11.043,"K",1906,3,2013,26,0
"2019",4,4,1,1,4,4,1,3,"122C",122,1,2,5,0,10,49,7,27.161,"C",730,1,2013,26,0
"2020",NA,NA,NA,NA,NA,NA,2,NA,"123K",123,1,2,4,0,11,49,7,5.284,"K",10,1,2013,26,0
"2021",NA,NA,NA,NA,NA,NA,2,NA,"124D",124,7,2,2,0,11,49,7,44.382,"D",1624,1,2013,26,0
"2022",1,1,0,0,2,2,2,4,"125E",125,1,2,2,4,11,49,7,254.535,"E",2005,2,2013,26,0
"2023",0,0,0,0,0,0,2,0,"126H",126,5,2,1,4,11,49,7,1938.104,"H",45,2,2013,26,0
"2024",2,2,0,0,1,1,2,4,"127C",127,6,2,3,4,11,49,7,25.851,"C",906,2,2013,26,0
"2025",NA,NA,NA,NA,NA,NA,2,NA,"128H",128,5,2,1,4,11,49,7,5434.399,"H",1244,2,2013,26,0
"2026",7,9,0,0,1,1,2,4,"129C",129,2,2,2,4,11,49,7,18.963,"C",735,3,2013,26,0
"2027",7,9,0,0,1,1,2,0,"130K",130,7,2,5,1,11,49,7,12.751,"K",1917,5,2013,26,0
"2028",0,0,0,0,0,0,2,0,"131G",131,4,2,2,1,12,49,7,2613.225,"G",1100,2,2013,26,0
"2029",5,5,1,1,1,1,2,3,"132K",132,5,2,6,4,11,49,7,21.504,"K",700,3,2013,26,0
"2030",5,5,1,1,1,1,1,1,"133B",133,1,2,1,0,12,49,7,28.002,"B",6,1,2013,26,0
"2031",3,2,1,0,3,3,1,3,"134K",134,2,1,1,2,12,49,7,30.169,"K",1516,2,2013,26,0
"2032",5,5,1,1,1,1,1,1,"135B",135,7,2,3,0,12,49,7,23.309,"B",440,1,2013,26,0
"2033",NA,NA,NA,NA,NA,NA,NA,NA," 61H",61,6,NA,1,4,1,72,4,5180.149,"H",730,2,2013,26,0
"2034",NA,NA,NA,NA,NA,NA,2,NA," 62B",62,1,2,1,2,1,72,4,23.215,"B",220,2,2013,26,0
"2035",NA,NA,NA,NA,NA,NA,1,NA," 63K",63,5,NA,3,0,1,72,4,8.541,"K",121,1,2013,26,0
"2036",0,0,0,0,0,0,2,0," 64D",64,5,2,2,4,2,72,4,24.583,"D",1630,3,2013,26,0
"2037",1,1,0,0,2,2,2,4," 65D",65,3,2,2,1,1,72,4,24.583,"D",905,3,2013,26,0
"2038",0,0,0,0,0,0,NA,0," 66G",66,7,NA,1,0,1,72,4,290.451,"G",1545,2,2013,26,0
"2039",1,1,0,0,1,1,NA,4," 67E",67,6,NA,4,4,1,72,4,40.914,"E",900,5,2013,26,0
"2040",0,0,0,0,0,0,1,0," 68G",68,1,2,2,0,1,72,4,132.815,"G",1752,1,2013,26,0
"2041",NA,NA,NA,NA,NA,NA,NA,NA," 69H",69,6,NA,1,1,1,72,4,510.318,"H",55,2,2013,26,0
"2042",NA,NA,NA,NA,NA,NA,NA,NA," 70B",70,7,NA,1,0,2,72,4,23.215,"B",1112,1,2013,26,0
"2043",1,1,0,0,2,2,2,4," 71C",71,6,2,3,1,1,72,4,14.834,"C",710,4,2013,26,0
"2044",0,0,0,0,0,0,2,0," 72G",72,5,2,2,0,1,72,4,563.048,"G",2030,2,2013,26,0
"2045",2,2,0,0,1,1,NA,3," 73C",73,6,NA,4,4,2,72,4,14.834,"C",1117,3,2013,26,0
"2046",NA,NA,NA,NA,NA,NA,2,NA," 74F",74,3,2,2,0,2,72,4,335.144,"F",739,1,2013,26,0
"2047",NA,NA,NA,NA,NA,NA,1,NA," 75D",75,3,2,2,0,1,72,4,5.713,"D",215,1,2013,26,0
"2048",NA,NA,NA,NA,NA,NA,2,NA," 76F",76,2,2,1,1,1,72,4,50.046,"F",2015,2,2013,26,0
"2049",1,1,0,0,1,1,2,0," 77H",77,3,2,1,5,1,72,4,259.342,"H",1120,2,2013,26,0
"2050",7,9,0,0,1,1,2,8," 78E",78,7,2,1,1,2,72,4,14.487,"E",117,2,2013,26,0
"2051",NA,NA,NA,NA,NA,NA,2,NA," 79F",79,3,2,1,0,1,72,4,34.87,"F",53,1,2013,26,0
"2052",NA,NA,NA,NA,NA,NA,NA,NA," 80H",80,6,NA,3,0,1,72,4,180.703,"H",1440,4,2013,26,0
"2053",1,1,0,0,1,1,2,4," 81F",81,1,2,1,4,1,72,4,14.529,"F",315,2,2013,26,0
"2054",0,0,0,0,0,0,2,0," 82H",82,6,2,1,4,1,72,4,25.098,"H",1800,2,2013,26,0
"2055",0,0,0,0,0,0,NA,0," 83H",83,6,NA,1,4,2,72,4,25.098,"H",1430,2,2013,26,0
"2056",5,5,1,1,1,1,2,1," 84A",84,6,2,1,0,3,72,4,23.215,"A",1235,1,2013,26,0
"2057",NA,NA,0,0,0,0,2,0," 85H",85,4,2,2,5,1,72,4,968.768,"H",1730,2,2013,26,0
"2058",NA,NA,NA,NA,NA,NA,1,NA," 86B",86,1,2,1,0,3,72,4,9.286,"B",48,1,2013,26,0
"2059",NA,NA,NA,NA,NA,NA,2,NA," 87D",87,4,2,1,0,1,72,4,11.794,"D",425,1,2013,26,0
"2060",1,1,0,0,3,3,2,0," 88F",88,4,2,3,2,1,72,4,103.32,"F",1635,3,2013,26,0
"2061",0,0,0,0,0,0,1,0," 89H",89,7,NA,2,0,2,72,4,535.416,"H",200,1,2013,26,0
"2062",NA,NA,NA,NA,NA,NA,2,NA," 90F",90,6,2,1,1,1,72,4,39.391,"F",1038,2,2013,26,0
"2063",0,0,0,0,0,0,2,0," 91G",91,6,2,1,4,2,72,4,53.126,"G",1245,2,2013,26,0
"2064",NA,NA,NA,NA,NA,NA,2,NA," 92H",92,4,2,1,1,1,72,4,204.127,"H",744,2,2013,26,0
"2065",NA,NA,NA,NA,NA,NA,1,NA," 93B",93,1,NA,2,1,3,72,4,9.286,"B",327,2,2013,26,0
"2066",1,1,0,0,2,2,1,4," 94C",94,5,NA,3,5,3,72,4,5.934,"C",2235,2,2013,26,0
"2067",7,9,0,0,1,1,2,8," 95F",95,7,2,2,4,1,72,4,81.364,"F",1141,2,2013,26,0
"2068",1,1,0,0,2,2,1,4," 96D",96,3,NA,2,4,2,72,4,13.821,"D",1728,3,2013,26,0
"2069",1,1,0,0,1,1,2,4," 97F",97,2,NA,4,1,1,72,4,24.216,"F",1909,5,2013,26,0
"2070",NA,NA,NA,NA,NA,NA,2,NA," 98H",98,5,2,1,1,1,72,4,125.488,"H",1150,2,2013,26,0
"2071",NA,NA,NA,NA,NA,NA,2,NA," 99D",99,6,2,1,0,1,72,4,5.528,"D",720,1,2013,26,0
"2072",7,9,0,0,1,1,2,8,"100E",100,6,2,3,1,3,72,4,18.378,"E",1700,4,2013,26,0
"2073",0,0,0,0,0,0,2,4,"101F",101,6,2,2,0,2,72,4,44.234,"F",545,1,2013,26,0
"2074",7,9,0,0,1,1,1,8,"102F",102,3,2,3,4,1,72,4,59.658,"F",327,4,2013,26,0
"2075",1,1,0,0,2,2,2,4,"103E",103,5,2,4,1,4,72,4,13.414,"E",1400,4,2013,26,0
"2076",NA,NA,NA,NA,NA,NA,2,NA,"104F",104,5,2,1,1,2,72,4,32.287,"F",1407,2,2013,26,0
"2077",NA,NA,NA,NA,NA,NA,2,NA,"105H",105,3,2,1,4,1,72,4,167.317,"H",1850,2,2013,26,0
"2078",NA,NA,NA,NA,NA,NA,1,NA,"106D",106,3,2,1,0,4,72,4,11.462,"D",340,1,2013,26,0
"2079",NA,NA,NA,NA,NA,NA,NA,NA,"107F",107,7,NA,3,0,2,72,4,100.414,"F",554,1,2013,26,0
"2080",0,0,0,0,0,0,NA,0,"108H",108,1,NA,1,0,1,72,4,520.357,"H",1238,2,2013,26,0
"2081",NA,NA,NA,NA,NA,NA,2,NA,"109D",109,6,2,1,NA,5,72,4,7.076,"D",1405,2,2013,26,0
"2082",1,1,0,0,1,1,2,4,"110E",110,1,2,1,1,5,72,4,25.755,"E",315,2,2013,26,0
"2083",NA,NA,NA,NA,NA,NA,NA,NA,"111F",111,1,NA,2,5,5,72,4,61.992,"F",2244,2,2013,26,0
"2084",1,1,0,0,1,1,2,4,"112E",112,4,2,1,1,5,72,4,28.572,"E",1745,2,2013,26,0
"2085",NA,NA,NA,NA,NA,NA,1,NA,"114D",114,7,NA,2,0,3,72,4,5.528,"D",250,1,2013,26,0
"2086",1,1,0,0,2,2,2,3,"115E",115,2,2,1,0,3,72,4,18.914,"E",218,1,2013,26,0
"2087",0,0,0,0,0,0,2,0,"116G",116,6,2,2,1,2,72,4,61.4,"G",1815,3,2013,26,0
"2088",NA,NA,NA,NA,NA,NA,1,NA,"117K",117,7,NA,2,0,6,72,4,13.821,"K",2202,2,2013,26,0
"2089",1,1,0,0,1,1,2,6,"118D",118,6,2,1,4,6,72,4,23.33,"D",1519,2,2013,26,0
"2090",3,3,1,1,1,1,NA,1,"119B",119,5,NA,6,0,6,72,4,11.456,"B",526,1,2013,26,0
"2091",0,0,0,0,0,0,2,0,"120F",120,6,2,2,1,6,72,4,640.261,"F",2100,2,2013,26,0
"2092",NA,NA,NA,NA,NA,NA,NA,NA,"121H",121,1,NA,1,0,6,72,4,5084.778,"H",845,2,2013,26,0
"2093",NA,NA,NA,NA,NA,NA,1,NA,"122B",122,3,NA,2,0,7,72,4,23.215,"B",2057,1,2013,26,0
"2094",NA,NA,NA,NA,NA,NA,NA,NA,"123K",123,1,NA,1,0,6,72,4,13.821,"K",1530,2,2013,26,0
