"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FUELPRE1","FUELPRE2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","VEHNO","WHEELBAS","VERSION"
"2107",1,2,0,155," 64F",64,89,1,12,15,29,32,31,28,44,161,2,2,161,2,2,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,50,60,13,292.061,2,4,7,6,2,4,-149,189,"Z","Z","F","E","E","W","W",2,269,24
"2108",1,NA,0,151," 65H",65,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,13,592.675,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",1,272,24
"2109",1,NA,0,147," 65H",65,50,0,25,7,8,7,0,2,-44,159,11,NA,159,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,320,NA,13,592.675,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","W","",2,258,24
"2110",1,3,0,145," 66F",66,250,1,3,13,35,52,18,7,0,434,2,12,998,4,1,NA,NA,NA,0,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,42,50,10,13,90.562,5,6,7,3,0,0,-33,158,"D","Y","F","E","E","W","W",1,264,24
"2111",1,NA,0,168," 66F",66,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,179,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,310,NA,13,90.562,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,359,24
"2112",1,NA,0,147," 67H",67,129,0,8,1,6,7,0,9,0,154,12,NA,154,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,76,NA,0,NA,13,61.258,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,267,24
"2113",1,NA,0,152," 68J",68,103,0,32,38,51,37,24,16,0,161,12,NA,161,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,48,NA,0,NA,13,83.429,NA,NA,NA,NA,NA,NA,NA,NA,"D","","J","E","","W","",1,285,24
"2114",1,NA,0,145," 69H",69,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,13,572.766,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,264,24
"2115",1,NA,0,137," 70F",70,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,13,105.655,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","D","","O","",1,237,24
"2116",1,3,0,156," 71F",71,30,1,13,3,5,6,8,19,-60,163,11,12,163,5,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,44,320,0,13,105.655,13,3,5,6,8,19,0,163,"L","D","F","E","E","E","W",1,274,24
"2117",1,NA,0,144," 72F",72,51,0,36,37,32,21,1,0,-33,148,12,NA,148,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,13,150.936,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,250,24
"2118",1,NA,0,154," 72F",72,60,0,7,16,15,10,0,0,-30,156,12,NA,156,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,13,150.936,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",2,262,24
"2119",1,NA,0,156," 73H",73,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,998,NA,NA,NA,NA,NA,0,0,0,NA,NA,"R","",NA,NA,NA,NA,1,NA,NA,NA,NA,52,NA,10,NA,13,306.292,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","E","","W","",1,276,24
"2120",1,NA,0,162," 74D",74,245,0,5,21,40,22,21,10,-43,245,10,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,13,86.329,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","D","E","","W","",1,299,24
"2121",1,NA,0,165," 74D",74,161,0,9,8,18,36,25,41,0,178,1,NA,178,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,13,86.329,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",2,266,24
"2122",1,NA,0,155," 75F",75,53,0,29,38,23,12,1,0,-39,158,12,NA,158,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,13,90.562,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,277,24
"2123",1,NA,0,155," 76J",76,64,0,12,42,48,55,52,58,-208,64,84,NA,998,4,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,130,NA,13,83.429,NA,NA,NA,NA,NA,NA,NA,NA,"B","","J","E","","W","",1,273,24
"2124",1,NA,0,156," 76J",76,60,0,1,1,6,11,18,20,30,154,12,NA,154,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,13,83.429,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","J","E","","W","",2,277,24
"2125",1,NA,0,160," 77G",77,80,0,0,0,9,9,12,14,32,144,12,NA,144,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,13,201.257,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","E","","W","",1,305,24
"2126",1,NA,0,166," 77G",77,90,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,180,1,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,13,201.257,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","L","","W","",2,303,24
"2127",1,NA,0,157," 80F",80,29,0,0,0,2,7,18,28,47,162,12,NA,162,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,13,100.624,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","N","",1,276,24
"2128",1,2,0,149," 81F",81,250,0,13,8,14,10,8,5,-66,269,12,0,998,2,3,NA,NA,NA,0,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,350,998,13,100.624,NA,NA,NA,NA,NA,NA,NA,NA,"Z","D","F","E","A","W","O",1,258,24
"2129",1,NA,0,157," 81F",81,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,8,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,13,100.624,NA,NA,NA,NA,NA,NA,NA,NA,"L","","F","E","","E","",2,281,24
"2130",2,3,0,158," 83K",83,28,1,17,56,45,34,23,12,-73,165,12,0,165,3,2,NA,NA,NA,0,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,42,31,0,998,13,86.329,NA,NA,NA,NA,NA,NA,NA,NA,"L","Y","K","E","D","N","O",1,293,24
"2131",1,NA,0,170," 84H",84,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,68,NA,NA,NA,13,91.888,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",1,269,24
"2132",1,NA,0,157," 86D",86,198,0,36,47,42,33,16,4,-134,198,10,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,310,NA,13,86.329,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","D","E","","W","",1,276,24
"2133",1,2,0,169," 86D",86,157,0,50,36,33,21,9,7,0,179,1,0,179,4,NA,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,40,998,13,86.329,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","D","E","A","W","O",2,394,24
"2134",1,NA,0,145," 87H",87,40,0,41,53,62,17,0,0,-40,158,12,NA,158,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,13,122.517,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","N","",1,264,24
"2135",1,NA,0,NA," 88H",88,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,13,122.517,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","D","","O","",1,267,24
"2136",1,NA,1,170," 89H",89,189,0,11,16,18,8,5,2,0,189,12,NA,189,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,13,122.517,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,343,24
"2137",1,NA,0,165," 89H",89,182,0,35,34,40,40,34,36,0,182,46,NA,182,2,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,13,122.517,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",2,353,24
"2138",1,NA,0,148," 90K",90,30,0,0,1,12,27,43,90,60,150,12,NA,150,4,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,13,86.329,NA,NA,NA,NA,NA,NA,NA,NA,"R","","K","E","","E","",1,319,24
"2139",1,NA,0,158," 91K",91,7,0,39,32,23,13,0,0,-74,160,12,NA,160,9,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,13,86.329,NA,NA,NA,NA,NA,NA,NA,NA,"L","","K","A","","S","",1,305,24
"2140",1,NA,0,171," 92H",92,32,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,2,NA,1,NA,NA,68,NA,0,NA,13,336.921,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","N","",1,365,24
"2141",1,NA,0,157," 93H",93,149,0,1,1,1,0,0,0,0,149,6,NA,149,1,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,17,NA,1,NA,NA,2,NA,180,NA,13,336.921,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","L","","W","",1,281,24
"2142",1,NA,0,152," 93H",93,150,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,150,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,13,336.921,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",2,281,24
"2143",1,NA,0,151," 94F",94,225,0,5,32,39,50,28,5,-24,225,2,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,50,NA,13,181.123,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","A","","W","",1,272,24
"2144",1,NA,0,171," 94F",94,166,0,18,9,10,8,10,21,0,184,11,NA,184,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,320,NA,13,181.123,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,365,24
"2145",1,NA,0,157," 95F",95,32,0,0,7,13,13,17,29,183,64,70,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,13,181.123,NA,NA,NA,NA,NA,NA,NA,NA,"F","","F","E","","E","",1,286,24
"2146",1,NA,0,NA," 95F",95,20,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,130,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,13,181.123,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","E","",2,263,24
"2147",1,NA,0,152," 97K",97,152,0,68,74,84,92,92,90,0,152,32,NA,152,8,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,13,89.062,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","A","","W","",1,258,24
"2148",1,NA,0,139," 98K",98,9,0,10,28,NA,NA,NA,NA,31,162,82,NA,162,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,2,NA,1,NA,NA,2,NA,70,NA,13,89.062,NA,NA,NA,NA,NA,NA,NA,NA,"R","","K","E","","E","",1,289,24
"2149",1,NA,0,159," 98K",98,185,0,4,11,10,11,9,0,8,185,11,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,320,NA,13,89.062,NA,NA,NA,NA,NA,NA,NA,NA,"P","","K","A","","W","",2,287,24
"2150",1,NA,0,167," 99K",99,23,0,34,8,1,0,0,0,-66,175,12,NA,175,6,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,13,86.329,NA,NA,NA,NA,NA,NA,NA,NA,"L","","K","E","","E","",1,365,24
"2151",1,NA,0,149,"100H",100,57,0,0,0,15,31,38,35,35,162,12,NA,162,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,10,NA,13,183.775,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",1,269,24
"2152",1,2,0,151,"101H",101,4,0,2,4,4,3,3,2,-72,147,12,0,147,7,NA,NA,NA,NA,0,0,0,1,NA,"F","U",NA,NA,NA,NA,1,NA,1,NA,NA,51,60,350,998,13,183.775,NA,NA,NA,NA,NA,NA,NA,NA,"L","9","H","A","D","S","W",1,272,24
"2153",1,NA,0,158,"102H",102,29,0,0,0,0,0,1,3,40,170,12,NA,170,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,76,NA,0,NA,13,183.775,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","N","",1,305,24
"2154",1,2,0,NA,"103B",103,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,70,9,998,5,NA,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,300,270,13,85.92,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Z","B","A","A","W","W",1,244,24
"2155",1,4,0,154,"103B",103,150,1,11,14,17,19,17,13,0,150,1,6,150,2,1,NA,NA,NA,0,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,1,44,30,190,13,85.92,14,12,7,5,4,3,0,150,"D","D","B","E","E","W","W",2,281,24
"2156",1,NA,0,161,"104H",104,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,13,102.097,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","E","","W","",1,288,24
"2157",1,NA,0,159,"104H",104,146,0,1,8,16,19,12,11,0,162,10,NA,162,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,310,NA,13,102.097,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",2,285,24
"2158",1,NA,0,153,"105H",105,62,0,0,0,6,7,2,6,47,161,10,NA,161,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,310,NA,13,102.097,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",1,265,24
"2159",1,NA,0,151,"106H",106,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,13,102.097,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","D","","O","",1,269,24
"2160",1,NA,0,145,"107D",107,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,13,86.329,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","D","D","","O","",1,264,24
"2161",1,2,0,157,"108F",108,201,0,0,13,32,24,8,1,81,285,2,9,998,4,1,NA,NA,NA,0,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,50,60,270,13,513.937,15,10,12,9,4,0,-208,95,"Y","B","F","A","E","W","W",1,277,24
"2162",1,NA,0,167,"108F",108,118,0,12,21,23,26,8,8,0,187,71,NA,187,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,330,NA,13,513.937,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,365,24
"2163",2,1,0,156,"110F",110,35,0,0,0,12,20,0,0,45,141,12,12,141,2,1,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,51,50,0,0,13,90.562,NA,NA,NA,NA,NA,NA,NA,NA,"Z","9","F","E","L","N","N",1,277,24
"2164",1,2,0,143,"111H",111,88,0,8,8,7,12,13,22,135,88,2,12,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,50,0,13,122.517,0,0,2,5,4,8,5,156,"F","C","H","E","E","W","W",1,248,24
"2165",1,NA,0,150,"111H",111,58,0,27,9,8,6,0,0,-39,150,11,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,330,NA,13,122.517,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",2,251,24
"2166",2,NA,0,156,"111H",111,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,330,NA,13,122.517,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","W","",3,281,24
"2167",1,NA,0,150,"112H",112,45,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,140,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,59,NA,0,NA,13,122.517,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",1,245,24
"2168",4,3,0,157,"113F",113,28,1,37,57,46,32,13,1,-49,162,12,12,162,3,3,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,63,0,0,13,98.108,NA,NA,NA,NA,NA,NA,NA,NA,"Y","R","F","E","W","N","N",1,276,24
"2169",1,2,0,144,"114F",114,174,1,0,9,14,14,17,0,107,215,2,3,998,2,2,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,50,90,13,98.108,2,7,21,8,3,0,-189,111,"Y","B","F","A","E","W","W",1,250,24
"2170",1,5,0,154,"114F",114,56,1,40,32,26,24,23,25,-41,138,71,NA,138,2,2,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,63,320,NA,13,98.108,NA,NA,NA,NA,NA,NA,NA,NA,"Y","B","F","E","W","W","N",2,305,24
"2171",1,2,0,152,"115F",115,59,0,0,2,13,15,14,14,29,120,1,3,120,1,1,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,20,90,13,98.108,NA,NA,NA,NA,NA,NA,NA,NA,"Z","Z","F","E","E","W","W",1,270,24
"2172",1,2,0,155,"115F",115,47,0,0,10,8,5,2,3,-23,158,11,NA,158,1,NA,NA,NA,NA,0,0,0,1,NA,"F","9",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,330,NA,13,98.108,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","F","E","9","W","9",2,333,24
"2173",1,NA,0,168,"116H",116,120,0,0,0,2,4,3,16,0,174,12,NA,174,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,13,199.09,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,300,24
"2174",1,NA,0,166,"116H",116,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,13,199.09,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",2,365,24
"2175",1,NA,0,169,"118H",118,186,0,11,11,9,9,4,10,0,186,12,NA,186,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,13,260.348,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",2,334,24
"2176",1,NA,0,151,"119H",119,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,13,260.348,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","E","","W","",1,270,24
"2177",1,NA,0,160,"119H",119,250,0,6,11,8,9,5,2,69,306,12,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,13,260.348,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",2,285,24
"2178",1,NA,0,149,"120H",120,128,0,1,5,15,11,0,0,0,128,12,NA,128,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,13,260.348,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,264,24
"2179",1,NA,0,157,"120H",120,145,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,145,1,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,13,260.348,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","L","","W","",2,277,24
"2180",1,2,0,150,"121G",121,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,2,6,NA,NA,NA,0,0,0,1,NA,"T","T",NA,NA,NA,NA,1,NA,1,NA,NA,31,57,998,998,13,292.737,NA,NA,NA,NA,NA,NA,NA,NA,"Y","F","G","D","Z","O","N",1,260,24
"2181",1,NA,0,155,"122H",122,215,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,NA,NA,NA,NA,NA,0,0,0,NA,NA,"R","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,40,NA,13,326.712,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",1,269,24
"2182",1,NA,0,NA,"122H",122,170,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,170,2,NA,NA,NA,NA,0,0,0,NA,NA,"F","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,0,NA,13,326.712,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",2,343,24
"2183",2,1,0,148,"123H",123,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,0,998,3,2,NA,NA,NA,0,0,0,1,NA,"R","T",NA,NA,NA,NA,1,NA,1,NA,NA,42,31,100,998,13,326.712,NA,NA,NA,NA,NA,NA,NA,NA,"P","D","H","A","D","W","O",1,255,24
"2184",4,5,0,142,"124B",124,15,1,50,18,11,15,29,36,-13,150,0,NA,150,7,NA,4,NA,1,0,1,7,1,NA,"F","F",1,NA,2,NA,1,NA,1,NA,NA,42,42,998,NA,13,85.92,NA,NA,NA,NA,NA,NA,NA,NA,"L","R","B","A","E","E","E",1,272,24
"2185",3,1,0,163,"125K",125,38,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,998,NA,NA,8,NA,1,0,2,3,1,NA,"R","R",4,NA,NA,NA,1,NA,8,NA,NA,52,63,70,60,13,86.329,NA,NA,NA,NA,NA,NA,NA,NA,"Y","F","K","E","W","N","N",1,271,24
"2186",1,NA,0,172,"126H",126,164,0,41,40,35,42,22,23,0,185,1,NA,185,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,13,612.584,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,334,24
"2187",4,1,0,148,"127F",127,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,11,998,4,3,NA,NA,NA,0,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,63,998,340,13,130.937,NA,NA,NA,NA,NA,NA,NA,NA,"D","L","F","D","W","O","N",1,262,24
"2188",1,NA,0,164,"128G",128,104,0,11,10,14,13,9,9,2,174,12,NA,174,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,76,NA,0,NA,13,238.077,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,308,24
"2189",1,NA,0,160,"129H",129,82,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,330,NA,13,265.708,NA,NA,NA,NA,NA,NA,NA,NA,"B","","H","E","","W","",1,307,24
"2190",1,NA,0,151,"129H",129,50,0,8,10,5,4,0,0,-50,151,12,NA,151,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,13,265.708,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",2,272,24
