"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","TOWRES","VEHNO","WHEELBAS","VERSION"
"2605",2,1,0,148," 18C",18,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,3,4,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,54,998,350,42,10.154,NA,NA,NA,NA,NA,NA,NA,NA,"F","L","C","A","E","O","E",1,1,257,19
"2606",1,NA,0,151," 19D",19,146,0,0,0,0,0,1,1,0,150,12,NA,160,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,42,62.211,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,1,267,19
"2607",1,NA,0,156," 22J",22,117,0,46,55,62,44,26,13,0,156,1,NA,156,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,42,8.071,NA,NA,NA,NA,NA,NA,NA,NA,"D","","J","E","","W","",1,1,281,19
"2608",1,NA,0,158," 22J",22,133,0,5,12,19,26,28,18,17,133,12,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,42,8.071,NA,NA,NA,NA,NA,NA,NA,NA,"F","","J","E","","W","",1,2,276,19
"2609",2,NA,0,139," 23K",23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,42,9.419,NA,NA,NA,NA,NA,NA,NA,NA,"9","","K","9","","9","",NA,1,312,19
"2610",1,NA,0,157," 24C",24,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,80,NA,42,20.037,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,1,295,19
"2611",1,NA,0,148," 24C",24,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,42,20.037,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,2,272,19
"2612",2,3,0,155," 25C",25,24,1,13,0,4,4,1,58,72,160,12,5,160,4,1,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,160,42,20.037,0,0,0,0,0,1,53,160,"R","R","C","E","E","E","N",1,1,275,19
"2613",1,NA,0,146," 28D",28,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,70,NA,42,168.512,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,1,247,19
"2614",1,NA,0,156," 29J",29,250,0,5,9,0,0,6,3,-81,254,8,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,250,NA,42,12.033,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","J","A","","W","",1,1,272,19
"2615",1,NA,0,154," 30F",30,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,42,500.654,NA,NA,NA,NA,NA,NA,NA,NA,"L","","F","E","","E","",1,1,272,19
"2616",1,2,0,151," 32K",32,60,0,47,28,18,9,4,4,-7,150,1,12,150,3,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,54,57,30,0,42,4.852,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","K","E","E","W","9",1,1,253,19
"2617",1,NA,0,NA," 34F",34,37,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,144,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,42,261.38,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","E","","N","",1,1,251,19
"2618",1,NA,0,160," 36F",36,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,42,1035.654,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",0,2,304,19
"2619",1,2,0,163," 39C",39,155,1,6,16,15,12,8,1,-82,195,10,4,998,2,2,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,300,110,42,6.47,14,7,11,13,7,3,-105,99,"Z","B","C","E","E","W","W",1,1,300,19
"2620",1,NA,0,NA," 39C",39,180,0,36,24,30,28,5,8,0,180,1,NA,180,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,42,6.47,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,2,353,19
"2621",1,2,0,161," 42B",42,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,2,2,4,NA,2,NA,1,NA,"R","F",5,NA,2,NA,1,NA,1,NA,NA,31,56,998,998,42,7.437,5,3,5,5,13,30,56,160,"D","R","B","A","E","O","W",1,1,395,19
"2622",1,2,0,NA," 43B",43,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,9,NA,3,NA,0,0,2,NA,"L","R",1,NA,1,NA,1,NA,1,NA,NA,2,51,NA,NA,42,7.437,NA,NA,NA,NA,NA,NA,NA,NA,"D","P","B","A","A","W","W",1,1,266,19
"2623",1,NA,0,158," 44C",44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,42,22.765,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","A","","O","",1,1,258,19
"2624",1,NA,0,158," 45B",45,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,5,NA,2,NA,0,0,2,NA,"F","",1,NA,1,NA,1,NA,1,NA,NA,2,NA,350,NA,42,7.095,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,1,290,19
"2625",1,2,0,148," 47D",47,24,0,0,1,0,0,0,3,205,124,2,3,998,2,1,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,70,100,42,47.258,NA,NA,NA,NA,NA,NA,NA,NA,"F","B","D","E","E","E","E",1,1,283,19
"2626",1,2,0,142," 47D",47,150,0,17,9,19,14,5,4,0,150,11,9,150,1,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,340,280,42,47.258,4,10,4,4,4,3,-104,164,"D","Z","D","E","E","W","W",1,2,250,19
"2627",2,3,0,153," 49K",49,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,150,NA,NA,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,41,41,0,NA,42,8.316,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","K","E","E","W","W",1,1,244,19
"2628",2,1,0,158," 50C",50,70,1,NA,NA,NA,NA,NA,NA,NA,NA,12,11,166,NA,2,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,3,2,0,320,42,9.501,0,1,1,1,5,6,39,344,"Z","D","C","E","E","W","S",1,1,287,19
"2629",2,NA,0,155," 50C",50,117,0,17,26,33,40,32,22,79,117,10,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,300,NA,42,9.501,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","C","E","","W","",1,3,289,19
"2630",1,NA,0,155," 51E",51,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,160,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,42,92.166,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,1,280,19
"2631",1,NA,0,146," 54B",54,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,4,NA,NA,NA,0,0,NA,NA,"R","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,30,NA,42,5.319,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","B","A","","W","",1,1,253,19
"2632",1,NA,0,146," 54B",54,130,0,6,5,7,8,6,13,23,145,12,NA,145,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,42,5.319,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,2,318,19
"2633",1,NA,0,154," 57F",57,106,0,8,19,23,21,17,9,27,106,3,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,80,NA,42,602.096,NA,NA,NA,NA,NA,NA,NA,NA,"P","","F","E","","W","",0,1,285,19
"2634",2,3,0,158," 58J",58,71,1,30,40,39,39,33,19,95,71,3,6,998,3,1,NA,NA,0,0,1,NA,"R","B",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,90,180,42,5.001,7,6,4,3,3,8,21,150,"Y","R","J","E","E","W","N",1,1,265,19
"2635",1,NA,NA,170," 59K",59,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,160,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,42,5.836,NA,NA,NA,NA,NA,NA,NA,NA,"L","","K","E","","W","",1,1,343,19
"2636",1,NA,0,147," 60D",60,44,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,40,NA,42,27.703,NA,NA,NA,NA,NA,NA,NA,NA,"F","","D","E","","W","",1,2,262,19
"2637",1,NA,0,146," 61E",61,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,2,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,42,100.883,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",0,2,247,19
"2638",1,NA,0,156," 63C",63,154,0,9,16,14,14,14,8,0,154,6,NA,154,2,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,42,31.589,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",0,1,281,19
"2639",1,NA,0,152," 64C",64,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,42,31.589,NA,NA,NA,NA,NA,NA,NA,NA,"9","","C","9","","9","",1,1,283,19
"2640",2,3,0,146," 64C",64,130,0,11,14,23,40,19,16,0,150,6,12,150,4,1,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,4,180,0,42,31.589,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","C","E","E","W","W",0,3,264,19
"2641",3,NA,0,145," 64C",64,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,150,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,3,NA,180,NA,42,31.589,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",0,4,256,19
"2642",1,NA,0,154," 67J",67,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,330,NA,42,7.343,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","J","E","","W","",1,1,272,19
"2643",1,NA,0,146," 67J",67,86,0,36,25,16,8,3,0,-13,142,1,NA,142,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,42,7.343,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","J","E","","W","",1,2,259,19
"2644",4,2,0,147," 69B",69,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,12,998,NA,NA,NA,NA,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,68,41,70,0,42,20.268,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","B","A","9","W","9",1,1,262,19
"2645",1,NA,0,170," 70C",70,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,42,10.681,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",0,2,315,19
"2646",2,1,0,150," 73B",73,42,0,19,50,56,84,82,54,10,162,9,12,998,4,NA,NA,NA,0,0,1,NA,"L","U",NA,NA,NA,NA,1,NA,1,NA,NA,42,63,280,0,42,8.292,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","B","A","9","W","9",1,1,267,19
"2647",1,NA,0,NA," 76E",76,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,42,224.185,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,2,279,19
"2648",1,NA,0,149," 78K",78,140,0,11,26,40,23,15,5,28,76,10,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,42,8.316,NA,NA,NA,NA,NA,NA,NA,NA,"P","","K","E","","W","",1,1,262,19
"2649",1,NA,0,143," 78K",78,130,0,11,3,2,2,0,3,0,150,12,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,42,8.316,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,2,260,19
"2650",1,4,0,152," 79D",79,116,0,31,19,12,7,1,0,44,145,12,NA,145,2,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,5,0,NA,42,36.085,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","D","E","9","W","9",1,1,270,19
"2651",1,2,0,156," 81A",81,6,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,3,2,NA,NA,0,0,1,NA,"T","L",NA,NA,NA,NA,1,NA,1,NA,NA,31,56,998,998,42,10.88,NA,NA,NA,NA,NA,NA,NA,NA,"D","P","A","D","A","O","W",1,1,274,19
"2652",1,NA,0,161," 82B",82,154,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,300,NA,42,10.88,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","B","E","","W","",1,2,285,19
"2653",2,3,0,149," 86K",86,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,NA,2,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,68,998,350,42,6.195,20,20,18,16,11,8,0,150,"D","D","K","D","E","O","W",1,1,256,19
"2654",1,2,0,156," 88J",88,57,0,36,39,41,44,35,36,0,150,12,3,160,2,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,41,NA,0,100,42,9.501,8,9,10,11,NA,NA,-45,32,"D","B","J","E","E","W","N",1,1,285,19
"2655",1,NA,0,172," 89E",89,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,2,NA,0,0,NA,NA,"F","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,0,NA,42,113.391,NA,NA,NA,NA,NA,NA,NA,NA,"L","","E","E","","W","",1,1,357,19
"2656",1,NA,0,154," 89E",89,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"F","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,30,NA,42,113.391,NA,NA,NA,NA,NA,NA,NA,NA,"L","","E","E","","9","",1,2,288,19
"2657",2,1,0,150," 93G",93,154,0,1,5,8,14,19,28,0,154,12,12,154,2,3,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,56,63,0,0,42,330.295,NA,NA,NA,NA,NA,NA,NA,NA,"D","R","G","E","W","W","N",1,1,282,19
"2658",2,1,0,155," 95E",95,117,0,26,19,18,17,14,16,0,150,11,12,150,2,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,56,54,340,350,42,106.224,1,4,0,3,1,0,-180,95,"D","B","E","E","E","W","S",1,1,267,19
"2659",1,NA,0,157," 96G",96,124,0,0,1,3,6,5,7,14,124,1,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,42,456.426,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","A","","W","",1,1,281,19
"2660",1,2,0,NA," 97B",97,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,0,998,NA,NA,NA,NA,0,0,1,NA,"L","T",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,300,998,42,7.095,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","B","E","D","W","O",1,2,299,19
"2661",1,2,0,157,"101E",101,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,8,NA,6,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,350,240,42,255.367,NA,NA,NA,NA,NA,NA,NA,NA,"L","B","E","E","E","E","W",1,2,274,19
"2662",1,2,0,158,"102K",102,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,12,998,2,1,NA,NA,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,50,0,42,5.844,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","K","E","E","W","W",1,1,287,19
"2663",1,NA,0,170,"103C",103,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,56,NA,NA,NA,42,8.886,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","9","",1,1,269,19
"2664",1,2,0,156,"106C",106,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,150,NA,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,50,NA,42,4.812,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","C","E","9","W","9",1,1,272,19
"2665",1,NA,0,NA,"107D",107,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,42,29.481,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,1,277,19
"2666",1,NA,0,149,"108H",108,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,160,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,320,NA,42,626.073,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","W","",0,2,284,19
"2667",1,NA,0,146,"110E",110,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,145,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,42,602.848,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,1,260,19
"2668",4,2,0,160,"111J",111,154,1,19,34,48,65,40,25,0,154,12,12,154,3,4,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,59,63,0,0,42,11.822,NA,NA,NA,NA,NA,NA,NA,NA,"D","R","J","E","W","W","N",1,1,305,19
"2669",1,NA,0,159,"112C",112,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,160,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,54,NA,0,NA,42,21.812,NA,NA,NA,NA,NA,NA,NA,NA,"9","","C","9","","9","",NA,1,326,19
"2670",1,2,0,162,"113C",113,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,1,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,NA,NA,42,21.812,NA,NA,NA,NA,NA,NA,NA,NA,"Y","P","C","E","E","W","W",1,1,286,19
"2671",1,NA,0,152,"115K",115,27,0,0,0,0,0,2,12,62,150,12,NA,150,9,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,56,NA,0,NA,42,23.757,NA,NA,NA,NA,NA,NA,NA,NA,"R","","K","E","","E","",1,1,257,19
"2672",1,NA,0,148,"116F",116,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,80,NA,42,204.559,NA,NA,NA,NA,NA,NA,NA,NA,"B","","F","E","","W","",0,1,284,19
"2673",1,NA,0,166,"117H",117,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,42,505.244,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,2,330,19
"2674",1,2,0,144,"124B",124,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,0,998,NA,NA,NA,NA,0,0,1,NA,"L","T",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,290,998,42,6.302,NA,NA,NA,NA,NA,NA,NA,NA,"Y","F","B","A","L","W","O",1,2,276,19
"2675",2,1,0,158,"126K",126,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,NA,NA,NA,2,NA,0,0,NA,NA,"F","F",NA,NA,NA,NA,1,NA,NA,NA,NA,52,63,0,0,42,9.849,NA,NA,NA,NA,NA,NA,NA,NA,"D","L","K","E","W","W","N",1,1,287,19
"2676",4,5,0,151,"127A",127,117,1,44,49,32,37,42,46,0,150,11,10,150,NA,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,58,320,310,42,9.634,NA,NA,NA,NA,NA,NA,NA,NA,"Z","Y","A","E","E","W","W",1,1,285,19
"2677",1,NA,0,154,"135J",135,20,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,5,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,88,NA,998,NA,42,7.53,NA,NA,NA,NA,NA,NA,NA,NA,"P","","J","D","","N","",1,1,280,19
"2678",1,NA,0,157,"137G",137,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,42,923.639,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",1,2,287,19
"2679",1,1,0,161,"138A",138,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,12,NA,NA,3,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,0,0,42,20.268,NA,NA,NA,NA,NA,NA,NA,NA,"D","Y","A","E","A","K","S",1,1,291,19
"2680",1,1,0,148,"138A",138,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,12,NA,NA,3,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,0,0,42,20.268,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","A","E","A","K","S",1,2,262,19
"2681",1,NA,0,152,"139K",139,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,150,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,51,NA,0,NA,42,14.579,NA,NA,NA,NA,NA,NA,NA,NA,"C","","K","E","","N","",1,1,257,19
"2682",1,2,0,155,"140E",140,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,0,998,2,3,NA,NA,0,0,1,NA,"L","T",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,350,998,42,267.635,NA,NA,NA,NA,NA,NA,NA,NA,"F","Y","E","E","D","W","O",1,1,272,19
"2683",1,NA,0,144,"141K",141,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,3,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,42,6.125,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,1,265,19
"2684",1,NA,0,147,"141K",141,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,42,6.125,NA,NA,NA,NA,NA,NA,NA,NA,"9","","K","9","","9","",NA,2,253,19
"2685",2,1,0,147,"143B",143,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,150,NA,NA,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,NA,290,42,5.416,NA,NA,NA,NA,NA,NA,NA,NA,"9","Z","B","9","A","9","9",1,1,262,19
"2686",1,NA,0,144,"144D",144,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,57,NA,NA,NA,42,101.582,NA,NA,NA,NA,NA,NA,NA,NA,"9","","D","9","","9","",NA,1,244,19
"2687",1,3,0,158,"145K",145,47,1,49,7,6,5,6,25,-59,160,12,0,160,2,1,NA,NA,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,350,998,42,8.465,NA,NA,NA,NA,NA,NA,NA,NA,"L","D","K","E","D","E","O",1,2,287,19
"2688",1,5,0,166,"146C",146,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,0,160,NA,2,NA,NA,0,0,1,NA,"B","T",NA,NA,NA,NA,1,NA,1,NA,NA,4,31,170,998,42,12.491,NA,NA,NA,NA,NA,NA,NA,NA,"Z","D","C","E","D","W","O",1,1,282,19
