"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","TOWRES","VEHNO","WHEELBAS","VERSION"
"2402",5,NA,0,160,"  4J",4,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,2,NA,0,0,NA,NA,"F","",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,41,26.089,NA,NA,NA,NA,NA,NA,NA,NA,"D","","J","E","","W","",1,4,298,20
"2403",2,1,0,152,"  5K",5,112,0,59,67,72,73,47,19,0,152,92,12,152,4,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,3,2,0,10,41,15.33,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","K","E","E","W","S",1,1,274,20
"2404",1,NA,0,146,"  5K",5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,190,NA,41,15.33,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","S","",0,2,247,20
"2405",2,3,0,144,"  5K",5,128,1,125,96,72,49,33,15,0,140,11,0,140,6,3,NA,NA,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,340,998,41,15.33,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","K","E","D","W","O",1,3,250,20
"2406",1,NA,0,149,"  6E",6,135,0,0,0,0,1,21,0,0,146,12,NA,146,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,41,85.347,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,1,262,20
"2407",1,2,0,147,"  7F",7,105,0,15,23,37,31,20,0,0,150,12,12,150,2,1,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,54,350,0,41,276.45,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","F","E","9","W","U",1,1,262,20
"2408",1,3,0,160,"  7F",7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,"B","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,54,160,NA,41,276.45,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","F","L","9","W","9",0,2,334,20
"2409",1,2,0,151,"  8G",8,194,0,2,8,13,13,4,0,-107,194,3,12,998,2,1,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,90,10,41,270.8,NA,NA,NA,NA,NA,NA,NA,NA,"Z","B","G","E","E","W","S",1,1,276,20
"2410",1,NA,0,160,"  8G",8,147,0,7,6,4,5,8,10,0,147,11,NA,151,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,41,270.8,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,2,305,20
"2411",1,NA,0,152,"  9D",9,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,60,NA,41,25.141,NA,NA,NA,NA,NA,NA,NA,NA,"F","","D","E","","W","",1,1,257,20
"2412",1,2,0,151,"  9D",9,52,0,28,35,36,21,6,0,-2,150,12,12,150,2,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,52,350,0,41,25.141,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","D","E","9","W","9",1,2,263,20
"2413",1,NA,0,145," 10D",10,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,144,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,52,NA,0,NA,41,25.141,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","W","",1,1,230,20
"2414",1,3,0,161," 11F",11,100,1,46,29,22,9,1,0,-46,180,72,0,180,2,2,NA,NA,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,54,31,350,998,41,395.388,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","F","E","D","W","O",1,1,334,20
"2415",1,NA,0,173," 12G",12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,4,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,41,387.307,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,1,389,20
"2416",1,NA,0,155," 12G",12,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,2,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,41,387.307,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,2,272,20
"2417",2,1,0,170," 13C",13,75,0,6,10,9,8,5,1,-147,125,9,11,998,2,2,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,270,340,41,19.451,0,3,11,6,4,10,220,51,"B","F","C","E","E","W","W",1,1,352,20
"2418",1,2,0,148," 13C",13,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,82,3,NA,NA,NA,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,70,100,41,19.451,NA,NA,NA,NA,NA,NA,NA,NA,"R","B","C","E","E","W","W",1,2,262,20
"2419",3,1,0,160," 14C",14,27,1,19,34,46,59,45,32,-21,163,10,2,998,4,2,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,51,2,290,60,41,19.451,1,12,15,14,17,20,102,224,"P","Y","C","A","E","N","W",1,1,291,20
"2420",1,2,0,155," 14C",14,80,1,19,21,21,18,11,5,-19,170,71,9,170,1,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,320,270,41,19.451,3,4,7,1,0,0,-57,195,"Y","Z","C","E","E","W","W",1,2,270,20
"2421",1,2,0,157," 16E",16,27,1,5,11,13,17,NA,NA,-204,128,10,0,998,2,2,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,290,998,41,235.2,NA,NA,NA,NA,NA,NA,NA,NA,"B","D","E","L","A","N","O",1,2,282,20
"2422",3,NA,0,147," 16E",16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,NA,NA,NA,NA,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,998,NA,41,235.2,NA,NA,NA,NA,NA,NA,NA,NA,"P","","E","L","","W","",0,3,260,20
"2423",1,2,0,147," 18E",18,133,0,0,4,22,23,9,0,0,152,6,12,152,2,1,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,41,90.805,2,0,7,7,0,9,1,152,"D","D","E","E","E","W","W",1,2,260,20
"2424",2,1,0,161," 20F",20,51,0,4,21,41,48,10,0,-13,180,12,12,180,2,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,41,0,0,41,294.13,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","F","E","9","W","9",1,1,359,20
"2425",1,NA,0,154," 21H",21,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,41,599.113,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",0,1,267,20
"2426",1,NA,0,NA," 21H",21,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,41,599.113,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",0,2,251,20
"2427",2,1,0,155," 22K",22,38,0,44,68,81,45,18,0,-31,146,12,11,146,4,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,52,1,0,340,41,15.33,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","K","E","E","N","S",1,2,271,20
"2428",1,NA,0,153," 23K",23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,41,15.33,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","K","E","","W","",1,1,266,20
"2429",1,NA,0,144," 23K",23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,41,15.33,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,2,250,20
"2430",1,2,0,172," 24C",24,54,0,60,16,11,2,0,0,-40,180,12,0,180,5,2,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,350,998,41,19.451,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","C","E","A","W","O",1,1,343,20
"2431",1,NA,0,157," 24C",24,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,998,NA,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,70,NA,41,19.451,NA,NA,NA,NA,NA,NA,NA,NA,"F","","C","E","","W","",1,2,279,20
"2432",1,NA,0,166," 25E",25,37,0,5,6,5,7,4,4,220,61,1,NA,998,1,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,41,238.177,NA,NA,NA,NA,NA,NA,NA,NA,"F","","E","E","","E","",0,1,330,20
"2433",1,NA,0,155," 25E",25,156,0,0,0,8,10,1,1,0,156,12,NA,156,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,41,238.177,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",0,2,281,20
"2434",1,NA,0,152," 26F",26,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,41,771.49,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",NA,1,283,20
"2435",2,1,0,170," 26F",26,181,0,0,0,6,4,0,0,0,181,12,46,181,1,1,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,3,1,0,180,41,771.49,0,0,1,3,2,3,0,169,"D","D","F","L","L","W","W",0,2,343,20
"2436",2,NA,0,147," 26F",26,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,2,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,41,771.49,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",NA,3,254,20
"2437",4,2,0,154," 27K",27,64,1,63,78,76,70,36,5,-32,144,12,12,144,4,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,64,64,0,0,41,15.33,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","K","E","9","W","9",1,1,272,20
"2438",1,2,0,150," 28K",28,210,1,7,31,56,39,21,13,37,289,10,0,998,4,2,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,290,998,41,15.33,NA,NA,NA,NA,NA,NA,NA,NA,"P","D","K","E","A","W","O",1,1,272,20
"2439",1,NA,0,157," 28K",28,133,0,24,25,26,23,16,5,0,165,81,NA,165,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,41,15.33,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,2,276,20
"2440",2,1,0,155," 29D",29,250,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,4,6,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,2,998,0,41,61.625,0,3,9,12,10,3,56,154,"D","R","D","D","E","O","E",1,1,267,20
"2441",1,3,0,145," 29D",29,41,1,21,12,8,3,0,3,-53,148,6,10,148,8,1,NA,NA,0,0,1,NA,"B","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,56,180,300,41,61.625,0,0,0,3,6,3,150,76,"L","F","D","E","E","E","W",1,2,264,20
"2442",1,NA,0,151," 30F",30,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,158,2,NA,2,NA,0,0,8,NA,"F","",4,NA,1,NA,1,NA,1,NA,NA,2,NA,0,NA,41,969.184,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,1,272,20
"2443",1,NA,0,143," 30F",30,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,147,4,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,41,969.184,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,260,20
"2444",1,NA,0,145," 31J",31,130,0,3,17,21,21,17,4,0,144,70,NA,144,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,41,19.451,NA,NA,NA,NA,NA,NA,NA,NA,"D","","J","E","","W","",1,1,247,20
"2445",1,NA,0,162," 31J",31,32,0,0,0,0,0,0,2,59,150,12,NA,150,6,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,41,19.451,NA,NA,NA,NA,NA,NA,NA,NA,"R","","J","E","","E","",1,2,303,20
"2446",1,NA,0,147," 32C",32,18,0,5,4,2,2,NA,NA,180,18,70,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,41,23.397,NA,NA,NA,NA,NA,NA,NA,NA,"F","","C","E","","E","",1,1,255,20
"2447",1,NA,0,151," 32C",32,47,0,1,0,5,7,6,16,-47,146,1,NA,154,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,41,23.397,NA,NA,NA,NA,NA,NA,NA,NA,"L","","C","E","","W","",1,2,272,20
"2448",2,1,0,149," 33G",33,250,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,3,1,NA,NA,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,2,998,10,41,1988.493,3,2,0,0,3,5,45,148,"D","R","G","D","E","O","E",1,1,257,20
"2449",1,NA,0,151," 34B",34,118,0,31,33,30,28,25,22,0,156,81,NA,156,2,NA,3,NA,1,4,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,41,19.137,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,1,263,20
"2450",1,NA,0,163," 34B",34,210,0,0,43,62,43,9,0,-14,360,10,NA,998,4,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,300,NA,41,19.137,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","B","E","","W","",1,2,299,20
"2451",1,NA,0,159," 36K",36,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,1,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,41,15.33,NA,NA,NA,NA,NA,NA,NA,NA,"F","","K","E","","W","",0,1,289,20
"2452",1,NA,0,161," 36K",36,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,41,15.33,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,2,288,20
"2453",1,NA,0,154," 37E",37,117,0,0,4,17,23,21,9,133,117,10,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,41,774.076,NA,NA,NA,NA,NA,NA,NA,NA,"F","","E","E","","W","",1,1,272,20
"2454",1,NA,0,171," 37E",37,176,0,14,17,21,20,3,0,0,182,12,NA,182,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,41,774.076,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",0,2,389,20
"2455",1,NA,0,155," 38B",38,114,0,8,11,10,9,10,7,0,160,12,NA,160,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,19.137,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,1,289,20
"2456",1,NA,0,152," 38B",38,113,0,55,72,75,83,88,88,0,150,6,NA,150,7,NA,NA,NA,0,0,NA,NA,"B","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,180,NA,41,19.137,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,2,262,20
"2457",1,NA,0,155," 39K",39,55,0,6,8,9,9,15,14,46,162,12,NA,162,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,41,15.33,NA,NA,NA,NA,NA,NA,NA,NA,"R","","K","E","","W","",1,2,286,20
"2458",1,2,0,154," 40D",40,132,1,0,4,11,10,7,0,85,225,10,0,998,1,1,NA,NA,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,300,998,41,18.396,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","D","E","E","W","O",1,1,262,20
"2459",1,NA,0,160," 40D",40,140,0,21,25,20,11,8,0,0,163,12,NA,163,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,41,18.396,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,2,291,20
"2460",3,NA,0,144," 40D",40,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,998,NA,41,18.396,NA,NA,NA,NA,NA,NA,NA,NA,"B","","D","E","","W","",0,3,250,20
"2461",1,NA,0,144," 41F",41,110,0,12,19,11,13,10,3,-42,185,3,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,80,NA,41,289.309,NA,NA,NA,NA,NA,NA,NA,NA,"P","","F","E","","W","",0,1,243,20
"2462",1,NA,0,143," 41F",41,104,0,4,2,2,1,0,0,9,150,12,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,41,289.309,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,2,227,20
"2463",1,NA,0,153," 43C",43,105,0,4,15,13,14,9,6,0,147,71,NA,147,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,340,NA,41,19.451,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,1,274,20
"2464",1,NA,0,153," 43C",43,131,0,11,12,8,10,8,7,-44,131,2,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,70,NA,41,19.451,NA,NA,NA,NA,NA,NA,NA,NA,"P","","C","E","","W","",1,2,289,20
"2465",1,NA,0,147," 44C",44,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,152,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,41,19.451,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","C","E","","W","",0,1,262,20
"2466",2,1,0,147," 44C",44,250,0,NA,NA,NA,NA,NA,NA,NA,NA,0,10,998,3,1,NA,NA,0,0,1,NA,"T","L",NA,NA,NA,NA,1,NA,1,NA,NA,31,1,998,300,41,19.451,8,9,7,3,2,0,7,188,"Y","P","C","D","E","O","W",1,2,262,20
"2467",1,2,0,155," 45E",45,60,0,0,5,6,17,28,29,158,100,2,4,998,2,2,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,60,120,41,275.392,9,13,14,9,3,0,-194,102,"F","B","E","E","E","W","W",1,1,280,20
"2468",1,2,0,146," 45E",45,60,0,16,12,4,1,1,7,-40,154,72,9,154,1,2,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,350,260,41,275.392,0,12,1,1,0,0,-215,158,"Y","B","E","E","E","W","W",1,2,320,20
"2469",1,NA,0,155," 46G",46,69,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,154,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,50,NA,41,873.803,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","E","","W","",1,2,286,20
"2470",1,2,0,148," 47C",47,122,0,43,38,21,13,7,8,0,154,32,9,154,3,1,NA,NA,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,54,54,350,270,41,19.451,1,3,7,4,0,0,-157,98,"D","B","C","E","E","W","W",1,1,262,20
"2471",1,NA,0,152," 48D",48,117,0,0,10,24,45,47,32,16,184,3,NA,998,3,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,80,NA,41,15.79,NA,NA,NA,NA,NA,NA,NA,NA,"P","","D","E","","W","",1,1,289,20
"2472",1,NA,0,152," 48D",48,127,0,2,0,0,1,4,4,0,150,11,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,41,15.79,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",0,2,274,20
"2473",1,NA,0,148," 49F",49,134,0,7,40,46,45,34,5,-3,186,9,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,280,NA,41,248.323,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,1,250,20
"2474",1,NA,0,148," 49F",49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,41,248.323,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",NA,2,261,20
"2475",2,1,0,150," 50F",50,80,1,3,6,14,9,9,10,126,161,12,1,998,2,NA,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,51,2,350,40,41,248.323,NA,NA,NA,NA,NA,NA,NA,NA,"F","D","F","E","E","W","W",1,1,272,20
"2476",1,NA,0,157," 50F",50,92,0,1,1,6,12,6,10,163,129,11,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,320,NA,41,248.323,NA,NA,NA,NA,NA,NA,NA,NA,"F","","F","E","","W","",1,2,287,20
"2477",1,NA,0,143," 52J",52,142,0,32,28,22,19,14,40,0,154,81,NA,154,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,41,19.451,NA,NA,NA,NA,NA,NA,NA,NA,"D","","J","E","","W","",1,1,263,20
"2478",1,NA,0,151," 52J",52,171,0,0,14,29,22,17,8,-1,171,10,NA,998,3,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,300,NA,41,19.451,NA,NA,NA,NA,NA,NA,NA,NA,"P","","J","E","","W","",1,2,260,20
"2479",2,6,0,146," 53K",53,156,1,3,25,37,34,22,8,-72,230,1,60,998,3,4,NA,NA,1,4,1,NA,"R","L",4,NA,NA,NA,1,NA,1,NA,NA,68,58,40,998,41,15.33,68,46,34,19,10,7,-158,71,"D","B","K","A","E","W","W",1,1,255,20
"2480",2,4,0,157," 54C",54,118,1,0,2,4,5,16,48,178,82,81,8,998,3,1,NA,NA,0,0,1,NA,"R","B",NA,NA,NA,NA,1,NA,1,NA,NA,56,54,40,250,41,19.451,NA,NA,NA,NA,NA,NA,NA,NA,"F","R","C","E","L","W","S",1,1,275,20
"2481",3,1,0,147," 54C",54,111,0,22,29,30,26,18,3,0,144,12,6,144,2,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,54,1,0,180,41,19.451,NA,NA,NA,NA,NA,NA,NA,NA,"D","F","C","E","E","W","S",1,2,260,20
"2482",1,NA,0,NA," 55G",55,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,70,NA,41,1303.62,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",0,1,298,20
"2483",1,NA,0,148," 55G",55,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,0,NA,NA,"F","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,41,1303.62,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,2,262,20
"2484",1,2,0,156," 56A",56,170,0,0,0,17,18,7,0,16,206,11,0,998,2,2,NA,NA,0,0,1,NA,"L","T",NA,NA,NA,NA,1,NA,1,NA,NA,42,31,320,998,41,19.137,NA,NA,NA,NA,NA,NA,NA,NA,"P","Y","A","E","D","W","O",0,1,281,20
"2485",1,NA,0,155," 57D",57,90,0,3,11,14,11,1,1,-18,142,12,NA,142,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,20.235,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","W","",1,1,272,20
"2486",1,NA,0,146," 57D",57,81,0,0,0,14,28,10,9,23,161,6,NA,161,3,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,41,20.235,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,2,264,20
"2487",1,NA,0,154," 58E",58,30,0,0,0,0,4,13,34,186,110,3,NA,998,3,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,90,NA,41,98.248,NA,NA,NA,NA,NA,NA,NA,NA,"F","","E","E","","E","",1,1,262,20
