"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","TOWRES","VEHNO","WHEELBAS","VERSION"
"3137",1,2,0,164," 26F",26,71,0,5,5,8,35,39,43,184,125,1,12,998,3,1,NA,NA,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,62,40,0,41,79.498,NA,NA,NA,NA,NA,NA,NA,NA,"F","L","F","E","E","W","N",1,1,291,22
"3138",1,NA,0,152," 26F",26,82,0,17,26,32,20,11,0,-30,150,71,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,320,NA,41,79.498,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,2,257,22
"3139",1,NA,0,153," 27G",27,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,998,1,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,210,NA,41,151.856,NA,NA,NA,NA,NA,NA,NA,NA,"B","","G","E","","W","",0,2,262,22
"3140",2,NA,0,150," 27G",27,96,0,16,20,18,21,19,16,0,160,NA,NA,160,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,41,151.856,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",1,3,270,22
"3141",1,NA,0,149," 28H",28,171,0,1,2,1,6,9,9,120,187,2,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,50,NA,41,281.751,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",1,1,267,22
"3142",1,NA,0,148," 28H",28,62,0,2,1,0,2,4,0,-43,148,12,NA,148,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,41,281.751,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",1,2,269,22
"3143",1,NA,0,NA," 29H",29,152,0,23,17,17,16,14,17,0,164,12,NA,164,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,281.751,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,1,270,22
"3144",1,NA,0,153," 29H",29,136,0,9,17,35,44,36,30,0,140,6,NA,140,4,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,41,281.751,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",0,2,269,22
"3145",1,NA,0,151," 30C",30,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,154,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,41,19.34,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",1,1,272,22
"3146",1,NA,0,150," 30C",30,106,0,4,14,20,16,10,0,0,150,12,NA,150,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,2,NA,1,NA,NA,1,NA,350,NA,41,19.34,NA,NA,NA,NA,NA,NA,NA,NA,"9","","C","9","","9","",1,2,258,22
"3147",1,NA,0,151," 31K",31,21,0,57,30,20,11,2,0,-64,149,12,NA,149,6,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,0,NA,41,20.061,NA,NA,NA,NA,NA,NA,NA,NA,"L","","K","E","","E","",1,1,273,22
"3148",1,NA,0,156," 32D",32,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,46.141,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,1,286,22
"3149",1,NA,0,150," 32D",32,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,41,46.141,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,2,272,22
"3150",2,1,0,157," 33D",33,170,0,50,61,61,50,41,20,-130,170,8,2,998,4,3,NA,NA,0,0,NA,NA,"L","R",NA,NA,NA,NA,1,NA,NA,NA,NA,3,2,250,60,41,46.141,0,24,46,23,8,0,-112,312,"Z","Z","D","A","A","W","W",1,1,281,22
"3151",1,3,0,149," 33D",33,148,0,2,5,9,9,9,11,0,150,11,0,150,1,3,NA,NA,0,0,1,NA,"F","T",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,340,998,41,46.141,NA,NA,NA,NA,NA,NA,NA,NA,"D","Y","D","E","D","W","O",1,2,283,22
"3152",1,NA,0,165," 34F",34,60,0,6,4,3,3,4,28,50,165,1,NA,165,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,41,331.242,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","W","",1,1,284,22
"3153",1,NA,0,151," 34F",34,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,41,331.242,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",1,2,265,22
"3154",1,2,0,146," 35G",35,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","9",NA,NA,NA,NA,1,NA,NA,NA,NA,1,3,NA,NA,41,632.734,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","G","9","9","9","9",NA,2,245,22
"3155",6,5,0,164," 36B",36,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,12,NA,3,3,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,53,58,0,0,41,18.417,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","B","E","E","W","W",1,1,299,22
"3156",1,2,0,174," 37D",37,236,0,7,17,15,14,11,9,-86,236,2,12,998,1,1,NA,NA,0,0,1,NA,"R","F",NA,NA,NA,NA,2,NA,1,NA,NA,2,3,50,0,41,30.293,13,1,10,6,6,17,0,183,"Z","D","D","E","E","W","W",1,1,401,22
"3157",1,NA,0,148," 37D",37,132,0,11,18,22,24,41,39,0,158,11,NA,158,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,41,30.293,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,2,319,22
"3158",2,NA,0,154," 37D",37,101,0,58,24,16,15,17,23,-27,155,12,NA,155,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,41,30.293,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","W","",1,3,257,22
"3159",2,3,0,150," 38D",38,56,1,0,0,10,17,22,0,48,153,2,4,153,1,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,3,4,50,110,41,30.293,4,1,4,1,0,0,-145,120,"Z","B","D","E","E","W","W",1,2,272,22
"3160",2,NA,0,151," 38D",38,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,998,1,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,110,NA,41,30.293,NA,NA,NA,NA,NA,NA,NA,NA,"F","","D","E","","E","",0,3,272,22
"3161",1,NA,0,155," 39E",39,200,0,0,2,2,15,15,0,125,243,2,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,70,NA,41,95.361,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",1,1,289,22
"3162",1,NA,0,158," 39E",39,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,41,95.361,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","L","","W","",0,2,279,22
"3163",2,1,0,NA," 40F",40,30,0,11,34,73,80,80,30,20,170,12,12,170,4,6,4,NA,2,4,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,52,52,0,10,41,217.467,NA,NA,NA,NA,NA,NA,NA,NA,"R","R","F","E","E","N","S",1,1,285,22
"3164",1,NA,0,NA," 41K",41,145,0,41,38,49,41,30,22,0,145,81,NA,145,3,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,41,20.061,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","E","","W","",1,1,229,22
"3165",1,2,0,152," 41K",41,24,0,5,0,0,0,0,0,-62,148,12,12,148,6,1,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,59,350,0,41,20.061,NA,NA,NA,NA,NA,NA,NA,NA,"L","D","K","E","E","E","W",1,2,273,22
"3166",1,2,0,146," 42D",42,141,0,2,2,3,17,17,6,116,214,2,3,998,2,1,NA,NA,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,50,90,41,22.87,2,8,9,12,5,3,-168,89,"Y","B","D","E","E","W","W",1,1,250,22
"3167",1,2,0,162," 42D",42,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,154,NA,NA,NA,NA,0,0,NA,NA,"F","L",NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,340,NA,41,22.87,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","D","E","9","W","9",NA,2,290,22
"3168",1,3,0,152," 43E",43,124,1,9,19,30,38,23,13,0,151,1,12,151,NA,NA,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,45,20,0,41,71.995,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","E","E","9","W","9",1,1,275,22
"3169",1,2,0,149," 43E",43,175,0,4,15,26,16,14,0,112,219,11,9,998,3,1,NA,NA,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,320,260,41,71.995,0,0,3,1,2,3,-119,171,"Y","D","E","E","E","W","W",1,2,259,22
"3170",1,NA,0,148," 45H",45,81,0,1,5,2,5,13,9,88,81,9,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,260,NA,41,581.878,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","E","","W","",1,1,257,22
"3171",1,NA,0,161," 45H",45,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,41,581.878,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",0,2,325,22
"3172",4,3,0,156," 46B",46,234,1,11,21,38,63,13,5,-50,320,9,12,998,4,8,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,58,42,270,0,41,18.417,NA,NA,NA,NA,NA,NA,NA,NA,"D","R","B","A","A","W","E",1,1,267,22
"3173",1,2,0,153," 47D",47,145,0,8,12,10,12,16,12,0,150,6,10,150,2,2,NA,NA,0,0,1,NA,"B","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,54,180,310,41,20.061,14,8,5,3,0,1,-172,80,"D","B","D","E","E","W","W",0,2,265,22
"3174",3,NA,0,NA," 47D",47,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,41,20.061,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",0,3,353,22
"3175",1,NA,0,151," 48E",48,100,0,0,9,18,24,21,11,0,150,12,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,44.207,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,1,266,22
"3176",2,NA,0,155," 48E",48,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,3,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,41,44.207,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",1,3,280,22
"3177",1,NA,0,146," 49F",49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,100.813,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,1,247,22
"3178",2,NA,0,161," 49F",49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,41,100.813,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","L","","U","",0,3,325,22
"3179",1,NA,0,153," 50G",50,150,0,21,24,29,27,12,0,0,150,81,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,41,192.571,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,1,274,22
"3180",1,2,0,156," 50G",50,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,12,998,1,2,NA,NA,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,68,340,0,41,192.571,NA,NA,NA,NA,NA,NA,NA,NA,"Y","R","G","E","E","W","E",1,2,290,22
"3181",3,1,0,147," 51H",51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,9,998,6,2,NA,NA,0,0,1,NA,"T","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,998,270,41,357.293,0,2,3,16,26,27,205,125,"Z","F","H","D","E","W","W",1,1,260,22
"3182",1,NA,0,154," 52D",52,45,0,3,7,15,29,30,1,38,160,12,NA,160,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,52,NA,0,NA,41,28.246,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","D","E","","W","",1,1,262,22
"3183",2,1,0,NA," 53D",53,160,0,NA,NA,NA,NA,NA,NA,NA,NA,0,3,998,4,2,NA,NA,0,0,1,NA,"T","R",NA,NA,NA,NA,1,NA,1,NA,NA,31,2,998,100,41,28.246,1,0,5,10,3,0,-190,80,"Y","B","D","D","E","O","W",1,1,276,22
"3184",1,NA,0,151," 53D",53,45,0,2,2,2,9,15,12,177,110,11,NA,998,2,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,330,NA,41,28.246,NA,NA,NA,NA,NA,NA,NA,NA,"F","","D","E","","W","",0,2,272,22
"3185",1,NA,0,156," 54E",54,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,88.92,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",0,1,270,22
"3186",1,NA,0,150," 55F",55,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,154,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,202.777,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",NA,1,285,22
"3187",1,NA,0,157," 55F",55,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,172,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,41,202.777,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","U","",0,2,319,22
"3188",1,NA,0,146," 56G",56,150,0,10,9,18,17,11,25,0,150,12,NA,150,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,387.343,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,1,260,22
"3189",1,NA,0,NA," 56G",56,146,0,20,19,19,17,9,8,0,150,6,NA,150,2,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,41,387.343,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,2,262,22
"3190",3,2,0,152," 57B",57,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,998,4,1,NA,NA,0,0,1,NA,"T","R",NA,NA,NA,NA,1,NA,1,NA,NA,31,3,998,110,41,18.417,NA,NA,NA,NA,NA,NA,NA,NA,"D","F","B","D","E","O","W",1,2,281,22
"3191",4,2,0,149," 57B",57,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2,11,998,3,2,NA,NA,0,0,NA,NA,"R","L",NA,NA,NA,NA,1,NA,NA,NA,NA,45,2,70,340,41,18.417,NA,NA,NA,NA,NA,NA,NA,NA,"P","Z","B","A","E","W","W",1,3,267,22
"3192",1,4,0,166," 58E",58,120,1,34,20,35,44,38,46,12,168,81,12,168,2,2,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,51,30,0,41,221.036,NA,NA,NA,NA,NA,NA,NA,NA,"D","L","E","E","E","W","E",1,1,303,22
"3193",1,NA,0,158," 59G",59,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,41,962.856,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",NA,2,276,22
"3194",1,NA,0,164," 60B",60,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,160,NA,NA,4,NA,1,4,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,18.417,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,1,291,22
"3195",2,1,0,174," 60B",60,156,0,9,3,5,4,5,17,10,180,12,6,180,1,2,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,3,1,0,180,41,18.417,8,5,3,3,7,8,0,180,"D","D","B","E","E","W","W",0,2,351,22
"3196",2,NA,0,156," 60B",60,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,41,18.417,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",0,3,333,22
"3197",1,2,0,156," 61K",61,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,51,20,70,41,20.061,NA,NA,NA,NA,NA,NA,NA,NA,"D","P","K","E","E","W","W",1,1,284,22
"3198",1,NA,0,144," 61K",61,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,998,NA,NA,NA,NA,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,290,NA,41,20.061,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","K","E","","W","",1,2,265,22
"3199",1,NA,0,154," 63F",63,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,0,0,NA,NA,"F","",NA,NA,NA,NA,1,NA,NA,NA,NA,50,NA,0,NA,41,176.662,NA,NA,NA,NA,NA,NA,NA,NA,"R","","F","E","","W","",0,1,270,22
"3200",1,NA,0,149," 64G",64,117,0,13,17,21,21,21,17,10,154,12,NA,154,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,337.458,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,1,262,22
"3201",1,2,0,151," 64G",64,138,0,6,3,3,2,0,2,0,140,6,12,142,1,1,NA,NA,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,41,337.458,0,1,1,1,1,0,0,142,"D","D","G","E","E","W","W",0,2,273,22
"3202",3,NA,0,156," 64G",64,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,3,NA,180,NA,41,337.458,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",0,4,284,22
"3203",2,1,0,157," 65K",65,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,3,1,0,NA,41,20.061,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","K","E","L","W","W",0,2,282,22
"3204",3,NA,0,150," 65K",65,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,41,20.061,NA,NA,NA,NA,NA,NA,NA,NA,"9","","K","9","","9","",NA,4,270,22
"3205",1,3,0,167," 66K",66,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,9,NA,NA,1,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,0,270,41,20.061,NA,NA,NA,NA,NA,NA,NA,NA,"9","L","K","9","E","9","E",1,1,400,22
"3206",1,NA,0,152," 67E",67,122,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,152,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,41,85.046,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",0,2,275,22
"3207",1,NA,0,153," 68G",68,150,0,21,16,8,4,2,4,0,150,70,NA,150,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,310,NA,41,370.47,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,1,265,22
"3208",1,NA,0,158," 68G",68,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,2,NA,NA,NA,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,40,NA,41,370.47,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","E","","W","",0,2,276,22
"3209",1,NA,0,144," 69H",69,122,0,0,4,7,8,9,9,12,146,12,NA,146,1,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,687.364,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,1,237,22
"3210",1,NA,0,155," 69H",69,130,0,6,13,25,14,13,4,-14,158,12,NA,158,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,41,687.364,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,2,272,22
"3211",1,NA,0,148," 72D",72,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,2,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,41,20.463,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",1,1,237,22
"3212",1,NA,0,153," 72D",72,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,2,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,41,20.463,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",0,2,265,22
"3213",1,2,0,155," 73D",73,154,0,2,38,37,34,27,8,0,154,1,2,154,2,1,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,20,70,41,20.463,0,8,8,5,2,0,-65,95,"D","P","D","E","E","W","W",1,2,266,22
"3214",1,NA,0,148," 74F",74,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,41,146.898,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",NA,1,272,22
"3215",1,NA,0,162," 74F",74,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,41,146.898,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","9","","9","",NA,2,290,22
"3216",2,1,0,157," 76D",76,25,0,0,23,46,36,16,0,-12,150,12,12,150,3,3,NA,NA,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,52,63,0,0,41,22.335,NA,NA,NA,NA,NA,NA,NA,NA,"C","R","D","E","W","N","N",1,1,281,22
"3217",1,2,0,NA," 77D",77,77,1,14,13,26,45,51,64,45,168,12,3,168,5,6,NA,NA,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,0,90,41,22.335,4,4,2,1,0,0,-183,66,"Z","B","D","E","E","W","E",1,1,282,22
"3218",2,NA,0,171," 77D",77,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,998,7,NA,NA,NA,0,0,NA,NA,"R","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,10,NA,41,22.335,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","S","",0,3,414,22
"3219",3,NA,0,148," 77D",77,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,41,22.335,NA,NA,NA,NA,NA,NA,NA,NA,"9","","D","9","","9","",NA,4,255,22
"3220",1,NA,0,150," 78E",78,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,0,0,NA,NA,"F","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,0,NA,41,70.311,NA,NA,NA,NA,NA,NA,NA,NA,"L","","E","E","","E","",1,1,267,22
"3221",1,NA,0,160," 78E",78,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,0,0,NA,NA,"9","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,41,70.311,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",NA,2,305,22
