"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FUELPRE1","FUELPRE2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","VEHNO","WHEELBAS","VERSION"
"830",2,3,0,141,"150H",150,17,1,5,5,10,17,26,37,71,160,12,9,160,3,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,52,68,0,280,8,1356.133,9,8,2,9,9,6,97,77,"R","Y","H","E","E","E","W",1,265,26
"831",1,NA,0,150,"151J",151,47,0,21,15,10,5,4,0,-53,152,12,NA,152,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,54,NA,350,NA,8,20.95,NA,NA,NA,NA,NA,NA,NA,NA,"L","","J","E","","W","",1,265,26
"832",1,NA,0,155,"152F",152,66,0,0,5,10,14,14,0,99,66,11,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,320,NA,8,1512.702,NA,NA,NA,NA,NA,NA,NA,NA,"F","","F","E","","W","",1,270,26
"833",1,NA,0,146,"152F",152,130,0,0,27,27,22,11,15,13,156,1,NA,156,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,8,1512.702,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,250,26
"834",1,3,0,146,"153H",153,130,1,0,0,0,7,0,0,5,140,12,9,140,1,2,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,49,0,260,8,4660.306,12,23,13,12,7,4,-193,76,"D","B","H","E","E","W","N",1,264,26
"835",1,NA,0,156,"154E",154,159,0,6,2,7,23,6,5,6,172,12,NA,172,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,8,726.689,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,278,26
"836",1,NA,0,158,"154E",154,88,0,0,5,12,20,25,29,31,150,1,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,17,NA,1,NA,NA,1,NA,20,NA,8,726.689,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",2,286,26
"837",2,3,0,155,"155H",155,80,1,10,15,17,20,11,8,166,80,1,1,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,20,20,8,4495.715,1,0,0,0,0,5,-5,162,"F","C","H","E","L","W","W",1,270,26
"838",1,NA,0,149,"156B",156,28,0,27,20,14,9,2,0,-56,140,12,NA,140,7,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,51,NA,0,NA,8,119.351,NA,NA,NA,NA,NA,NA,NA,NA,"L","","B","E","","E","",1,262,26
"839",1,NA,0,154,"157E",157,99,0,2,10,14,17,27,13,146,99,1,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,40,NA,8,268.72,NA,NA,NA,NA,NA,NA,NA,NA,"F","","E","E","","W","",2,278,26
"840",3,1,0,152,"158H",158,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,3,1,NA,NA,NA,0,0,0,1,NA,"U","F",NA,NA,NA,NA,1,NA,1,NA,NA,48,48,998,0,8,1662.456,0,1,1,1,0,0,0,140,"Y","D","H","D","L","W","W",1,271,26
"841",1,NA,0,141,"159F",159,86,0,17,14,17,13,4,2,-21,148,12,NA,148,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,8,378.152,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","E","","W","",1,238,26
"842",3,1,0,167,"159F",159,98,1,34,36,23,14,6,3,-182,190,1,11,998,3,2,NA,NA,NA,0,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,50,1,30,330,8,378.152,0,3,4,18,15,5,-142,178,"B","Z","F","E","E","W","W",2,365,26
"843",2,1,0,173,"160G",160,115,1,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,3,NA,NA,NA,NA,0,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,44,998,0,8,954.882,NA,NA,NA,NA,NA,NA,NA,NA,"Z","9","G","D","9","O","9",1,300,26
"844",1,NA,0,158,"161E",161,21,0,0,0,0,0,1,1,69,160,12,NA,160,7,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,17,NA,1,NA,NA,51,NA,0,NA,8,307.796,NA,NA,NA,NA,NA,NA,NA,NA,"R","","E","E","","E","",1,277,26
"845",1,NA,0,156,"162F",162,160,0,15,12,12,12,10,15,0,160,12,NA,160,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,8,149.719,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","M","","W","",1,262,26
"846",1,NA,0,172,"162F",162,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1,NA,NA,NA,NA,0,0,0,NA,NA,"B","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,180,NA,8,149.719,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","L","","W","",2,355,26
"847",2,1,0,156,"163H",163,160,0,9,13,15,14,11,0,0,160,NA,NA,160,NA,9,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,47,47,NA,NA,8,527.427,NA,NA,NA,NA,NA,NA,NA,NA,"D","L","H","E","H","W","9",1,286,26
"848",1,NA,0,152,"  1F",1,120,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,9,736.697,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","D","","O","",1,265,26
"849",1,NA,0,154,"  2H",2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,9,1958.169,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",2,273,26
"850",2,1,0,156,"  4H",4,202,1,1,11,13,5,2,0,-15,230,4,4,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,120,120,9,4139.401,NA,NA,NA,NA,NA,NA,NA,NA,"P","F","H","A","M","W","N",1,281,26
"851",1,3,0,159,"  5J",5,111,0,31,36,39,32,18,0,0,140,12,9,140,2,2,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,0,280,9,22.036,5,5,17,19,15,5,-195,73,"D","B","J","E","E","W","W",1,278,26
"852",1,2,0,150,"  5J",5,93,1,119,122,121,120,75,37,0,158,6,12,158,5,1,2,NA,NA,0,0,0,NA,NA,"B","F",4,NA,1,NA,1,NA,2,NA,NA,1,3,180,0,9,22.036,0,6,7,9,9,0,0,158,"D","Y","J","E","E","W","W",2,270,26
"853",1,NA,0,151,"  6F",6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,9,889.985,NA,NA,NA,NA,NA,NA,NA,NA,"9","","F","E","","9","",2,276,26
"854",1,2,0,154,"  7H",7,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","9",NA,NA,NA,NA,1,NA,1,NA,NA,1,63,NA,NA,9,2021.184,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","H","9","9","9","9",2,285,26
"855",2,4,0,155,"  8B",8,127,1,26,32,39,54,38,44,146,127,12,40,998,3,2,3,NA,NA,0,2,NA,NA,NA,"R","T",7,NA,1,NA,1,NA,NA,NA,NA,42,31,0,998,9,33.928,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","B","A","D","W","O",1,289,26
"856",3,2,0,166,"  9C",9,13,0,1,2,3,4,6,0,168,75,6,6,998,1,NA,NA,NA,NA,0,0,0,1,NA,"R","B",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,180,180,9,65.685,0,0,3,3,0,0,0,160,"F","9","C","E","9","N","9",3,282,26
"857",3,1,0,162," 11A",11,79,1,47,45,49,50,46,26,0,160,12,10,160,3,NA,6,NA,NA,0,0,0,2,NA,"F","L",1,NA,2,NA,1,NA,1,NA,NA,3,2,10,300,9,20.125,NA,NA,NA,NA,NA,NA,NA,NA,"D","F","A","E","9","W","9",1,305,26
"858",4,3,0,160," 12C",12,40,1,0,25,69,69,40,22,25,155,12,12,155,3,1,4,NA,NA,0,2,4,1,NA,"F","F",2,NA,1,NA,1,NA,1,NA,NA,41,43,0,0,9,48.965,NA,NA,NA,NA,NA,NA,NA,NA,"C","D","C","E","E","N","W",1,280,26
"859",4,1,0,149," 13K",13,40,1,17,65,73,75,70,21,-24,162,12,12,162,3,NA,2,NA,NA,0,0,0,6,NA,"F","F",5,NA,1,NA,1,NA,1,NA,NA,42,41,0,0,9,25.527,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","K","E","9","N","9",1,284,26
"860",1,NA,0,155," 17H",17,55,0,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,70,NA,9,3118.847,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","L","","W","",2,280,26
"861",1,2,0,158," 19B",19,117,0,25,30,34,35,34,31,0,154,12,12,154,2,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,0,350,9,20.125,0,2,6,3,10,0,-7,275,"D","D","B","E","E","W","W",2,284,26
"862",1,2,0,162," 21F",21,106,1,12,4,4,4,4,4,-137,106,11,0,998,1,2,NA,NA,NA,0,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,340,998,9,666.437,NA,NA,NA,NA,NA,NA,NA,NA,"B","D","F","L","A","W","O",2,303,26
"863",1,NA,0,153," 22H",22,21,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,148,5,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,40,NA,9,1513.498,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","E","",2,274,26
"864",1,NA,0,155," 23B",23,85,0,116,120,104,94,71,28,0,150,12,NA,150,5,NA,2,NA,1,0,2,4,1,NA,"F","",NA,NA,1,NA,1,NA,1,NA,NA,2,NA,0,NA,9,20.125,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,270,26
"865",1,NA,0,162," 23B",23,46,0,96,74,59,41,24,7,-5,162,12,NA,162,6,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,9,20.125,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","B","E","","W","",2,288,26
"866",2,1,0,153," 26C",26,28,0,14,3,10,28,11,8,14,168,12,12,168,2,3,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,63,0,0,9,26.264,NA,NA,NA,NA,NA,NA,NA,NA,"C","R","C","E","W","N","N",1,285,26
"867",1,NA,0,NA," 28C",28,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"F","",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,9,111.591,NA,NA,NA,NA,NA,NA,NA,NA,"9","","C","E","","9","",1,244,26
"868",1,NA,0,152," 28C",28,112,0,0,9,15,12,14,3,140,115,11,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,320,NA,9,111.591,NA,NA,NA,NA,NA,NA,NA,NA,"F","","C","E","","W","",2,269,26
"869",1,2,0,NA," 29B",29,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,NA,3,4,NA,1,0,0,0,7,NA,"L","R",5,NA,1,NA,1,NA,3,NA,NA,42,42,998,998,9,20.125,NA,NA,NA,NA,NA,NA,NA,NA,"D","F","B","A","E","W","N",1,297,26
"870",2,1,0,158," 31C",31,29,0,18,3,0,0,0,0,-58,143,12,12,143,6,6,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,3,10,10,9,37.408,0,0,0,0,0,3,65,143,"L","R","C","E","E","E","E",1,289,26
"871",2,NA,0,153," 31C",31,250,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,9,37.408,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",2,285,26
"872",1,2,0,172," 32F",32,34,0,6,4,0,0,0,2,-64,162,12,9,162,7,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,17,NA,1,NA,NA,1,1,0,270,9,2119.074,NA,NA,NA,NA,NA,NA,NA,NA,"L","B","F","E","E","E","W",2,330,26
"873",1,2,0,169," 34F",34,62,0,0,2,9,34,43,64,178,120,10,9,998,4,2,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,310,270,9,569.594,NA,NA,NA,NA,NA,NA,NA,NA,"F","B","F","E","E","W","E",1,270,26
"874",1,2,0,162," 34F",34,39,0,0,0,0,1,2,3,51,150,1,3,150,3,2,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,17,NA,1,NA,NA,1,1,30,90,9,569.594,NA,NA,NA,NA,NA,NA,NA,NA,"R","B","F","E","E","E","W",2,290,26
"875",1,NA,0,155," 36F",36,30,0,12,29,64,70,70,44,15,150,12,NA,150,4,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,51,NA,0,NA,9,1706.786,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","F","E","","N","",1,262,26
"876",1,NA,0,146," 38D",38,147,0,10,9,9,8,6,5,0,147,12,NA,147,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,9,474.178,NA,NA,NA,NA,NA,NA,NA,NA,"D","","D","E","","W","",2,260,26
"877",2,3,0,155," 39F",39,126,1,30,29,23,5,0,0,-18,162,1,12,162,3,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,17,NA,1,NA,NA,54,54,40,350,9,1815.778,7,9,10,10,NA,NA,-159,39,"D","B","F","E","E","W","E",2,289,26
"878",1,NA,0,156," 40C",40,NA,0,10,10,8,7,6,5,0,149,6,NA,149,2,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,9,178.252,NA,NA,NA,NA,NA,NA,NA,NA,"D","","C","E","","W","",2,262,26
"879",1,NA,0,156," 41G",41,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,270,NA,9,12311.278,NA,NA,NA,NA,NA,NA,NA,NA,"F","","G","E","","9","",2,270,26
"880",2,1,0,170," 43K",43,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,2,1,NA,NA,NA,0,0,0,1,NA,"T","U",NA,NA,NA,NA,1,NA,1,NA,NA,31,60,998,998,9,46.245,NA,NA,NA,NA,NA,NA,NA,NA,"P","F","K","D","L","O","W",1,353,26
"881",3,2,0,NA," 44B",44,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7,0,998,5,3,6,NA,NA,0,0,0,8,NA,"L","U",1,NA,1,NA,1,NA,8,NA,NA,3,61,220,998,9,53.841,NA,NA,NA,NA,NA,NA,NA,NA,"Z","F","B","A","D","W","W",1,253,26
"882",2,1,0,159," 45C",45,55,0,6,0,0,0,0,2,-49,141,12,6,141,1,2,NA,NA,NA,0,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,3,1,0,180,9,95.451,1,8,11,10,6,0,0,121,"Y","D","C","E","E","W","W",2,280,26
"883",1,NA,0,144," 46E",46,27,0,29,22,23,19,7,7,-56,140,11,NA,140,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,330,NA,9,1361.45,NA,NA,NA,NA,NA,NA,NA,NA,"L","","E","E","","E","",2,248,26
"884",1,NA,0,152," 49H",49,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,9,3141.688,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",1,268,26
"885",1,NA,0,173," 50E",50,40,0,7,2,15,23,29,62,60,160,6,NA,160,3,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,9,1251.223,NA,NA,NA,NA,NA,NA,NA,NA,"R","","E","A","","E","",2,300,26
"886",3,1,0,154," 51D",51,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"B","R",NA,NA,NA,NA,1,NA,NA,NA,NA,42,68,NA,NA,9,550.259,NA,NA,NA,NA,NA,NA,NA,NA,"9","9","D","9","9","9","9",1,266,26
"887",1,NA,0,155," 52A",52,40,0,10,26,42,21,13,10,-4,146,9,NA,998,3,NA,2,NA,NA,0,0,0,2,NA,"L","",5,NA,1,NA,1,NA,1,NA,NA,42,NA,270,NA,9,20.125,NA,NA,NA,NA,NA,NA,NA,NA,"P","","A","A","","N","",1,266,26
"888",1,2,0,148," 55G",55,118,0,3,4,14,10,17,4,150,120,2,12,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,60,10,9,3071.8,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Z","G","E","E","W","S",2,260,26
"889",1,NA,0,152," 56J",56,160,0,0,11,24,26,18,0,129,160,12,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,350,NA,9,79.987,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","J","A","","W","",1,260,26
"890",1,4,0,154," 57F",57,111,1,0,2,8,12,13,11,45,166,1,6,166,7,1,NA,NA,NA,0,0,0,1,NA,"F","B",NA,NA,NA,NA,1,NA,1,NA,NA,2,48,30,180,9,620.072,9,7,7,7,8,14,0,166,"D","D","F","A","E","A","W",1,278,26
"891",1,2,0,150," 58H",58,167,0,0,2,4,3,2,0,47,167,7,7,998,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"L","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,210,210,9,1408.203,NA,NA,NA,NA,NA,NA,NA,NA,"Y","F","H","E","L","S","S",2,267,26
"892",2,1,0,147," 59F",59,25,0,0,6,9,9,7,72,62,144,12,12,144,4,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,51,68,10,10,9,5513.814,NA,NA,NA,NA,NA,NA,NA,NA,"R","9","F","E","9","E","9",1,253,26
"893",1,NA,0,154," 60G",60,77,0,0,11,27,21,13,8,5,164,1,NA,164,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,9,4177.328,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,273,26
"894",1,NA,0,154," 60G",60,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,"F","",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,350,NA,9,4177.328,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","E","","W","",2,270,26
"895",4,5,0,170," 61B",61,90,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"U","L",NA,NA,NA,NA,1,NA,1,NA,NA,60,31,998,998,9,52.192,NA,NA,NA,NA,NA,NA,NA,NA,"F","D","B","D","A","W","O",1,299,26
"896",1,NA,0,150," 62F",62,246,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,998,NA,NA,NA,NA,NA,NA,0,0,1,1,"L","",NA,NA,NA,NA,1,15,1,1,NA,1,NA,340,NA,9,17631.223,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","A","","W","",2,270,26
"897",3,2,0,153," 63B",63,250,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,998,998,9,96.288,NA,NA,NA,NA,NA,NA,NA,NA,"Z","Y","B","A","A","W","W",1,320,26
"898",1,NA,0,149," 64B",64,152,0,25,35,42,35,21,9,2,152,3,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,100,NA,9,49.172,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","A","","W","",1,261,26
"899",1,NA,0,156," 64B",64,150,0,45,25,22,13,11,38,0,150,12,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,9,49.172,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",2,307,26
"900",3,2,0,155," 65B",65,118,1,13,10,17,18,11,7,0,118,1,0,118,2,3,NA,NA,NA,0,0,0,1,NA,"F","U",NA,NA,NA,NA,1,NA,1,NA,NA,2,68,20,998,9,61.986,NA,NA,NA,NA,NA,NA,NA,NA,"D","F","B","E","R","W","N",1,275,26
"901",3,NA,0,153," 65B",65,187,0,17,27,69,64,37,19,-21,187,10,NA,998,6,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,290,NA,9,61.986,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","A","","W","",2,262,26
"902",1,NA,0,153," 66H",66,110,0,0,7,16,16,8,0,0,150,12,NA,150,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,9,15602.495,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,262,26
"903",1,NA,0,156," 67E",67,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,998,NA,NA,NA,NA,NA,0,0,0,NA,NA,"L","",NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,320,NA,9,627.107,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,270,26
"904",1,NA,0,158," 67E",67,137,0,36,32,28,17,18,11,-10,156,12,NA,156,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,10,NA,9,627.107,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",2,278,26
"905",1,2,0,156," 68F",68,137,0,7,13,19,12,6,1,-27,210,2,6,998,2,1,NA,NA,NA,0,0,0,1,NA,"R","B",NA,NA,NA,NA,1,NA,1,NA,NA,1,68,70,170,9,14929.24,NA,NA,NA,NA,NA,NA,NA,NA,"Z","Z","F","E","E","W","W",2,262,26
"906",1,NA,0,153," 69D",69,30,0,0,0,0,0,28,58,172,107,2,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,70,NA,9,917.826,NA,NA,NA,NA,NA,NA,NA,NA,"F","","D","E","","E","",1,270,26
"907",1,NA,0,158," 69D",69,75,0,40,20,9,0,0,0,-38,150,12,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,9,917.826,NA,NA,NA,NA,NA,NA,NA,NA,"L","","D","E","","W","",2,285,26
"908",1,NA,0,146," 70G",70,65,0,0,0,0,2,5,8,38,150,1,NA,150,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,30,NA,9,2373.208,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,260,26
"909",1,NA,0,155," 70G",70,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,290,NA,9,2373.208,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",2,269,26
"910",2,1,0,155,"  2F",2,14,0,0,0,0,0,0,1,65,144,12,12,144,1,3,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,10,0,11,99.82,NA,NA,NA,NA,NA,NA,NA,NA,"R","R","F","E","W","E","N",1,271,26
"911",1,2,0,156,"  4J",4,130,0,0,14,4,24,7,5,150,130,11,12,998,2,1,NA,NA,NA,0,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,43,330,0,11,43.492,6,6,6,0,0,0,61,150,"Y","R","J","E","E","W","E",2,273,26
"912",1,5,0,158,"  7K",7,123,1,0,4,6,4,6,30,160,123,11,12,998,2,1,NA,NA,NA,0,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,41,320,0,11,48.207,10,4,2,1,0,0,-66,144,"F","L","K","E","E","W","N",1,289,26
"913",4,1,0,165,"  7K",7,130,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,998,2,2,NA,NA,NA,0,0,0,1,NA,"T","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,1,998,20,11,48.207,1,1,1,2,8,18,63,160,"D","R","K","D","E","O","E",2,353,26
"914",1,2,0,154,"  9E",9,84,0,8,3,7,6,1,0,-34,152,12,12,152,1,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,10,350,11,202.988,NA,NA,NA,NA,NA,NA,NA,NA,"Y","9","E","E","E","W","9",2,269,26
