"","ACCSEQ1","ACCSEQ2","ALTVEH","ORIGAVTW","CASEID","CASENO","DIRDAMW","DOCCDC","DVC1","DVC2","DVC3","DVC4","DVC5","DVC6","DVD","DVL","DOF1","DOF2","UNDENDW","EXTENT1","EXTENT2","FUELCAP1","FUELCAP2","FUELPRE1","FUELPRE2","FIRE","FIREORIG","FUELDAM1","FUELDAM2","GAD1","GAD2","FUELLOC1","FUELLOC2","FUELTNK1","FUELTNK2","FUELTYP1","FUELTYP2","FUELEAK1","FUELEAK2","FUELGT2","OBJCONT1","OBJCONT2","PDOF1","PDOF2","PSU","RATWGT","SDVC1","SDVC2","SDVC3","SDVC4","SDVC5","SDVC6","SDVD","SDVL","SHL1","SHL2","STRATIF","SVL1","SVL2","TDD1","TDD2","VEHNO","WHEELBAS","VERSION"
"1769",1,2,0,154," 55F",55,224,1,0,4,8,12,5,1,97,236,11,11,998,2,1,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,320,320,43,1366.568,0,0,2,1,1,0,-189,106,"Y","B","F","E","E","W","W",2,273,27
"1770",1,NA,0,139," 56H",56,144,0,3,1,1,0,3,7,0,148,12,NA,148,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,43,3184.47,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,312,27
"1771",1,2,0,157," 57K",57,180,0,0,11,72,64,50,0,0,280,9,9,998,5,1,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,280,270,43,35.009,0,5,9,3,1,0,-196,83,"P","B","K","E","E","W","W",1,279,27
"1772",1,2,0,153," 58F",58,71,0,0,9,19,21,7,0,-109,127,11,11,998,2,2,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,41,41,340,340,43,1241.523,4,7,8,12,18,15,66,97,"Z","Y","F","A","A","W","W",1,266,27
"1773",1,NA,0,154," 59H",59,250,0,1,9,8,7,2,0,-59,261,11,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,330,NA,43,2893.083,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,257,27
"1774",1,NA,0,142," 59H",59,18,0,19,2,0,1,0,0,-67,150,11,NA,150,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,43,2893.083,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","E","",2,265,27
"1775",1,NA,0,156," 60E",60,115,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,174,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,43,468.832,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",1,295,27
"1776",1,2,0,157," 60E",60,123,0,11,25,36,43,37,31,3,144,6,12,144,3,2,NA,NA,NA,0,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,43,468.832,2,6,17,27,33,11,0,144,"D","D","E","E","E","W","W",2,262,27
"1777",2,3,0,167," 60E",60,134,0,NA,NA,NA,NA,NA,NA,NA,NA,6,12,160,1,1,NA,NA,NA,0,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,4,180,350,43,468.832,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","E","E","E","W","W",3,295,27
"1778",3,4,0,143," 60E",60,144,0,4,4,5,7,7,8,0,144,6,12,144,1,1,NA,NA,NA,0,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,3,5,180,0,43,468.832,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","E","E","E","W","W",4,260,27
"1779",1,2,0,154," 61F",61,182,0,0,2,11,8,4,0,102,213,10,9,998,1,1,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,310,270,43,1114.591,3,7,3,3,2,0,-203,73,"Y","B","F","E","E","W","W",2,278,27
"1780",1,NA,0,156," 62G",62,80,0,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,330,NA,43,1923.056,NA,NA,NA,NA,NA,NA,NA,NA,"B","","G","W","","W","",1,266,27
"1781",1,NA,0,155," 62G",62,48,0,9,3,7,6,2,0,-46,152,12,NA,152,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,43,1923.056,NA,NA,NA,NA,NA,NA,NA,NA,"L","","G","E","","W","",2,272,27
"1782",3,2,0,156," 63F",63,15,1,2,1,0,0,0,0,-55,154,11,3,154,9,2,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,47,340,90,43,586.326,NA,NA,NA,NA,NA,NA,NA,NA,"L","B","F","A","E","E","N",1,272,27
"1783",1,NA,0,157," 64G",64,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"9","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,43,1011.616,NA,NA,NA,NA,NA,NA,NA,NA,"9","","G","9","","9","",1,295,27
"1784",1,NA,0,156," 64G",64,136,0,3,2,1,2,5,5,0,144,12,NA,144,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,350,NA,43,1011.616,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",2,270,27
"1785",1,NA,0,155," 66E",66,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,76,NA,NA,NA,43,329.882,NA,NA,NA,NA,NA,NA,NA,NA,"9","","E","9","","9","",1,274,27
"1786",1,NA,0,146," 67G",67,70,0,15,9,9,7,2,4,-22,114,11,NA,114,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,17,NA,1,NA,NA,2,NA,340,NA,43,1353.111,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",1,249,27
"1787",1,NA,0,153," 67G",67,177,0,0,2,3,6,8,0,-2,199,2,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,70,NA,43,1353.111,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","G","E","","W","",2,262,27
"1788",1,NA,0,170," 68H",68,84,0,18,26,22,11,5,0,-51,174,6,NA,174,2,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,170,NA,43,1827.523,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",1,315,27
"1789",1,NA,0,174," 68H",68,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,43,1827.523,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","W","",2,351,27
"1790",1,2,0,152," 69J",69,136,0,0,6,15,7,7,0,90,186,10,9,998,2,1,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,300,270,43,35.824,0,1,1,1,0,0,-179,60,"Y","B","J","A","E","W","W",1,260,27
"1791",1,2,0,166," 69J",69,175,0,11,15,26,22,10,7,0,176,1,3,176,1,1,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,20,90,43,35.824,0,1,1,1,1,0,79,74,"D","P","J","E","E","W","W",2,295,27
"1792",1,NA,0,152," 70K",70,120,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"T","",NA,NA,NA,NA,1,NA,1,NA,NA,31,NA,998,NA,43,35.009,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","D","","O","",1,268,27
"1793",1,NA,0,158," 71F",71,127,0,3,0,1,1,2,8,-11,150,12,NA,150,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,43,3782.773,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,328,27
"1794",2,1,0,158," 72A",72,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,0,NA,8,NA,NA,NA,NA,0,0,0,1,NA,"F","U",NA,NA,NA,NA,1,NA,1,NA,NA,42,60,0,998,43,39.429,NA,NA,NA,NA,NA,NA,NA,NA,"L","F","A","E","Z","S","W",1,278,27
"1795",3,NA,0,NA," 72A",72,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,140,NA,43,39.429,NA,NA,NA,NA,NA,NA,NA,NA,"9","","A","E","","9","",2,266,27
"1796",4,NA,0,140," 72A",72,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","",NA,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,43,39.429,NA,NA,NA,NA,NA,NA,NA,NA,"9","","A","9","","9","",3,263,27
"1797",1,3,0,155," 73G",73,209,1,0,9,22,12,8,13,51,285,3,0,998,2,2,NA,NA,NA,0,0,0,1,NA,"R","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,80,998,43,1158.623,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","G","E","A","W","O",1,266,27
"1798",1,2,0,156," 73G",73,139,0,16,18,15,12,11,16,-8,150,12,0,150,1,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,350,998,43,1158.623,NA,NA,NA,NA,NA,NA,NA,NA,"D","D","G","E","E","W","O",2,269,27
"1799",1,NA,0,152," 74H",74,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,NA,NA,43,1564.845,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",1,270,27
"1800",1,NA,0,170," 74H",74,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,NA,NA,43,1564.845,NA,NA,NA,NA,NA,NA,NA,NA,"9","","H","9","","9","",2,302,27
"1801",1,2,0,157," 75B",75,58,0,9,17,28,42,32,18,4,150,1,3,150,2,1,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,30,90,43,39.429,0,0,0,0,NA,NA,-224,21,"R","B","B","E","E","W","E",1,274,27
"1802",1,2,0,161," 75B",75,39,0,2,1,0,0,0,2,-27,162,11,9,162,1,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,340,270,43,39.429,3,4,6,6,3,4,-211,53,"L","B","B","E","E","E","N",2,357,27
"1803",1,NA,0,149," 76K",76,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,NA,NA,NA,NA,NA,0,0,0,NA,NA,"T","",NA,NA,NA,NA,1,NA,NA,NA,NA,31,NA,998,NA,43,35.009,NA,NA,NA,NA,NA,NA,NA,NA,"D","","K","9","","O","",1,284,27
"1804",1,2,0,160," 77H",77,88,0,0,2,7,19,8,36,168,132,2,3,998,3,1,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,60,90,43,6084.813,0,2,3,1,1,0,-161,115,"F","B","H","E","E","W","W",1,305,27
"1805",1,2,0,154," 77H",77,56,0,11,6,1,0,0,0,-36,148,11,9,148,1,1,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,330,270,43,6084.813,5,7,11,7,3,0,-154,114,"Y","Z","H","E","E","W","W",2,285,27
"1806",2,1,0,150," 78B",78,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,998,NA,NA,NA,NA,NA,0,0,0,NA,NA,"L","L",NA,NA,NA,NA,1,NA,NA,NA,NA,42,63,350,NA,43,120.159,NA,NA,NA,NA,NA,NA,NA,NA,"Z","F","B","E","W","W","9",1,276,27
"1807",1,NA,0,145," 79D",79,114,0,0,1,17,26,18,5,130,137,10,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,300,NA,43,51.243,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","D","E","","W","",1,253,27
"1808",1,NA,0,171," 79D",79,100,0,0,2,10,12,4,2,21,180,1,NA,180,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,30,NA,43,51.243,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","D","E","","W","",2,369,27
"1809",1,2,0,147," 80F",80,135,0,0,3,11,22,35,13,137,135,1,3,998,3,1,NA,NA,NA,0,0,0,1,NA,"R","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,40,100,43,518.21,0,3,2,0,0,0,-90,100,"Y","Z","F","E","E","W","W",1,266,27
"1810",1,2,0,142," 80F",80,142,0,11,15,22,26,28,32,0,150,12,NA,150,2,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,350,NA,43,518.21,NA,NA,NA,NA,NA,NA,NA,NA,"D","9","F","E","9","W","9",2,272,27
"1811",1,NA,0,159," 81H",81,115,0,13,6,4,2,0,7,-19,154,12,NA,154,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,10,NA,43,1207.569,NA,NA,NA,NA,NA,NA,NA,NA,"D","","H","E","","W","",1,290,27
"1812",2,1,0,152," 82F",82,144,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,998,2,2,NA,NA,NA,0,0,0,1,NA,"T","R",NA,NA,NA,NA,1,NA,1,NA,NA,31,2,998,40,43,687.91,0,5,19,17,12,0,4,224,"D","P","F","D","E","O","W",1,295,27
"1813",1,NA,0,163," 82F",82,127,0,7,7,7,6,5,4,0,164,70,NA,164,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,310,NA,43,687.91,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,279,27
"1814",2,1,0,152," 83G",83,134,0,0,0,0,2,4,1,-74,134,9,9,998,1,2,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,280,260,43,1186.884,0,6,10,16,8,1,93,161,"Z","Y","G","E","E","W","W",1,285,27
"1815",2,1,0,155," 83G",83,83,0,0,0,0,13,14,15,29,144,1,1,144,1,1,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,30,40,43,1186.884,2,0,1,0,1,10,169,102,"Z","F","G","E","E","W","W",2,270,27
"1816",2,1,0,149," 84H",84,47,0,6,6,7,7,10,104,54,148,12,NA,148,5,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,42,88,0,NA,43,1603.015,NA,NA,NA,NA,NA,NA,NA,NA,"R","9","H","E","9","W","9",1,273,27
"1817",2,1,0,156," 85E",85,104,0,11,23,30,25,15,2,-9,152,6,12,152,3,1,NA,NA,NA,0,0,0,1,NA,"B","F",NA,NA,NA,NA,1,NA,1,NA,NA,1,3,180,0,43,346.859,0,3,8,15,8,0,19,152,"Y","Z","E","E","E","W","W",2,255,27
"1818",1,NA,0,159," 85E",85,101,0,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,160,1,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,180,NA,43,346.859,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",3,279,27
"1819",1,NA,0,151," 87H",87,75,0,11,2,3,2,2,4,-36,148,11,NA,148,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,330,NA,43,1921.572,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",1,259,27
"1820",1,2,0,146," 87H",87,124,0,2,4,13,12,8,2,8,125,3,0,998,1,1,NA,NA,NA,0,0,0,1,NA,"R","T",NA,NA,NA,NA,1,NA,1,NA,NA,1,31,80,998,43,1921.572,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","H","E","D","W","O",2,220,27
"1821",2,3,0,167," 88B",88,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,998,9,NA,NA,NA,NA,0,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,42,42,260,NA,43,39.429,NA,NA,NA,NA,NA,NA,NA,NA,"Y","Y","B","A","A","W","W",1,365,27
"1822",1,NA,0,150," 89F",89,139,0,0,9,11,12,11,11,0,140,12,NA,140,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,43,1144.377,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,262,27
"1823",1,2,0,155," 90H",90,48,0,0,4,12,21,23,11,44,148,12,0,148,2,2,NA,NA,NA,0,0,0,1,NA,"F","L",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,0,998,43,2666.705,NA,NA,NA,NA,NA,NA,NA,NA,"Z","D","H","E","A","W","O",1,262,27
"1824",1,NA,0,152," 90H",90,60,0,94,88,67,46,28,8,-42,148,6,NA,148,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,180,NA,43,2666.705,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",2,270,27
"1825",1,NA,0,170," 91E",91,130,0,0,9,10,11,7,0,-151,222,1,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,43,319.676,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","E","E","","W","",1,299,27
"1826",1,NA,0,NA," 91E",91,102,0,20,24,17,19,16,6,-24,152,10,NA,152,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,310,NA,43,319.676,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","E","E","","W","",2,280,27
"1827",1,NA,0,154," 92F",92,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,NA,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,40,NA,43,759.991,NA,NA,NA,NA,NA,NA,NA,NA,"F","","F","9","","9","",1,272,27
"1828",1,NA,0,145," 92F",92,134,0,11,9,1,0,0,1,0,138,70,NA,138,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,310,NA,43,759.991,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,264,27
"1829",1,NA,0,162," 93H",93,60,0,3,1,0,0,0,11,51,154,12,NA,154,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,43,1770.983,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","H","E","","W","",1,286,27
"1830",1,NA,0,167," 93H",93,105,0,42,33,26,18,5,0,-34,170,5,NA,170,2,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,160,NA,43,1770.983,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","H","E","","W","",2,365,27
"1831",2,1,0,162," 94B",94,145,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,998,3,NA,NA,NA,NA,0,0,0,1,NA,"L","F",NA,NA,NA,NA,1,NA,1,NA,NA,31,61,998,NA,43,39.429,NA,NA,NA,NA,NA,NA,NA,NA,"P","R","B","A","E","O","9",1,270,27
"1832",2,1,0,155," 95J",95,143,0,NA,NA,NA,NA,NA,NA,NA,NA,0,12,998,6,9,NA,NA,NA,0,0,0,1,NA,"T","F",NA,NA,NA,NA,17,NA,1,NA,NA,31,1,998,10,43,35.824,0,0,0,1,2,8,65,152,"D","R","J","D","A","O","E",2,262,27
"1833",1,2,0,145," 96E",96,165,0,0,3,6,18,28,16,111,195,11,1,998,2,1,NA,NA,NA,0,0,0,1,NA,"L","F",NA,NA,NA,NA,17,NA,1,NA,NA,2,42,330,20,43,833.938,3,0,0,0,0,1,-47,156,"Y","L","E","E","E","W","W",1,249,27
"1834",1,NA,0,169," 96E",96,120,0,46,18,30,46,39,46,14,180,2,NA,180,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,60,NA,43,833.938,NA,NA,NA,NA,NA,NA,NA,NA,"D","","E","E","","W","",2,352,27
"1835",4,2,0,172," 97C",97,143,1,8,15,26,19,10,7,0,154,12,NA,154,2,NA,NA,NA,NA,0,0,0,1,NA,"F","F",NA,NA,NA,NA,1,NA,1,NA,NA,2,42,0,NA,43,35.824,NA,NA,NA,NA,NA,NA,NA,NA,"D","R","C","E","E","W","9",1,303,27
"1836",4,NA,0,154," 97C",97,213,0,0,3,13,6,3,0,5,275,9,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,17,NA,1,NA,NA,1,NA,270,NA,43,35.824,NA,NA,NA,NA,NA,NA,NA,NA,"P","","C","E","","W","",2,265,27
"1837",1,NA,0,148," 98F",98,57,0,0,0,17,27,5,2,80,153,2,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,1,NA,1,NA,NA,42,NA,50,NA,43,1748.569,NA,NA,NA,NA,NA,NA,NA,NA,"Y","","F","A","","W","",1,262,27
"1838",1,NA,0,158," 99H",99,34,0,3,1,NA,NA,NA,NA,-62,160,12,NA,160,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,0,NA,43,4074.637,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","E","",1,333,27
"1839",1,NA,0,158," 99H",99,35,0,0,1,1,1,3,3,54,148,6,NA,148,1,NA,NA,NA,NA,0,0,0,1,NA,"B","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,180,NA,43,4074.637,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","E","",2,264,27
"1840",1,2,0,151,"100E",100,132,0,7,6,16,21,20,23,0,140,1,3,140,2,1,NA,NA,NA,0,0,0,1,NA,"F","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,2,30,90,43,242.378,2,1,1,0,NA,NA,-85,35,"D","P","E","E","E","W","N",1,257,27
"1841",1,2,0,148,"100E",100,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,9,998,NA,1,NA,NA,NA,0,0,0,1,NA,"L","L",NA,NA,NA,NA,1,NA,1,NA,NA,1,1,300,270,43,242.378,NA,NA,NA,NA,NA,NA,NA,NA,"F","B","E","9","E","9","E",2,262,27
"1842",1,NA,0,152,"101G",101,112,0,0,2,3,4,4,4,0,142,10,NA,142,1,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,290,NA,43,994.187,NA,NA,NA,NA,NA,NA,NA,NA,"D","","G","E","","W","",1,260,27
"1843",1,NA,0,171,"101G",101,250,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,998,1,NA,NA,NA,NA,0,0,0,1,NA,"R","",NA,NA,NA,NA,17,NA,1,NA,NA,1,NA,30,NA,43,994.187,NA,NA,NA,NA,NA,NA,NA,NA,"Z","","G","E","","W","",2,295,27
"1844",1,NA,0,NA,"102H",102,45,0,9,1,0,0,0,0,-65,178,6,NA,178,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B","",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,190,NA,43,1342.757,NA,NA,NA,NA,NA,NA,NA,NA,"L","","H","E","","W","",2,359,27
"1845",1,NA,0,147,"104F",104,101,0,0,14,33,49,51,49,0,140,12,NA,140,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,350,NA,43,907.528,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",1,262,27
"1846",1,NA,0,164,"104F",104,114,0,6,54,53,45,35,23,42,158,11,NA,158,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,340,NA,43,907.528,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,291,27
"1847",1,NA,0,160,"105H",105,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,148,NA,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,2,NA,20,NA,43,2114.785,NA,NA,NA,NA,NA,NA,NA,NA,"R","","H","E","","E","",1,285,27
"1848",1,NA,0,153,"105H",105,44,0,0,0,0,0,1,33,154,56,10,NA,998,2,NA,NA,NA,NA,0,0,0,1,NA,"L","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,290,NA,43,2114.785,NA,NA,NA,NA,NA,NA,NA,NA,"F","","H","E","","W","",2,289,27
"1849",1,NA,0,141,"106B",106,112,0,143,141,141,138,136,102,-25,136,6,NA,136,7,NA,7,NA,1,0,0,0,3,NA,"B","",1,NA,1,NA,1,NA,2,NA,NA,2,NA,170,NA,43,39.429,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",1,257,27
"1850",1,NA,0,159,"106B",106,137,0,0,14,26,32,28,37,0,162,12,NA,162,2,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,0,NA,43,39.429,NA,NA,NA,NA,NA,NA,NA,NA,"D","","B","E","","W","",2,293,27
"1851",1,2,0,156,"107F",107,204,0,0,3,4,5,4,0,14,257,10,0,998,1,2,NA,NA,NA,0,0,0,1,NA,"L","R",NA,NA,NA,NA,1,NA,1,NA,NA,2,31,310,998,43,1465.13,NA,NA,NA,NA,NA,NA,NA,NA,"Y","D","F","E","A","W","O",1,270,27
"1852",1,NA,0,162,"107F",107,129,0,19,10,8,2,1,0,0,154,1,NA,154,3,NA,NA,NA,NA,0,0,0,1,NA,"F","",NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,20,NA,43,1465.13,NA,NA,NA,NA,NA,NA,NA,NA,"D","","F","E","","W","",2,307,27
