"","AAIS","AAIS08","AINJSER","AINJSER8","AINJURED","AINJURD8","ALCINV","ATREAT","CASEID","CASENO","DAYWEEK","DRGINV","EVENTS","MANCOLL","MONTH","PSU","PSUSTRAT","RATWGT","STRATIF","TIME","VEHFORMS","YEAR","VERSION","ADMINSS"
"2046",NA,NA,NA,NA,NA,NA,2,NA," 83H",83,7,2,3,0,8,76,12,461.125,"H",1525,1,2015,28,0
"2047",0,0,0,0,0,0,2,0," 84G",84,2,2,2,0,8,76,12,903.559,"G",1930,1,2015,28,0
"2048",3,3,1,1,1,1,2,3," 85E",85,1,1,2,0,8,76,12,67.522,"E",634,1,2015,28,0
"2049",NA,NA,NA,NA,NA,NA,NA,NA," 86F",86,4,NA,2,0,8,76,12,302.493,"F",627,1,2015,28,0
"2050",NA,NA,NA,NA,NA,NA,2,NA," 87H",87,3,2,2,0,8,76,12,749.328,"H",1720,1,2015,28,0
"2051",1,1,0,0,1,1,2,4," 88E",88,7,2,1,1,9,76,12,73.953,"E",955,2,2015,28,0
"2052",2,1,0,0,1,1,NA,4," 89F",89,5,1,2,4,9,76,12,356.787,"F",1428,2,2015,28,0
"2053",NA,NA,NA,NA,NA,NA,2,NA," 90H",90,6,2,2,0,9,76,12,883.822,"H",2030,1,2015,28,0
"2054",NA,NA,NA,NA,NA,NA,2,NA," 91H",91,2,2,1,0,9,76,12,1268.093,"H",915,1,2015,28,0
"2055",NA,NA,NA,NA,NA,NA,NA,NA," 92K",92,4,NA,1,2,9,76,12,124.327,"K",1712,2,2015,28,0
"2056",NA,NA,NA,NA,NA,NA,NA,NA," 93D",93,5,NA,1,0,6,76,12,124.327,"D",530,1,2015,28,0
"2057",NA,NA,NA,NA,NA,NA,2,NA," 94H",94,4,2,2,4,9,76,12,2651.467,"H",1935,2,2015,28,0
"2058",2,2,0,0,1,1,1,3," 95K",95,2,1,3,0,9,76,12,124.327,"K",1810,1,2015,28,0
"2059",0,0,0,0,0,0,2,0," 96H",96,2,2,1,0,9,76,12,634.046,"H",503,1,2015,28,0
"2060",NA,NA,NA,NA,NA,NA,2,NA," 97H",97,5,2,3,0,9,76,12,634.046,"H",1551,1,2015,28,0
"2061",NA,NA,NA,NA,NA,NA,NA,NA," 98F",98,3,NA,1,4,9,76,12,170.637,"F",1635,2,2015,28,0
"2062",0,0,0,0,0,0,2,0," 99G",99,3,2,4,0,10,76,12,225.071,"G",1620,1,2015,28,0
"2063",0,0,0,0,0,0,2,0,"100H",100,2,2,2,0,9,76,12,422.698,"H",724,1,2015,28,0
"2064",2,2,0,0,1,1,NA,4,"101D",101,5,NA,1,4,10,76,12,124.327,"D",1019,2,2015,28,0
"2065",0,0,0,0,0,0,NA,0,"102G",102,6,NA,1,0,9,76,12,184.149,"G",725,2,2015,28,0
"2066",NA,NA,NA,NA,NA,NA,NA,NA,"103H",103,3,NA,1,0,10,76,12,345.844,"H",1721,1,2015,28,0
"2067",1,1,0,0,1,1,NA,4,"104B",104,2,NA,2,4,9,76,12,142.912,"B",1731,2,2015,28,0
"2068",NA,NA,NA,NA,NA,NA,NA,NA,"105F",105,2,NA,1,0,10,76,12,255.956,"F",1909,1,2015,28,0
"2069",NA,NA,NA,NA,NA,NA,NA,NA,"106H",106,1,NA,1,0,10,76,12,634.046,"H",1426,2,2015,28,0
"2070",NA,NA,NA,NA,NA,NA,NA,NA,"107F",107,1,NA,1,1,10,76,12,290.393,"F",1816,2,2015,28,0
"2071",0,0,0,0,0,0,NA,0,"108G",108,4,NA,1,4,10,76,12,383.03,"G",1231,2,2015,28,0
"2072",0,0,0,0,0,0,2,0,"109H",109,1,2,1,0,10,76,12,719.355,"H",2203,1,2015,28,0
"2073",NA,NA,NA,NA,NA,NA,NA,NA,"110F",110,5,NA,1,4,10,76,12,152.953,"F",1136,2,2015,28,0
"2074",NA,NA,NA,NA,NA,NA,2,NA,"111H",111,3,2,1,0,10,76,12,378.891,"H",603,1,2015,28,0
"2075",0,0,0,0,0,0,2,0,"112H",112,6,2,1,0,10,76,12,378.891,"H",2242,1,2015,28,0
"2076",NA,NA,NA,NA,NA,NA,NA,NA,"113K",113,3,NA,2,0,11,76,12,124.327,"K",2340,1,2015,28,0
"2077",3,3,1,1,1,1,2,3,"114K",114,3,2,5,0,11,76,12,124.327,"K",1846,1,2015,28,0
"2078",1,1,0,0,2,2,1,4,"115F",115,7,NA,1,0,11,76,12,551.933,"F",1032,1,2015,28,0
"2079",1,1,0,0,1,1,NA,4,"116F",116,2,NA,1,1,11,76,12,387.811,"F",934,2,2015,28,0
"2080",0,0,0,0,0,0,2,0,"117G",117,6,2,1,0,11,76,12,511.526,"G",14,1,2015,28,0
"2081",NA,NA,NA,NA,NA,NA,NA,NA,"118H",118,6,NA,1,0,11,76,12,960.676,"H",2137,1,2015,28,0
"2082",2,2,0,0,1,1,2,4,"119E",119,3,2,2,0,11,76,12,102.891,"E",1202,2,2015,28,0
"2083",NA,NA,NA,NA,NA,NA,NA,NA,"120F",120,5,NA,2,0,11,76,12,496.399,"F",139,1,2015,28,0
"2084",0,0,0,0,0,0,2,0,"121H",121,6,2,1,0,11,76,12,1229.666,"H",905,1,2015,28,0
"2085",0,0,0,0,0,0,NA,0,"122D",122,3,NA,1,1,11,76,12,124.327,"D",1733,2,2015,28,0
"2086",NA,NA,NA,NA,NA,NA,2,NA,"123H",123,6,2,1,0,10,76,12,172.922,"H",2235,1,2015,28,0
"2087",0,0,0,0,0,0,NA,0,"124H",124,4,NA,1,4,11,76,12,172.922,"H",951,2,2015,28,0
"2088",2,2,0,0,1,1,NA,3,"125J",125,6,NA,1,4,11,76,12,249.678,"J",1631,2,2015,28,0
"2089",NA,NA,NA,NA,NA,NA,1,NA,"126K",126,1,NA,3,0,12,76,12,125.542,"K",729,1,2015,28,0
"2090",2,2,0,0,1,1,NA,4,"127K",127,4,NA,1,4,11,76,12,125.542,"K",1152,2,2015,28,0
"2091",3,3,1,1,2,2,NA,3,"128F",128,2,NA,1,4,12,76,12,217.174,"F",811,2,2015,28,0
"2092",NA,NA,NA,NA,NA,NA,NA,NA,"129F",129,7,NA,3,0,10,76,12,217.174,"F",1431,1,2015,28,0
"2093",NA,NA,NA,NA,NA,NA,2,NA,"130H",130,3,2,1,NA,12,76,12,537.979,"H",1227,2,2015,28,0
"2094",NA,NA,NA,NA,NA,NA,NA,NA,"131D",131,3,NA,1,4,12,76,12,124.327,"D",1708,2,2015,28,0
"2095",NA,NA,NA,NA,NA,NA,NA,NA,"132F",132,7,NA,1,0,12,76,12,465.374,"F",633,1,2015,28,0
"2096",NA,NA,NA,NA,NA,NA,2,NA,"133H",133,4,2,2,0,12,76,12,1152.812,"H",2000,1,2015,28,0
"2097",2,2,0,0,2,2,NA,3,"134E",134,1,1,2,4,12,76,12,67.522,"E",1612,2,2015,28,0
"2098",3,2,1,0,1,1,NA,3,"135E",135,4,NA,2,4,12,76,12,67.522,"E",1316,2,2015,28,0
"2099",NA,NA,NA,NA,NA,NA,NA,NA,"136H",136,5,NA,2,0,12,76,12,806.968,"H",1910,1,2015,28,0
"2100",1,1,0,0,2,2,2,4,"  1E",1,7,NA,1,4,1,78,12,35.475,"E",1252,2,2015,28,0
"2101",NA,NA,NA,NA,NA,NA,2,NA,"  2H",2,6,2,1,4,1,78,12,121.133,"H",1153,2,2015,28,0
"2102",0,0,0,0,0,0,2,4,"  3E",3,6,2,1,4,1,78,12,40.543,"E",1836,2,2015,28,0
"2103",NA,NA,NA,NA,NA,NA,2,NA,"  4H",4,2,NA,1,1,1,78,12,484.532,"H",1727,2,2015,28,0
"2104",NA,NA,NA,NA,NA,NA,2,NA,"  5K",5,7,2,3,0,1,78,12,65.319,"K",1413,1,2015,28,0
"2105",2,1,0,0,1,1,2,4,"  6E",6,6,NA,1,4,1,78,12,200.179,"E",1711,2,2015,28,0
"2106",0,0,0,0,0,0,2,0,"  7G",7,5,2,1,1,1,78,12,1273.856,"G",1244,2,2015,28,0
"2107",3,3,2,2,4,4,NA,1,"  8B",8,6,1,1,2,1,78,12,75.083,"B",1905,2,2015,28,0
"2108",1,1,0,0,2,2,2,4,"  9K",9,3,2,2,0,1,78,12,68.367,"K",1632,1,2015,28,0
"2109",2,2,0,0,1,1,2,3," 10K",10,3,2,1,0,1,78,12,68.367,"K",520,1,2015,28,0
"2110",0,0,0,0,0,0,2,0," 11K",11,6,2,2,4,1,78,12,65.319,"K",1202,3,2015,28,0
"2111",3,3,1,1,1,1,2,3," 12K",12,7,NA,8,0,1,78,12,65.319,"K",707,1,2015,28,0
"2112",NA,NA,NA,NA,NA,NA,2,NA," 13F",13,7,2,3,4,1,78,12,1760.389,"F",1526,3,2015,28,0
"2113",1,1,0,0,1,1,2,4," 14E",14,6,2,1,4,1,78,12,81.085,"E",1551,2,2015,28,0
"2114",1,1,0,0,1,1,2,4," 15F",15,1,2,1,0,1,78,12,391.198,"F",822,1,2015,28,0
"2115",7,9,0,0,1,1,2,0," 16G",16,3,2,1,4,2,78,12,515.992,"G",729,2,2015,28,0
"2116",0,0,0,0,0,0,NA,4," 17E",17,6,NA,1,4,1,78,12,42.908,"E",925,2,2015,28,0
"2117",2,1,0,0,1,1,2,4," 18F",18,6,2,5,0,2,78,12,207.009,"F",1759,1,2015,28,0
"2118",1,1,0,0,2,2,2,0," 19H",19,3,2,1,4,2,78,12,512.797,"H",1224,2,2015,28,0
"2119",NA,NA,NA,NA,NA,NA,2,NA," 20B",20,1,2,2,0,1,78,12,75.083,"B",1750,1,2015,28,0
"2120",NA,NA,NA,NA,NA,NA,1,NA," 21K",21,7,2,2,0,1,78,12,65.319,"K",2240,1,2015,28,0
"2121",7,9,0,0,1,1,2,0," 22G",22,4,NA,2,4,2,78,12,2225.216,"G",1258,2,2015,28,0
"2122",0,0,0,0,0,0,NA,0," 23F",23,2,NA,1,4,2,78,12,252.648,"F",1230,2,2015,28,0
"2123",1,1,0,0,1,1,2,0," 24G",24,4,2,1,1,2,78,12,333.245,"G",1021,2,2015,28,0
"2124",NA,NA,NA,NA,NA,NA,2,NA," 25H",25,2,2,1,4,2,78,12,625.854,"H",831,2,2015,28,0
"2125",1,1,0,0,1,1,2,4," 26E",26,5,2,2,4,2,78,12,280.757,"E",2017,3,2015,28,0
"2126",2,2,0,0,1,1,2,3," 27J",27,3,2,3,0,3,78,12,45.912,"J",1241,1,2015,28,0
"2127",NA,NA,NA,NA,NA,NA,NA,NA," 28D",28,2,NA,2,0,2,78,12,152.063,"D",305,3,2015,28,0
"2128",3,2,1,0,1,1,NA,3," 29K",29,3,NA,1,4,3,78,12,65.319,"K",1120,2,2015,28,0
"2129",2,2,0,0,2,2,2,4," 30F",30,3,2,1,4,3,78,12,672.371,"F",1444,2,2015,28,0
"2130",0,0,0,0,0,0,2,0," 31H",31,1,2,1,0,3,78,12,1665.58,"H",710,1,2015,28,0
"2131",3,2,1,0,1,1,NA,3," 32J",32,1,NA,1,0,3,78,12,45.912,"J",1600,1,2015,28,0
"2132",NA,NA,NA,NA,NA,NA,2,NA," 33D",33,2,2,2,1,3,78,12,88.834,"D",1936,2,2015,28,0
"2133",1,1,0,0,1,1,1,4," 34E",34,2,2,1,1,3,78,12,172.306,"E",1825,2,2015,28,0
"2134",1,1,0,0,1,1,2,4," 35F",35,1,NA,1,0,3,78,12,342.298,"F",1600,1,2015,28,0
"2135",0,0,0,0,0,0,2,0," 36G",36,6,2,1,0,3,78,12,451.493,"G",2010,1,2015,28,0
"2136",NA,NA,NA,NA,NA,NA,2,NA," 37H",37,2,2,1,0,3,78,12,847.932,"H",1940,1,2015,28,0
"2137",NA,NA,NA,NA,NA,NA,2,NA," 38D",38,1,2,2,0,3,78,12,65.319,"D",758,1,2015,28,0
"2138",NA,NA,NA,NA,NA,NA,NA,NA," 39F",39,6,NA,2,0,2,78,12,506.112,"F",411,1,2015,28,0
"2139",0,0,0,0,0,0,2,0," 40H",40,4,2,1,4,3,78,12,1253.727,"H",708,2,2015,28,0
"2140",1,1,0,0,1,1,1,4," 41D",41,2,NA,2,0,3,78,12,65.319,"D",601,3,2015,28,0
"2141",0,0,0,0,0,0,2,0," 42F",42,7,2,1,4,3,78,12,440.097,"F",2342,2,2015,28,0
"2142",NA,NA,NA,NA,NA,NA,2,NA," 43H",43,5,NA,1,1,4,78,12,1090.198,"H",1235,2,2015,28,0
"2143",1,1,1,1,1,1,1,1," 44B",44,1,2,1,0,3,78,12,75.083,"B",649,1,2015,28,0
"2144",NA,NA,NA,NA,NA,NA,NA,NA," 45K",45,1,NA,2,1,3,78,12,65.319,"K",1312,2,2015,28,0
"2145",0,0,0,0,0,0,2,0," 46G",46,2,2,1,NA,2,78,12,2096.218,"G",1215,2,2015,28,0
"2146",NA,NA,NA,NA,NA,NA,2,NA," 47K",47,5,NA,1,0,4,78,12,65.319,"K",216,1,2015,28,0
"2147",7,9,0,0,1,1,2,4," 48E",48,7,2,1,0,4,78,12,172.306,"E",703,1,2015,28,0
"2148",0,0,0,0,0,0,2,0," 49G",49,2,2,1,0,4,78,12,1096.483,"G",2325,1,2015,28,0
"2149",NA,NA,NA,NA,NA,NA,2,NA," 50D",50,3,2,2,0,4,78,12,65.319,"D",611,1,2015,28,0
"2150",NA,NA,NA,NA,NA,NA,2,NA," 51F",51,4,2,1,4,4,78,12,591.686,"F",1141,2,2015,28,0
"2151",0,0,0,0,0,0,2,0," 52H",52,1,2,3,0,4,78,12,1465.71,"H",535,1,2015,28,0
"2152",1,1,0,0,4,4,2,4," 53F",53,4,2,2,0,5,78,12,73.35,"F",530,1,2015,28,0
"2153",NA,NA,NA,NA,NA,NA,2,NA," 54H",54,6,2,1,1,2,78,12,181.7,"H",2319,2,2015,28,0
"2154",NA,NA,NA,NA,NA,NA,2,NA," 55H",55,3,2,2,4,5,78,12,181.7,"H",649,2,2015,28,0
"2155",2,2,0,0,1,1,NA,4," 56D",56,6,NA,2,0,5,78,12,65.319,"D",30,2,2015,28,0
"2156",NA,NA,NA,NA,NA,NA,2,NA," 57F",57,1,2,1,4,5,78,12,579.461,"F",1631,2,2015,28,0
"2157",NA,NA,NA,NA,NA,NA,2,NA," 58H",58,3,2,1,4,5,78,12,1435.427,"H",1444,2,2015,28,0
"2158",1,1,0,0,1,1,2,4," 59E",59,4,1,1,0,5,78,12,50.678,"E",1922,1,2015,28,0
"2159",7,9,0,0,1,1,2,4," 60F",60,5,1,2,0,4,78,12,244.499,"F",149,1,2015,28,0
"2160",NA,NA,NA,NA,NA,NA,1,NA," 61H",61,1,NA,3,0,4,78,12,605.665,"H",318,1,2015,28,0
"2161",0,0,0,0,0,0,2,0," 62K",62,5,2,2,4,5,78,12,65.319,"K",1424,2,2015,28,0
"2162",2,2,0,0,4,4,2,4," 63E",63,7,2,1,4,5,78,12,63.348,"E",2057,2,2015,28,0
"2163",1,1,0,0,2,2,2,5," 64H",64,4,2,1,4,5,78,12,757.082,"H",1012,2,2015,28,0
"2164",NA,NA,NA,NA,NA,NA,NA,NA," 65B",65,6,NA,2,0,5,78,12,75.083,"B",1837,2,2015,28,0
"2165",NA,NA,NA,NA,NA,NA,2,NA," 66D",66,1,2,1,0,3,78,12,74.464,"D",1209,1,2015,28,0
"2166",1,1,0,0,2,2,2,4," 67F",67,2,NA,2,1,5,78,12,696.821,"F",1558,2,2015,28,0
"2167",2,1,0,0,1,1,2,4," 68E",68,4,2,1,4,6,78,12,47.3,"E",1416,2,2015,28,0
"2168",NA,NA,NA,NA,NA,NA,NA,NA," 69F",69,2,NA,1,1,6,78,12,228.199,"F",1900,2,2015,28,0
"2169",NA,NA,NA,NA,NA,NA,2,NA," 70H",70,3,2,1,1,6,78,12,565.288,"H",1214,2,2015,28,0
"2170",1,1,0,0,1,1,2,4," 71F",71,4,2,2,4,6,78,12,374.898,"F",801,2,2015,28,0
"2171",NA,NA,NA,NA,NA,NA,2,NA," 72F",72,5,2,1,4,6,78,12,374.898,"F",1546,2,2015,28,0
"2172",0,0,0,0,0,0,2,0," 73G",73,6,2,1,1,6,78,12,494.492,"G",858,2,2015,28,0
"2173",3,3,1,1,1,1,1,3," 74K",74,5,2,5,0,6,78,12,65.319,"K",2149,1,2015,28,0
"2174",0,0,0,0,0,0,2,0," 75H",75,5,NA,1,4,6,78,12,635.949,"H",1703,2,2015,28,0
"2175",NA,NA,NA,NA,NA,NA,2,NA," 76H",76,4,2,1,5,6,78,12,635.949,"H",1758,2,2015,28,0
"2176",7,9,0,0,1,1,NA,3," 77K",77,7,NA,2,0,6,78,12,65.319,"K",1331,1,2015,28,0
"2177",NA,NA,NA,NA,NA,NA,NA,NA," 78F",78,6,1,1,0,6,78,12,281.173,"F",938,1,2015,28,0
"2178",NA,NA,NA,NA,NA,NA,2,NA," 79H",79,5,2,2,1,6,78,12,696.515,"H",1725,3,2015,28,0
"2179",1,1,0,0,2,2,2,4," 80E",80,3,2,1,4,7,78,12,83.112,"E",615,2,2015,28,0
"2180",1,1,0,0,1,1,2,4," 81E",81,6,2,2,4,7,78,12,83.112,"E",1739,2,2015,28,0
"2181",NA,NA,NA,NA,NA,NA,1,NA," 82F",82,4,NA,1,0,5,78,12,400.978,"F",59,2,2015,28,0
"2182",NA,NA,NA,NA,NA,NA,1,NA," 83K",83,3,2,2,0,7,78,12,65.319,"K",1334,1,2015,28,0
"2183",1,1,0,0,1,1,2,4," 84F",84,5,2,2,4,7,78,12,391.198,"F",717,2,2015,28,0
"2184",0,0,0,0,0,0,2,0," 85G",85,2,2,1,4,7,78,12,515.992,"G",1048,2,2015,28,0
"2185",7,9,0,0,1,1,1,4," 86D",86,5,2,3,0,7,78,12,65.319,"D",330,1,2015,28,0
"2186",NA,NA,NA,NA,NA,NA,2,NA," 87E",87,3,2,3,0,7,78,12,98.823,"E",1419,1,2015,28,0
"2187",NA,NA,NA,NA,NA,NA,2,NA," 88F",88,1,2,1,0,7,78,12,476.772,"F",2344,1,2015,28,0
"2188",NA,NA,NA,NA,NA,NA,2,NA," 89K",89,3,2,1,0,7,78,12,65.319,"K",0,1,2015,28,0
"2189",NA,NA,NA,NA,NA,NA,2,NA," 90K",90,3,2,3,0,7,78,12,65.319,"K",2256,1,2015,28,0
"2190",1,1,0,0,1,1,2,4," 91E",91,2,NA,2,4,7,78,12,146.967,"E",1722,2,2015,28,0
"2191",2,2,0,0,1,1,NA,3," 92K",92,7,NA,2,0,8,78,12,65.319,"K",1725,1,2015,28,0
"2192",1,1,0,0,2,2,NA,4," 93E",93,5,NA,1,4,7,78,12,152.541,"E",837,2,2015,28,0
"2193",0,0,0,0,0,0,2,0," 94H",94,4,2,2,0,7,78,12,1823.053,"H",1619,1,2015,28,0
"2194",1,1,0,0,1,1,NA,4," 95D",95,3,NA,2,0,8,78,12,65.319,"D",1215,2,2015,28,0
"2195",NA,NA,NA,NA,NA,NA,2,NA," 96F",96,6,2,1,4,8,78,12,207.824,"F",1426,2,2015,28,0
"2196",NA,NA,NA,NA,NA,NA,2,NA," 97H",97,5,NA,3,0,8,78,12,514.816,"H",1900,1,2015,28,0
"2197",4,3,2,2,2,2,1,1," 98B",98,6,2,1,0,7,78,12,75.083,"B",2336,1,2015,28,0
"2198",NA,NA,NA,NA,NA,NA,NA,NA," 99K",99,6,NA,1,0,7,78,12,65.319,"K",1241,1,2015,28,0
"2199",0,0,0,0,0,0,2,0,"100G",100,3,2,1,0,8,78,12,2515.462,"G",2016,1,2015,28,0
"2200",7,9,1,1,1,1,NA,1,"101B",101,5,NA,5,0,8,78,12,75.083,"B",1107,1,2015,28,0
"2201",NA,NA,NA,NA,NA,NA,2,NA,"102F",102,1,2,1,5,8,78,12,158.924,"F",1539,2,2015,28,0
"2202",NA,NA,NA,NA,NA,NA,1,NA,"103H",103,6,NA,1,0,8,78,12,393.682,"H",143,1,2015,28,0
"2203",NA,NA,NA,NA,NA,NA,2,NA,"104B",104,3,2,2,0,8,78,12,75.083,"B",1931,1,2015,28,0
"2204",0,0,0,0,0,0,2,4,"105F",105,5,NA,4,4,8,78,12,391.198,"F",718,3,2015,28,0
"2205",NA,NA,NA,NA,NA,NA,2,NA,"106H",106,6,2,1,1,9,78,12,969.065,"H",1113,2,2015,28,0
"2206",3,4,1,1,1,1,1,1,"107A",107,5,NA,1,NA,8,78,12,75.083,"A",2023,2,2015,28,0
"2207",2,2,0,0,2,2,2,3,"108D",108,7,2,1,2,9,78,12,66.626,"D",614,2,2015,28,0
"2208",NA,NA,NA,NA,NA,NA,2,NA,"109H",109,7,NA,2,4,9,78,12,1544.447,"H",934,2,2015,28,0
"2209",7,9,0,0,2,2,2,4,"110E",110,1,2,1,0,9,78,12,65.882,"E",850,1,2015,28,0
"2210",NA,NA,NA,NA,NA,NA,2,NA,"111F",111,4,NA,1,4,9,78,12,317.848,"F",1356,2,2015,28,0
"2211",NA,NA,NA,NA,NA,NA,2,NA,"112H",112,5,2,2,1,9,78,12,787.365,"H",900,2,2015,28,0
"2212",1,1,0,0,1,1,NA,4,"113E",113,5,NA,1,4,9,78,12,52.368,"E",837,2,2015,28,0
"2213",0,0,0,0,0,0,2,0,"114F",114,7,2,2,4,9,78,12,252.648,"F",1536,2,2015,28,0
"2214",NA,NA,NA,NA,NA,NA,1,NA,"115H",115,7,NA,1,1,10,78,12,625.854,"H",1555,2,2015,28,0
"2215",2,2,0,0,4,4,2,3,"116E",116,3,2,2,4,9,78,12,42.232,"E",1146,2,2015,28,0
"2216",0,0,0,0,0,0,2,0,"117G",117,5,NA,1,4,9,78,12,268.746,"G",834,2,2015,28,0
"2217",NA,NA,NA,NA,NA,NA,2,NA,"118H",118,4,2,1,NA,9,78,12,504.721,"H",1522,2,2015,28,0
"2218",3,3,1,1,1,1,2,3,"119C",119,1,1,1,1,9,78,12,45.912,"C",1300,2,2015,28,0
"2219",NA,NA,NA,NA,NA,NA,1,NA,"120D",120,1,2,3,1,9,78,12,86.221,"D",1932,2,2015,28,0
"2220",NA,NA,NA,NA,NA,NA,2,NA,"121H",121,5,NA,5,0,10,78,12,1998.696,"H",1711,1,2015,28,0
"2221",1,1,0,0,1,1,2,4,"122F",122,6,2,1,4,10,78,12,195.599,"F",1501,2,2015,28,0
"2222",0,0,0,0,0,0,2,0,"123F",123,6,NA,1,4,10,78,12,195.599,"F",1554,2,2015,28,0
"2223",0,0,0,0,0,0,2,0,"124G",124,1,2,1,0,10,78,12,257.996,"G",851,1,2015,28,0
"2224",NA,NA,NA,NA,NA,NA,NA,NA,"125K",125,2,NA,1,4,8,78,12,65.319,"K",1511,2,2015,28,0
"2225",3,2,1,0,1,1,2,3,"126F",126,2,2,3,0,9,78,12,220.049,"F",414,1,2015,28,0
"2226",0,0,0,0,0,0,2,0,"127G",127,4,NA,1,NA,9,78,12,290.246,"G",1348,2,2015,28,0
"2227",NA,NA,NA,NA,NA,NA,2,NA,"128B",128,1,2,2,0,10,78,12,75.083,"B",648,1,2015,28,0
"2228",0,0,0,0,0,0,2,0,"129G",129,2,NA,1,1,10,78,12,209.622,"G",1829,2,2015,28,0
"2229",NA,NA,NA,NA,NA,NA,2,NA,"130H",130,4,2,1,4,10,78,12,393.682,"H",1242,2,2015,28,0
"2230",NA,NA,NA,NA,NA,NA,2,NA,"131B",131,7,NA,1,0,10,78,12,75.083,"B",1531,1,2015,28,0
"2231",NA,NA,NA,NA,NA,NA,2,NA,"132F",132,2,2,1,4,10,78,12,256.723,"F",1139,2,2015,28,0
"2232",0,0,0,0,0,0,2,0,"133H",133,5,NA,2,0,11,78,12,635.949,"H",1357,1,2015,28,0
"2233",1,1,0,0,1,1,1,4,"134D",134,6,2,2,4,10,78,12,65.319,"D",2309,2,2015,28,0
"2234",0,0,0,0,0,0,2,0,"135G",135,2,NA,1,0,11,78,12,241.871,"G",1525,1,2015,28,0
"2235",0,0,0,0,0,0,1,0,"136H",136,7,2,1,4,10,78,12,454.249,"H",232,2,2015,28,0
"2236",NA,NA,NA,NA,NA,NA,2,NA,"137D",137,2,NA,4,4,11,78,12,65.319,"D",1852,2,2015,28,0
"2237",1,1,0,0,1,1,2,4,"138E",138,3,2,1,4,11,78,12,93.755,"E",1154,2,2015,28,0
"2238",NA,NA,NA,NA,NA,NA,2,NA,"139H",139,6,NA,1,1,11,78,12,1120.481,"H",1450,2,2015,28,0
"2239",0,0,0,0,0,0,1,4,"141F",141,1,2,1,0,10,78,12,342.298,"F",938,1,2015,28,0
"2240",0,0,0,0,0,0,NA,0,"142H",142,6,NA,1,0,11,78,12,847.932,"H",1613,2,2015,28,0
"2241",NA,NA,NA,NA,NA,NA,NA,NA,"143K",143,7,NA,2,0,12,78,12,65.319,"K",523,1,2015,28,0
"2242",NA,NA,NA,NA,NA,NA,2,NA,"144F",144,4,2,1,1,11,78,12,892.42,"F",2052,2,2015,28,0
"2243",NA,NA,NA,NA,NA,NA,2,NA,"145H",145,1,NA,1,0,11,78,12,2210.679,"H",1351,1,2015,28,0
"2244",NA,NA,NA,NA,NA,NA,2,NA,"146D",146,3,2,1,0,12,78,12,65.319,"D",17,1,2015,28,0
"2245",NA,NA,NA,NA,NA,NA,2,NA,"147F",147,3,NA,1,1,12,78,12,611.246,"F",736,2,2015,28,0
"2246",0,0,0,0,0,0,2,0,"148H",148,2,2,1,0,12,78,12,1514.163,"H",523,1,2015,28,0
"2247",NA,NA,NA,NA,NA,NA,NA,NA,"149F",149,3,NA,1,4,10,78,12,464.547,"F",2339,2,2015,28,0
"2248",NA,NA,NA,NA,NA,NA,2,NA,"150H",150,3,2,1,0,12,78,12,1150.764,"H",1604,1,2015,28,0
"2249",NA,NA,NA,NA,NA,NA,NA,NA,"151H",151,3,NA,1,0,10,78,12,1150.764,"H",1447,1,2015,28,0
"2250",1,1,0,0,1,1,2,4,"152E",152,6,2,1,1,12,78,12,42.232,"E",459,2,2015,28,0
"2251",1,1,0,0,1,1,2,4,"153F",153,7,NA,1,4,12,78,12,203.749,"F",1203,2,2015,28,0
"2252",0,0,0,0,0,0,2,0,"154G",154,5,2,1,1,12,78,12,268.746,"G",1817,2,2015,28,0
"2253",4,4,2,2,4,5,NA,1,"155B",155,3,1,2,0,11,78,12,75.083,"B",104,1,2015,28,0
"2254",2,2,0,0,2,2,NA,3,"156C",156,7,NA,3,0,12,78,12,45.912,"C",101,1,2015,28,0
"2255",0,0,0,0,0,0,NA,6,"157F",157,2,NA,1,2,12,78,12,1418.091,"F",2022,2,2015,28,0
"2256",0,0,0,0,0,0,NA,0,"  1G",1,3,NA,3,6,1,79,10,14.608,"G",945,2,2015,28,0
"2257",NA,NA,NA,NA,NA,NA,NA,NA,"  2H",2,2,NA,6,5,1,79,10,39.299,"H",645,2,2015,28,0
"2258",4,3,1,1,3,3,1,3,"  3J",3,1,NA,9,1,1,79,10,9.498,"J",2310,6,2015,28,0
"2259",1,1,0,0,1,1,1,4,"  4E",4,2,NA,1,4,1,79,10,28.037,"E",3,2,2015,28,0
"2260",1,1,0,0,3,3,1,4,"  5E",5,1,NA,1,4,1,79,10,9.355,"E",2100,2,2015,28,0
"2261",1,1,0,0,2,2,NA,4,"  6F",6,1,NA,4,4,1,79,10,6.13,"F",2230,2,2015,28,0
"2262",NA,NA,NA,NA,NA,NA,NA,NA,"  7H",7,7,NA,1,4,1,79,10,8.742,"H",1635,2,2015,28,0
"2263",NA,NA,NA,NA,NA,NA,NA,NA,"  8B",8,3,NA,2,0,1,79,10,5.836,"B",1950,1,2015,28,0
"2264",1,1,0,0,1,1,2,0,"  9H",9,7,NA,2,4,1,79,10,497.786,"H",2350,2,2015,28,0
"2265",2,2,0,0,1,1,2,3," 10J",10,7,NA,2,0,1,79,10,9.498,"J",1400,1,2015,28,0
"2266",1,1,0,0,1,1,1,4," 11F",11,2,NA,1,4,2,79,10,162.294,"F",1745,2,2015,28,0
