"","VERSION","TEXT71","PSU","CASENO","STRATIF","LINENO","CASEID"
"2328",27,"negotiating the left curve.  The vehicle lost control and departed the road on",12,29,"H",2," 29H"
"2329",27,"the right side.  The front contacted a temporary yield sign and then a concrete",12,29,"H",3," 29H"
"2330",27,"wall before coming to rest.",12,29,"H",4," 29H"
"2331",27,"Vehicle #1 was traveling south and was intending a left hand turn into a",12,30,"F",1," 30F"
"2332",27,"driveway.  Vehicle #2 was traveling north and was intending a straight path.",12,30,"F",2," 30F"
"2333",27,"The front of Vehicle #2 contacted the right side of vehicle #1.  Both vehicles",12,30,"F",3," 30F"
"2334",27,"rotated and the contacted again with the left side of Vehicle #2 contacting the",12,30,"F",4," 30F"
"2335",27,"right side of Vehicle #1.",12,30,"F",5," 30F"
"2336",27,"Vehicle #1 was traveling north and intending to turn left at the intersection.",12,31,"H",1," 31H"
"2337",27,"Vehicle #2 was traveling south intending a straight path through intersection.",12,31,"H",2," 31H"
"2338",27,"Vehicle #1 front impacted Vehicle #2 left side.",12,31,"H",3," 31H"
"2339",27,"Vehicle #1 was traveling west and was intending a straight path.  Vehicle #2 was",12,32,"F",1," 32F"
"2340",27,"a parked vehicle facing east.  The front of vehicle #1 contacted the front of",12,32,"F",2," 32F"
"2341",27,"Vehilce #2.",12,32,"F",3," 32F"
"2342",27,"Vehicle #1 was traveling north bound intending a straight path.  Vehicle #2 and",12,33,"G",1," 33G"
"2343",27,"Vehicle #3 were parked off road to the right of the pathway of Vehicle #1.",12,33,"G",2," 33G"
"2344",27,"Vehicle #1 impacted the rear-end of Vehicle #2.  Vehicle #2 was pushed into",12,33,"G",3," 33G"
"2345",27,"Vehicle #3, the front of Vehicle #2 impacted the rear of Vehicle #3.",12,33,"G",4," 33G"
"2346",27,"Vehicle #1 was traveling south on a 3 lane expressway and was intending on",12,34,"H",1," 34H"
"2347",27,"negotiating the left curve on the road.  A non-contact vehicle moved over into",12,34,"H",2," 34H"
"2348",27,"her causing her to hit her brakes.  The dirver lost control and departed the",12,34,"H",3," 34H"
"2349",27,"road and rolled over 6 quarter turns before coming to rest on its top.",12,34,"H",4," 34H"
"2350",27,"Vehicle #1 was traveling west and was intending on going straight through the",12,35,"F",1," 35F"
"2351",27,"intersection.  Vehicle #2 was traveling north and was also intending a straight",12,35,"F",2," 35F"
"2352",27,"path.  The front of Vehicle #1 contacted the right side of Vehicle #2.  Both",12,35,"F",3," 35F"
"2353",27,"vehicles rotated and the left side of Vehicle #1 contacted the right side of",12,35,"F",4," 35F"
"2354",27,"Vehicle #2.  Vehicle #2 then went off road on the north west corner of the",12,35,"F",5," 35F"
"2355",27,"intersection and came to rest in a lawn.  Vehicle #1 traveled north on the road",12,35,"F",6," 35F"
"2356",27,"and then departed the road on the east side.  The front of Vehicle #1 then",12,35,"F",7," 35F"
"2357",27,"contacted a small tree and then a chain link fence before coming to rest.",12,35,"F",8," 35F"
"2358",27,"Vehicle #1 was traveling north bound when the vehicle went off road to the",12,36,"H",1," 36H"
"2359",27,"right.  Vehicle #1 went off road right into a ditch and the front of the vehicle",12,36,"H",2," 36H"
"2360",27,"impacted a culvert and came to final rest.",12,36,"H",3," 36H"
"2361",27,"Vehicle #1 was intending to drive across the west bound traffic lane and proceed",12,37,"D",1," 37D"
"2362",27,"east bound.  Vehicle #2 was traveling westbound intending a straight path. The",12,37,"D",2," 37D"
"2363",27,"front of Vehicle #2 impacted the left side of Vehicle #1.",12,37,"D",3," 37D"
"2364",27,"Vehicle #1 was backing out of a driveway and attempting to head west.  Vehicle",12,38,"F",1," 38F"
"2365",27,"#2 was traveling east and was intending a straight path.  The front of Vehicle",12,38,"F",2," 38F"
"2366",27,"#2 contacted the left side of Vehicle #1.",12,38,"F",3," 38F"
"2367",27,"Vehicle #1 was traveling west and was intending on turning left at the",12,39,"H",1," 39H"
"2368",27,"intersection.  Vehicle #2 was traveling north and and intending a straight path.",12,39,"H",2," 39H"
"2369",27,"The front of Vehicle #1 contacted the right side of Vehicle #2.",12,39,"H",3," 39H"
"2370",27,"Vehicle #1 was stopped in roadway headed east on a two lane roadway.  Vehicle #2",12,40,"F",1," 40F"
"2371",27,"was traveling east intending a straight path.  Vehicle #2 front contacted the",12,40,"F",2," 40F"
"2372",27,"rear of Vehicle #1.",12,40,"F",3," 40F"
"2373",27,"Vehicle #1 was traveling west and was intending a straight path.  Vehicle #2 was",12,41,"H",1," 41H"
"2374",27,"traveling north and was also intending a straight path.  The front of Vehicle",12,41,"H",2," 41H"
"2375",27,"#2 contacted the left side of Vehicle #1.  Vehicle #1 then went off road on the",12,41,"H",3," 41H"
"2376",27,"right side where it rolled over 6 quarter turns before coming to rest on its",12,41,"H",4," 41H"
"2377",27,"right side.",12,41,"H",5," 41H"
"2378",27,"Vehicle #1 was traveling north and was intending a straight path.  The vehicle",12,42,"K",1," 42K"
"2379",27,"departed the road on the right side where the right side of the front bumper",12,42,"K",2," 42K"
"2380",27,"contacted a bridge wall.  The vehicle re-entered the road and crossed back over",12,42,"K",3," 42K"
"2381",27,"to the left and departed the road on the left side.  The front then contacted a",12,42,"K",4," 42K"
"2382",27,"concrete traffic barrier before coming to rest.",12,42,"K",5," 42K"
"2383",27,"Vehicle #1 was travling north and was intending on turning left at the",12,43,"F",1," 43F"
"2384",27,"intersection.  Vehicle #2 was traveling east and was intending a straight path.",12,43,"F",2," 43F"
"2385",27,"The front of Vehicle #2 contacted the left side of Vehicle #1.",12,43,"F",3," 43F"
"2386",27,"Vehicle #1 was traveling north bound on a 4 lane roadway intending a straight",12,44,"G",1," 44G"
"2387",27,"path.  Vehicle #1 hit a puddle and lost control, crossing lanes to the left and",12,44,"G",2," 44G"
"2388",27,"impacted the concrete barrier with the front of the vehicle then rotated counter",12,44,"G",3," 44G"
"2389",27,"clockwise causing surface scratching to the bumper before coming to final rest.",12,44,"G",4," 44G"
"2390",27,"Vehicle #1 was traveling southbound intending a straight path.  Vehicle #1 went",12,45,"K",1," 45K"
"2391",27,"off the roadway to the right, rolled over 4 quarter turns until resting on it's",12,45,"K",2," 45K"
"2392",27,"tires at final rest.",12,45,"K",3," 45K"
"2393",27,"Vehicle #1 was traveling west and was intending a straight path.  Vehicle #2 was",12,46,"G",1," 46G"
"2394",27,"traveling east and was also intending a straight path.  A non-contact vehicle",12,46,"G",2," 46G"
"2395",27,"was also traveling east and was stopped waiting to make a left turn.  V2 swerved",12,46,"G",3," 46G"
"2396",27,"left to avoid the non-contact vehicle and the front of Vehicle #2 contacted the",12,46,"G",4," 46G"
"2397",27,"front of Vehicle #1.",12,46,"G",5," 46G"
"2398",27,"Vehicle #1 was traveling east bound intending a straight path.  Vehicle #1 went",12,47,"F",1," 47F"
"2399",27,"off the road to the right, struck a ditch and overturned.",12,47,"F",2," 47F"
"2400",27,"Vehicle #1 was traveling north and was intending to negotiate the left curve.  A",12,48,"G",1," 48G"
"2401",27,"deer ran out in the road and the front of the vehicle contacted the deer.  The",12,48,"G",2," 48G"
"2402",27,"vehicle continued to travel to the right shoulder when the front contacted a",12,48,"G",3," 48G"
"2403",27,"construction arrow sign. The sign then landed on top of the vehicle before the",12,48,"G",4," 48G"
"2404",27,"vehicle came to rest on the right shoulder of the road.",12,48,"G",5," 48G"
"2405",27,"Vehicle #1 was traveling north and was intending on negotiating the right curve.",12,49,"H",1," 49H"
"2406",27,"The travel trailer it was towing started to sway and then spun the vehicle",12,49,"H",2," 49H"
"2407",27,"around counter clockwise.  The travel trailer rolled over onto its right side",12,49,"H",3," 49H"
"2408",27,"where it came to rest in the left travel lane. Vehicle #1 came to rest in the",12,49,"H",4," 49H"
"2409",27,"left lane facing south.",12,49,"H",5," 49H"
"2410",27,"Vehicle #1 was traveling west and at the intersection was intending on going",12,50,"B",1," 50B"
"2411",27,"straight.  Vehicle #2 was traveling north and was intending a straight path.",12,50,"B",2," 50B"
"2412",27,"The front of Vehicle #2 contacted the left side of Vehicle #1.  Vehicle #2 then",12,50,"B",3," 50B"
"2413",27,"went off road on the north east corner of the intersection where the right side",12,50,"B",4," 50B"
"2414",27,"contacted a small tree.  Vehicle #1 spun around counter clockwise and came to",12,50,"B",5," 50B"
"2415",27,"rest near the north west corner of the intersection facing east.",12,50,"B",6," 50B"
"2416",27,"Vehicle #1 was traveling east bound intending to turn left into private drive.",12,51,"H",1," 51H"
"2417",27,"Vehicle #2 was traveling west bound intending a straight path.  Vehicle #1 front",12,51,"H",2," 51H"
"2418",27,"impacted the front of Vehicle #2.",12,51,"H",3," 51H"
"2419",27,"V1 was traveling northbound on two-lane, one-way traffic roadway.  V1 lost",13,24,"D",1," 24D"
"2420",27,"control due to weather/road conditions and rolled over.",13,24,"D",2," 24D"
"2421",27,"V1 was traveling eastbound on five-lane roadway, preparing to make a left turn.",13,25,"D",1," 25D"
"2422",27,"V2 was headed westbound on same roadway.  The front of V1 contacted the front",13,25,"D",2," 25D"
"2423",27,"of V2 when attempting turn.",13,25,"D",3," 25D"
"2424",27,"V1 was traveling west on a 2lane, 2way, non-divided roadway with a -3%grade. A",13,26,"H",1," 26H"
"2425",27,"deer ran into the roadway and contacted the front of V1.",13,26,"H",2," 26H"
"2426",27,"V1 was traveling south on a 2lane, 2way roadway. V1 departed the roadway to the",13,27,"B",1," 27B"
"2427",27,"left side where it stuck a tree with its rear bumper, v1 then rotated striking",13,27,"B",2," 27B"
"2428",27,"2more trees with its left side. V1 then struck another tree with its front",13,27,"B",3," 27B"
"2429",27,"bumper before coming to rest.",13,27,"B",4," 27B"
"2430",27,"V2 was southbound on roadway, slowing in preparation to make a left turn.  V1",13,28,"F",1," 28F"
"2431",27,"was southbound on same roadway behind V2.  The front of V1 contacted the back of",13,28,"F",2," 28F"
"2432",27,"V2.",13,28,"F",3," 28F"
"2433",27,"V1 was traveling south on a 2lane, 2way, non-divided roadway approaching a sign",13,29,"K",1," 29K"
"2434",27,"controlled intersection. V2 was traveling east on a 2lane, 2way, non-divided",13,29,"K",2," 29K"
"2435",27,"roadway entering the same intersection as V1. V1 contacted V2 in the front left",13,29,"K",3," 29K"
"2436",27,"with its front bumper.  V1 then rotated and struck a curb with its tire causing",13,29,"K",4," 29K"
"2437",27,"it to roll onto its right side. V2 also rotated, and rolled into a power pole",13,29,"K",5," 29K"
"2438",27,"before coming to rest.",13,29,"K",6," 29K"
"2439",27,"V1 was traveling east bound on three-lane roadway.  V2 was traveling northbound",13,30,"F",1," 30F"
"2440",27,"on intersecting roadway.  The front of V1 contacted the left of V2, pushing V2",13,30,"F",2," 30F"
"2441",27,"to make contact with a stop sign.",13,30,"F",3," 30F"
"2442",27,"V1 was traveling northbound on roadyway.  V2 was behind V1, also traveling",13,31,"H",1," 31H"
"2443",27,"north.  V1 turned into a driveway and made a U-turn.  The front of V2 contacted",13,31,"H",2," 31H"
"2444",27,"the left front of V1.",13,31,"H",3," 31H"
"2445",27,"V1 was traveling westbound on a two-lane roadway approaching intersection.  V2",13,32,"F",1," 32F"
"2446",27,"was traveling southbound on a one-way traffic roadway approaching same",13,32,"F",2," 32F"
"2447",27,"intersection.  The front of V2 contacted the right side of V1.",13,32,"F",3," 32F"
"2448",27,"V1 was traveling east on a 5lane (with center turn lane) 2way roadway entering a",13,33,"F",1," 33F"
"2449",27,"sign controlled intersection. V2 was traveling north on a 2lane, 2way roadway",13,33,"F",2," 33F"
"2450",27,"entering the same sign controlled intersection as V1. The front of V1 contacted",13,33,"F",3," 33F"
"2451",27,"the left rear of V2.",13,33,"F",4," 33F"
"2452",27,"V1 was traveling east on a 2lane, 2way roadway. V1 left the roadway to the right",13,34,"H",1," 34H"
"2453",27,"side where it 1st struck a group of signs with its left side. V1 continued on",13,34,"H",2," 34H"
"2454",27,"striking a fire hydrant, before coming to rest.",13,34,"H",3," 34H"
"2455",27,"V1 was traveling north on a 5lane 9 (with center turn lane), 2way roadway. V2",13,35,"D",1," 35D"
"2456",27,"was stopped in the center turn lane facing south on the same roadway as V1. The",13,35,"D",2," 35D"
"2457",27,"front of V1 contacted the front of V2. V1 the rolled 2quarter turns coming to",13,35,"D",3," 35D"
"2458",27,"rest on its roof.",13,35,"D",4," 35D"
"2459",27,"V1 was northbound at intersection, beginning to turn right.  V2 was traveling",13,36,"H",1," 36H"
"2460",27,"eastbound on five-lane roadway.  The front of V2 contacted the left of V1.",13,36,"H",2," 36H"
"2461",27,"V1 was traveling southbound on two-lane roadway.  V1 lost control, ran off",13,37,"H",1," 37H"
"2462",27,"roadway to the right and struck a utility pole.",13,37,"H",2," 37H"
"2463",27,"V1 was traveling north on a 2lane, 2way roadway entering a sign controlled",13,38,"D",1," 38D"
"2464",27,"intersection. V2 was traveling east on a 2lane, 2way roadway entering the same",13,38,"D",2," 38D"
"2465",27,"intersection as V2. The front of V2 contacted the left rear of V1. V1 rotated",13,38,"D",3," 38D"
"2466",27,"counterclockwise, and struck a curb with its left front tire before coming to",13,38,"D",4," 38D"
"2467",27,"rest.",13,38,"D",5," 38D"
"2468",27,"V1 and V2 were both southbound on a 2lane, 2way roadway. V1 was contacted in the",13,39,"F",1," 39F"
"2469",27,"rear by the front of V2.",13,39,"F",2," 39F"
"2470",27,"V1 and V2 were both traveling northbound on a two-lane, one-way roadway.  V2",13,40,"F",1," 40F"
"2471",27,"began to turn left, contacting the right side of V1.  V1 then departed the",13,40,"F",2," 40F"
"2472",27,"roadway and contacted a fire hydrant with the left side and the tree with the",13,40,"F",3," 40F"
"2473",27,"front.",13,40,"F",4," 40F"
"2474",27,"V1 was southbound on a two-lane roadway that dead ends into a building.  The",13,41,"F",1," 41F"
"2475",27,"front of V1 contacted a tree in front of the building.",13,41,"F",2," 41F"
"2476",27,"V1 was traveling south on a 2lane, 1way non-divided highway. A deer ran into the",13,42,"H",1," 42H"
"2477",27,"roadway and was struck with V1's front bumper.",13,42,"H",2," 42H"
"2478",27,"V1 was traveling east on a 5lane, with center turn lane, 2way roadway entering a",13,43,"F",1," 43F"
"2479",27,"light controlled intersection. V2 was traveling north on a 5lane, with center",13,43,"F",2," 43F"
"2480",27,"turn lane, 2way roadway entering the same intersection as V1. The front of V2",13,43,"F",3," 43F"
"2481",27,"contacted the right side of V1. V1 then continued on and struck a concrete wall",13,43,"F",4," 43F"
"2482",27,"with its front bumper.",13,43,"F",5," 43F"
"2483",27,"V1 was traveling east on a 2lane, 2way roadway. V1 departed the roadway to the",13,44,"H",1," 44H"
"2484",27,"right side where it rolled over.",13,44,"H",2," 44H"
"2485",27,"V1 was traveling northbound on two-lane roadway.  V1 drifted to the right",13,45,"H",1," 45H"
"2486",27,"slightly, causing the front to contact the rear of a parked car.",13,45,"H",2," 45H"
"2487",27,"V1 and V2 were traveling westbound on two-lane roadway.  The front of V1",13,46,"H",1," 46H"
"2488",27,"contacted V2.  V2 fled the scene.",13,46,"H",2," 46H"
"2489",27,"V1 was traveling eastbound on two-lane roadway.V2 was pulling out of crossing",13,47,"H",1," 47H"
"2490",27,"street.  The front of V2 contacted the left side of V1 which caused V1 to",13,47,"H",2," 47H"
"2491",27,"contact a guardrail with the right side.",13,47,"H",3," 47H"
"2492",27,"V1 was traveling west on a 2lane, 2way roadway. Another vehicle came into V1's",13,48,"H",1," 48H"
"2493",27,"lane, and V1 steered to the right to avoid it. V1 departed the roadway to the",13,48,"H",2," 48H"
"2494",27,"left side, then re-entered the roadway. V1 then rotated clockwise and departed",13,48,"H",3," 48H"
"2495",27,"the roadway where it rolled onto its left side.",13,48,"H",4," 48H"
"2496",27,"V1 was traveling north on a 2lane, 2way, dirt roadway. V1 departed the roadway",13,49,"F",1," 49F"
"2497",27,"to the right side where it 1st struck a mailbox with its front bumper. V1",13,49,"F",2," 49F"
"2498",27,"continued on striking a large tree with its front bumper. As V1 was at rest",13,49,"F",3," 49F"
"2499",27,"against the large tree the interior of V1 caught fire.",13,49,"F",4," 49F"
"2500",27,"V1 and V2 were both traveling south on the center lane of a 3lane, one way,",13,50,"H",1," 50H"
"2501",27,"non-divided highway. The front of V1 contacted the rear of V2.",13,50,"H",2," 50H"
"2502",27,"V1 and V2 were traveling eastbound on the same roadway.  The front of V1",13,51,"H",1," 51H"
"2503",27,"contacted the back of V2.",13,51,"H",2," 51H"
"2504",27,"V1 was traveling north on a 3lane, divided highway. V1 departed the roadway to",13,52,"F",1," 52F"
"2505",27,"the left side were it 1st struck a concrete divider with its front bumper. V1",13,52,"F",2," 52F"
"2506",27,"then rolled onto its roof before coming to rest.",13,52,"F",3," 52F"
"2507",27,"V1 was traveling northbound on an off ramp when the vehicle departed the roadway",13,53,"H",1," 53H"
"2508",27,"to the left. V1 then rolled three quarter turns leading with the left side and",13,53,"H",2," 53H"
"2509",27,"coming to rest on it's right side.",13,53,"H",3," 53H"
"2510",27,"V1 was traveling westbound on a two-lane roadway. V1 lost control and departed",13,54,"H",1," 54H"
"2511",27,"roadway on the left, returned to roadway and rolled onto it's left side.",13,54,"H",2," 54H"
"2512",27,"V1 was traveling southbound on a one-way roadway.  V1 departed the roadway on",13,55,"H",1," 55H"
"2513",27,"the left side, returned to raodway and crossed both travel lanes and departed",13,55,"H",2," 55H"
"2514",27,"the roadwa to the right side and overturned.  V1 came to rest on its roof.",13,55,"H",3," 55H"
"2515",27,"V1 was traveling east on a 5lane (with center turn lane), 2way roadway",13,56,"H",1," 56H"
"2516",27,"approaching an intersection. V2 was traveling north on a 2lane, 2way sign",13,56,"H",2," 56H"
"2517",27,"controlled access driveway. The front of V1 contacted the left side of V2.",13,56,"H",3," 56H"
"2518",27,"V1 was traveling on a 5lane, non-divided 2way roadway entering a light",13,57,"H",1," 57H"
"2519",27,"controlled intersection. V2 was traveling south on a 3lane, 2way roadway",13,57,"H",2," 57H"
"2520",27,"entering the same intersection as V1. The front of V1 contacted the front left",13,57,"H",3," 57H"
"2521",27,"side of V2.",13,57,"H",4," 57H"
"2522",27,"V1 was traveling westbound in lane one, approaching an intersection.  V2 was",41,33,"F",1," 33F"
"2523",27,"stopped in lane one, ahead of V1.  V3 was stopped in lane one, ahead of V2.  V4",41,33,"F",2," 33F"
"2524",27,"was stopped in lane one, ahead of V3.  The front of V1 made contact with the",41,33,"F",3," 33F"
"2525",27,"back of V2.  The front of V2 made contact with the back of V3.  The front of V3",41,33,"F",4," 33F"
"2526",27,"made contact with the back of V4.",41,33,"F",5," 33F"
"2527",27,"V1 was traveling eastbound in lane one of a three lane divided roadway with a",41,34,"F",1," 34F"
"2528",27,"center median strip. V2 was directly in front of V1 on the same roadway. V3 was",41,34,"F",2," 34F"
"2529",27,"directly in front of V2 on the same roadway. V2 and V3 came to a stop due to",41,34,"F",3," 34F"
"2530",27,"traffic. As V1 approached the front of V1 contacted the back of V2 and then the",41,34,"F",4," 34F"
"2531",27,"front of V2 contacted the back of V3.",41,34,"F",5," 34F"
"2532",27,"V1 was traveling southbound in lane four of a five lane divided interstate",41,35,"H",1," 35H"
"2533",27,"roadway. V2 and V3 were traveling directly in front of V1 respectively in the",41,35,"H",2," 35H"
"2534",27,"same lane. V2 and V3 slowed due to traffic, as V1 approached the front of V1",41,35,"H",3," 35H"
"2535",27,"contacted the back of V2 and then the front of V2 contacted the back of V3.",41,35,"H",4," 35H"
"2536",27,"V1 was traveling southbound in lane one, approaching a curve with a railroad",41,36,"E",1," 36E"
"2537",27,"crossing.  V1 was pulling a large trailer.  V2 was traveling northbound in lane",41,36,"E",2," 36E"
"2538",27,"one, approaching the same railroad crossing.  As V1 traveled over the railroad",41,36,"E",3," 36E"
"2539",27,"tracks, the trailer dislodged from the trailer hitch.  The trailer continued",41,36,"E",4," 36E"
"2540",27,"south, crossing the southbound travel lanes.  The trailer entered the northbound",41,36,"E",5," 36E"
"2541",27,"travel lanes.  The front of the trailer made contact with the left side of V2.",41,36,"E",6," 36E"
"2542",27,"After impact, V2 began to rotate in a counterclockwise direction.  The back of",41,36,"E",7," 36E"
"2543",27,"V2 made contact with a palm tree.",41,36,"E",8," 36E"
"2544",27,"V1 was traveling southbound in lane three, preparing to make a left turn at the",41,37,"F",1," 37F"
"2545",27,"approaching intersection.  V2 was traveling northbound in lane two, preparing to",41,37,"F",2," 37F"
"2546",27,"pass through the approaching intersection.  As the two vehicles entered the",41,37,"F",3," 37F"
"2547",27,"intersection, the front of V1 made contact with the front of V2.",41,37,"F",4," 37F"
"2548",27,"V1 was traveling eastbound in lane three of a three lane divided roadway with a",41,38,"G",1," 38G"
"2549",27,"center median strip. V2 was directly in front of V1 on the same roadway. V3 was",41,38,"G",2," 38G"
"2550",27,"directly in front of V2 on the same roadway. V2 and V3 came to a stop due to",41,38,"G",3," 38G"
"2551",27,"traffic. As V1 approached the front of V1 contacted the back of V2 and then the",41,38,"G",4," 38G"
"2552",27,"front of V2 contacted the back of V3.",41,38,"G",5," 38G"
"2553",27,"V1 was traveling southbound in lane one, preparing to turn right at the",41,39,"E",1," 39E"
"2554",27,"approaching intersection.  V2 was traveling westbound in lane two, preparing to",41,39,"E",2," 39E"
"2555",27,"pass through the same approaching intersection.  As the two vehicles entered the",41,39,"E",3," 39E"
"2556",27,"intersection, the front of V2 made contact with the left side of V1.",41,39,"E",4," 39E"
"2557",27,"V1 was traveling westbound in lane two of a three lane roadway, attempting to",41,40,"G",1," 40G"
"2558",27,"make a left turn to travel southbound. V2 was traveling northbound in lane one",41,40,"G",2," 40G"
"2559",27,"of a two lane divided roadway with a center median strip. As both vehicles",41,40,"G",3," 40G"
"2560",27,"entered the intersection at the same time the front of V1 contacted the right",41,40,"G",4," 40G"
"2561",27,"side of V2.",41,40,"G",5," 40G"
"2562",27,"V1 was traveling northbound in lane three of a five lane interstate roadway with",41,41,"H",1," 41H"
"2563",27,"a center median strip and a positive barrier. V1 lost control and departed the",41,41,"H",2," 41H"
"2564",27,"roadway to the left, the front of V1 then contacted the center median wall.",41,41,"H",3," 41H"
"2565",27,"V1 was traveling northbound in lane five of a five lane divided interstate",41,42,"E",1," 42E"
"2566",27,"roadway with a center median strip and a positive barrier. V2 was traveling",41,42,"E",2," 42E"
"2567",27,"directly in front of V1 on the same roadway. As V1 approached V2 the front of V1",41,42,"E",3," 42E"
"2568",27,"contacted the back of V2. V1 then traveled in a northeast direction rotating",41,42,"E",4," 42E"
"2569",27,"counter clockwise as it departed the roadway. V2 traveled in a northwest",41,42,"E",5," 42E"
"2570",27,"direction and the left side of V2 contacted a construction barrel. V2 continued",41,42,"E",6," 42E"
"2571",27,"in a northwest direction as it rotated counter clockwise the right side of V2",41,42,"E",7," 42E"
"2572",27,"contacted the center concrete traffic barrier, V2's right side contacted the",41,42,"E",8," 42E"
"2573",27,"traffic barrier a second time before the back of V2 contacted the back of the",41,42,"E",9," 42E"
"2574",27,"parked vehicle V3 and then came to final rest.",41,42,"E",10," 42E"
"2575",27,"V1 was traveling eastbound in lane one, preparing to pass through the",41,43,"F",1," 43F"
"2576",27,"approaching intersection.  V2 was traveling northbound in lane two, preparing to",41,43,"F",2," 43F"
"2577",27,"turn left at the same approaching intersection.  As the two vehicles entered",41,43,"F",3," 43F"
"2578",27,"the intersection, the front of V1 made contact with the right side of V2.  After",41,43,"F",4," 43F"
"2579",27,"impact, V1 continued eastbound, rolling two quarter turns onto its roof.",41,43,"F",5," 43F"
"2580",27,"V1 was traveling northbound in lane one, preparing to pass through the",41,44,"G",1," 44G"
"2581",27,"approaching intersection.  V2 was traveling westbound in lane two, preparing to",41,44,"G",2," 44G"
"2582",27,"pass through the same intersection.  As the two vehicles entered the",41,44,"G",3," 44G"
"2583",27,"intersection, the front of V1 made contact with the left side of V2.",41,44,"G",4," 44G"
"2584",27,"V1 was traveling westbound in lane three of a four lane divided intrastate",41,45,"D",1," 45D"
"2585",27,"roadway. V1 lost control and departed the roadway to the left; the front of V1",41,45,"D",2," 45D"
"2586",27,"then contacted the center median traffic barrier and began to rotate in a",41,45,"D",3," 45D"
"2587",27,"counter clockwise direction. V1 then tripped over its right side tires and",41,45,"D",4," 45D"
"2588",27,"rolled over two quarter turns.",41,45,"D",5," 45D"
"2589",27,"V1 was traveling northbound in lane two of a six lane divided roadway with a",41,46,"F",1," 46F"
"2590",27,"center median strip and a positive barrier. V2 was traveling in the same lane",41,46,"F",2," 46F"
"2591",27,"directly in front of V1. As V1 approached V2 the front of V1 contacted the back",41,46,"F",3," 46F"
"2592",27,"of V2. V2 then departed the roadway to the left and the front of V2 contacted a",41,46,"F",4," 46F"
"2593",27,"metal guardrail face before coming to final rest in the grass shoulder.",41,46,"F",5," 46F"
"2594",27,"V2 was traveling eastbound in lane one, preparing to turn left at the",41,47,"H",1," 47H"
"2595",27,"approaching intersection.  V1 was traveling the same direction, behind V2.  As",41,47,"H",2," 47H"
"2596",27,"V2 began to make the left turn, V1 changed lanes to the left, into the westbound",41,47,"H",3," 47H"
"2597",27,"travel lane, in an attempt to pass V2.  The front right corner of V1 made",41,47,"H",4," 47H"
"2598",27,"contact with the left side of V2.  After impact, V1 traveled off the northeast",41,47,"H",5," 47H"
"2599",27,"corner of the intersection.  The front of V1 made contact with a tree, uprooting",41,47,"H",6," 47H"
"2600",27,"the tree.  The uprooted tree then made contact with the top of V1.  V1",41,47,"H",7," 47H"
"2601",27,"continued eastbound.  The right side of V1 made contact with a second tree",41,47,"H",8," 47H"
"2602",27,"before coming to final rest.",41,47,"H",9," 47H"
"2603",27,"V1 was traveling westbound in the right turn lane of an interchange related",41,48,"K",1," 48K"
"2604",27,"area.  V1 continued westbound as the roadway curved to the right, traveling off",41,48,"K",2," 48K"
"2605",27,"the left side of the roadway.  The front of V1 made contact with a concrete",41,48,"K",3," 48K"
"2606",27,"traffic barrier.  After impact, V1 rotated in a clockwise direction.  The back",41,48,"K",4," 48K"
"2607",27,"left corner of V1 made contact with the same concrete traffic barrier.",41,48,"K",5," 48K"
"2608",27,"V1 was traveling southbound in lane two of a six lane divided roadway with a",41,49,"K",1," 49K"
"2609",27,"center median strip and no positive barrier. V2 was traveling northbound and",41,49,"K",2," 49K"
"2610",27,"turning westbound from lane six of a six lane divided roadway with a center",41,49,"K",3," 49K"
"2611",27,"median strip and no positive barrier. As both vehicles entered the intersection",41,49,"K",4," 49K"
"2612",27,"at the same time the front of V1 contacted the right side of V2.",41,49,"K",5," 49K"
"2613",27,"V1 was traveling northbound in lane four, preparing to make a left turn at the",41,50,"D",1," 50D"
"2614",27,"approaching intersection.  V2 was traveling southbound in lane two, preparing to",41,50,"D",2," 50D"
"2615",27,"pass through the same approaching intersection.  As the two vehicles entered",41,50,"D",3," 50D"
"2616",27,"the intersection, the front of V2 made contact with the right front corner of",41,50,"D",4," 50D"
"2617",27,"V1.  The initial impact was followed immediately by a sideslap type impact",41,50,"D",5," 50D"
"2618",27,"between the left side of V2 and the right side of V1.  Both vehicles came to",41,50,"D",6," 50D"
"2619",27,"final rest near the southwest corner of the intersection.",41,50,"D",7," 50D"
"2620",27,"V1 was traveling northbound in lane five of a five lane divided roadway with a",41,51,"K",1," 51K"
"2621",27,"center median strip with road construction. V2 and V3 were traveling in lane two",41,51,"K",2," 51K"
"2622",27,"of the same roadway. V4 and V5 were traveling in lane three of the same",41,51,"K",3," 51K"
"2623",27,"roadway. V6 was traveling in lane four of the same roadway. For unknown reasons",41,51,"K",4," 51K"
"2624",27,"V1 crossed over three lanes of travel and the front of V2 contacted the right",41,51,"K",5," 51K"
"2625",27,"side of V1. The front of V3 then contacted the back of V2 and V2 began to rotate",41,51,"K",6," 51K"
"2626",27,"counter-clockwise, during V2's rotation the back of V2 contacted the back of",41,51,"K",7," 51K"
"2627",27,"V4. V2 continued to rotate and the right side of V2 was contacted by V5. The",41,51,"K",8," 51K"
"2628",27,"front of V5 then contacted the back of V6 which caused V6 to rollover on to its",41,51,"K",9," 51K"
"2629",27,"left side and the front of V6 then contacted the back of V7. V1 continued in a",41,51,"K",10," 51K"
